Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2014-11-30,52.9,2014-12-31,48.29,2013-06-30-2014-06-30,53.44-61.37,Sell,22 days,8.71%,Fall by 12.01%,8.71%,
2016-11-30,41.66,2016-12-31,40.0,2014-06-30-2016-01-31,40.47-59.7,Sell,22 days,3.98%,Fall by 4.0%,12.7%,
2018-10-31,41.03,2018-11-30,38.26,2016-06-30-2017-06-30,38.5-41.2,Sell,22 days,6.75%,Fall by 7.19%,19.45%,
2018-11-30,38.26,2018-11-30,38.26,2016-01-31-2018-05-31,38.23-45.44,Sell,0 days,-0.0%,Fall by 0%,19.45%,
2018-12-31,37.53,2019-02-28,39.2,2017-06-30-2018-05-31,36.98-45.44,Sell,43 days,-4.45%,Fall by 9.41%,15.0%,
2022-06-30,54.81,2022-09-30,51.35,2017-06-30-2022-06-30,36.98-62.72,Sell,66 days,6.31%,Fall by -1.13%,21.31%,
2022-07-31,54.74,2022-09-30,51.35,2020-03-31-2022-06-30,24.03-62.72,Sell,44 days,6.19%,Fall by -1.13%,27.51%,
2022-11-30,55.53,2023-05-31,51.93,2018-05-31-2020-03-31,32.32-43.71,Sell,130 days,6.48%,Fall by -8.38%,33.99%,
2023-07-31,58.8,2024-02-29,57.57,2016-01-31-2022-06-30,38.23-62.72,Buy,153 days,-2.09%,Rise by 25.27%,31.9%,
2024-02-29,57.57,2024-02-29,57.57,2013-06-30-2022-06-30,53.44-62.72,Buy,0 days,0.0%,Rise by 0%,31.9%,
2024-10-31,63.17,2024-10-31,63.17,2017-06-30-2024-04-30,36.98-64.38,Buy,0 days,0.0%,Rise by 0%,31.9%,
