Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-12-02,128.1400,2021-12-07,130.3200,3 days,1.70%,1.7013%,Rise by 16.4%,1.7013%,
Buy,2022-04-28,131.4500,2022-06-16,124.7700,35 days,-5.08%,-5.0818%,Rise by 1.25%,-3.3805%,
Buy,2022-12-20,127.5000,2023-01-04,129.1700,11 days,1.31%,1.3098%,Rise by 9.45%,-2.0707%,
Buy,2023-03-16,130.5000,2023-04-14,132.7900,21 days,1.75%,1.7548%,Rise by 3.68%,-0.3159%,
Buy,2023-05-26,123.0800,2023-06-14,125.1800,13 days,1.71%,1.7062%,Rise by 2.27%,1.3903%,
Buy,2023-08-21,121.2400,2023-08-30,122.9800,7 days,1.44%,1.4352%,Rise by 2.38%,2.8255%,
Buy,2023-10-05,115.0700,2023-10-27,108.4700,16 days,-5.74%,-5.7356%,Rise by 4.74%,-2.9102%,
Buy,2025-02-07,170.4400,2025-03-13,157.0500,24 days,-7.86%,-7.8561%,Rise by -2.22%,-10.7663%,
Buy,2025-03-14,160.0000,2025-03-24,166.0000,6 days,3.75%,3.7500%,Rise by 11.62%,-7.0163%,
