Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-06-09,3.93,2020-09-03,4.02,Buy,61 days,Rise by -1.020000%,2.29
2020-07-27,3.84,2020-08-06,3.83,Sell,7 days,Fall by 0.520000%,0.26
2020-08-24,3.9,2020-08-31,4.0,Buy,4 days,Rise by 4.360000%,2.56
2020-10-22,4.34,2020-10-29,4.6,Buy,4 days,Rise by 2.530000%,5.99
2020-12-08,4.3,2021-01-20,4.44,Sell,30 days,Fall by -1.160000%,-3.26
2021-04-12,4.43,2021-04-15,4.59,Sell,2 days,Fall by 10.160000%,-3.61
2021-08-06,3.78,2021-09-28,4.05,Buy,36 days,Rise by -0.790000%,7.14
2021-11-23,3.6,2021-11-26,3.7,Sell,2 days,Fall by 1.390000%,-2.78
2021-12-16,3.6,2021-12-30,3.73,Sell,9 days,Fall by 2.780000%,-3.61
2021-12-31,3.74,2022-09-19,3.42,Buy,185 days,Rise by 1.070000%,-8.56
2022-01-12,3.7,2022-09-19,3.42,Buy,177 days,Rise by -1.350000%,-7.57
2022-01-17,3.75,2022-09-19,3.42,Buy,174 days,Rise by -2.670000%,-8.8
2022-01-28,3.53,2022-02-08,3.62,Sell,6 days,Fall by 6.230000%,-2.55
2022-02-08,3.62,2022-09-19,3.42,Buy,158 days,Rise by -2.210000%,-5.52
2022-02-09,3.62,2022-09-19,3.42,Buy,157 days,Rise by -2.210000%,-5.52
2022-08-10,2.97,2022-08-17,3.13,Buy,4 days,Rise by 16.160000%,5.39
2022-09-12,3.31,2022-09-20,3.44,Buy,5 days,Rise by -7.850000%,3.93
2022-09-13,3.45,2023-01-10,3.28,Buy,84 days,Rise by -10.720000%,-4.93
2022-10-11,3.0,2022-11-18,3.16,Sell,27 days,Fall by 0.670000%,-5.33
2022-10-31,2.98,2022-11-18,3.16,Sell,13 days,Fall by -0.670000%,-6.04
2022-11-25,3.06,2022-12-08,3.14,Sell,8 days,Fall by -6.210000%,-2.61
2023-05-31,3.52,2023-06-29,3.44,Sell,20 days,Fall by 3.120000%,2.27
2023-06-16,3.5,2023-07-04,3.41,Sell,11 days,Fall by 2.570000%,2.57
2023-07-24,3.5,2023-08-04,3.64,Buy,8 days,Rise by 10.290000%,4.0
2023-08-01,3.59,2023-08-07,3.65,Buy,3 days,Rise by -10.030000%,1.67
2023-08-21,3.3,2023-08-28,3.22,Sell,4 days,Fall by 9.390000%,2.42
2024-02-26,3.48,2024-03-13,3.54,Buy,11 days,Rise by 5.750000%,1.72
2024-05-10,3.58,2024-05-16,3.66,Sell,3 days,Fall by -10.340000%,-2.23
2024-07-08,4.01,2024-07-16,3.93,Sell,5 days,Fall by 2.990000%,2.0
2024-11-11,5.1,2024-11-15,5.41,Buy,3 days,Rise by 7.450000%,6.08
2025-02-14,5.01,2025-02-25,5.06,Buy,6 days,Rise by 17.760000%,1.0
2025-03-21,5.8,2025-05-14,6.27,Buy,37 days,Rise by 10.000000%,8.1
2025-04-02,5.7,2025-05-12,6.05,Buy,27 days,Rise by 11.930000%,6.14
2025-06-06,6.25,2025-06-16,6.4,Sell,5 days,Fall by -4.320000%,-2.4
2025-06-18,6.4,2025-06-30,6.58,Buy,7 days,Rise by 3.910000%,2.81
