Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-08-20,17.9,2021-10-28,21.46,48 days,19.890000%,19.890000%,Rise by 22.010000%,19.890000%
Buy,2021-11-30,19.48,2022-03-15,24.59,74 days,26.230000%,26.230000%,Rise by 44.100000%,46.120000%
Buy,2022-06-24,27.7,2024-10-15,22.48,601 days,-18.840000%,-18.840000%,Rise by -10.320000%,27.280000%
Buy,2024-12-26,20.98,2025-02-25,22.33,42 days,6.430000%,6.430000%,Rise by 8.060000%,33.710000%
Buy,2025-04-08,20.16,2025-06-24,21.86,54 days,8.430000%,8.430000%,Rise by 7.090000%,42.140000%
Buy,2025-08-05,21.82,2025-08-05,21.82,0 days,0.00%,0.00%,Rise by 0%,42.140000%
