Symbol,Target for which Price has achieved over 90 percent of gain %,Current Trading Date/Price[$],Entry Signal Date/Price[$],Number of Trades/Historic Win Rate [%],Next Two Target % from Latest Trading Price,"% Gain, Holding Period (days)",Backtested Returns(Win Trades) [%] (Best/Worst/Avg),Remaining Potential Exit Prices [$],Interval,Function,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),SignalType
INDY,54.475 (Avg % Gain of Historic Winning trades),2025-10-22 (Price: 54.16),2025-09-03 (Price: 51.44),12/75.0%,0.62%/11.12%,"5.29%, 35 days",7.21%/5.03%/5.9%,60.18 (Exit Rule)/54.495 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2),Daily,OSCILLATOR DELTA,72.62%/84/37 days (Across ALL Assets),66.23%/302/45 days (Across ALL Assets),target_achieved
