Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2021-03-04,24.73,2021-03-09,24.26,Sell,2 days,Fall by 11.520000%,1.9,
2021-03-08,22.52,2021-03-09,24.26,Sell,0 days,Fall by 3.510000%,-7.73,
2021-03-31,23.29,2021-06-08,24.38,Buy,48 days,Rise by -13.740000%,4.68,
2021-09-17,28.71,2022-08-11,9.42,Buy,233 days,Rise by -15.260000%,-67.19,
2021-09-24,28.56,2022-08-11,9.42,Buy,228 days,Rise by -17.720000%,-67.02,
2021-09-29,24.52,2021-10-12,23.69,Sell,8 days,Fall by 12.320000%,3.38,
2021-11-22,20.65,2021-12-07,19.46,Sell,10 days,Fall by 10.900000%,5.76,
2021-12-01,19.38,2021-12-16,18.34,Sell,10 days,Fall by 7.330000%,5.37,
2021-12-10,18.94,2022-01-05,16.96,Sell,17 days,Fall by 10.450000%,10.45,
2022-01-21,13.53,2022-01-31,13.71,Sell,5 days,Fall by 13.010000%,-1.33,
2022-02-10,13.56,2022-08-11,9.42,Buy,129 days,Rise by -15.410000%,-30.53,
2022-04-22,11.96,2022-05-02,10.74,Sell,5 days,Fall by 20.740000%,10.2,
2022-06-22,9.01,2022-06-29,9.23,Buy,4 days,Rise by 16.430000%,2.44,
2022-06-24,10.19,2022-08-05,11.45,Buy,29 days,Rise by -12.660000%,12.37,
2022-07-20,10.11,2022-08-04,11.32,Buy,10 days,Rise by 13.250000%,11.97,
2022-08-05,11.45,2023-02-08,8.22,Buy,132 days,Rise by -25.680000%,-28.21,
2022-08-17,9.43,2022-08-24,8.1,Sell,4 days,Fall by 18.130000%,14.1,
2022-08-19,8.51,2022-08-25,8.42,Sell,3 days,Fall by 13.040000%,1.06,
2022-09-12,8.01,2022-10-07,8.15,Buy,18 days,Rise by 5.740000%,1.75,
2022-09-15,8.01,2022-10-07,8.15,Buy,15 days,Rise by 5.740000%,1.75,
2022-11-21,7.19,2022-12-01,7.86,Sell,7 days,Fall by 2.780000%,-9.32,
2022-12-06,6.99,2022-12-22,6.32,Sell,11 days,Fall by 10.010000%,9.59,
2023-01-19,6.73,2023-01-23,7.38,Sell,1 days,Fall by -9.210000%,-9.66,
2023-03-09,7.69,2023-03-16,7.98,Sell,4 days,Fall by -3.770000%,-3.77,
2023-04-25,7.74,2023-05-09,9.55,Sell,9 days,Fall by -80.100000%,-23.39,
2023-04-26,7.74,2023-05-09,9.55,Sell,8 days,Fall by -80.100000%,-23.39,
2023-07-24,16.32,2023-07-28,17.81,Sell,3 days,Fall by 13.300000%,-9.13,
2023-08-07,17.99,2023-08-11,15.41,Sell,3 days,Fall by 19.400000%,14.34,
2023-08-09,15.25,2023-08-23,15.3,Sell,9 days,Fall by 7.280000%,-0.33,
2023-09-12,15.59,2023-10-12,17.94,Buy,21 days,Rise by -10.460000%,15.07,
2023-10-20,16.11,2023-10-31,14.8,Sell,6 days,Fall by -6.330000%,8.13,
2023-11-20,21.34,2024-02-12,25.05,Buy,59 days,Rise by -14.250000%,17.39,
2024-01-02,16.58,2024-01-22,17.6,Sell,13 days,Fall by 2.960000%,-6.15,
2024-04-01,22.86,2024-04-19,20.47,Sell,13 days,Fall by 10.450000%,10.45,
2024-04-29,22.83,2024-06-14,23.57,Buy,33 days,Rise by 13.100000%,3.24,
2024-06-18,25.82,2024-07-10,28.42,Buy,15 days,Rise by 11.580000%,10.07,
2024-08-09,30.01,2024-08-19,32.5,Buy,5 days,Rise by 26.460000%,8.3,
2024-08-30,31.48,2024-09-12,34.91,Buy,8 days,Rise by 20.550000%,10.9,
2024-09-16,36.31,2024-09-26,37.1,Buy,7 days,Rise by 19.860000%,2.18,
2024-10-03,39.24,2024-10-14,43.4,Buy,6 days,Rise by 67.610000%,10.6,
2024-10-04,40.01,2024-10-14,43.4,Buy,5 days,Rise by 64.380000%,8.47,
2024-10-09,43.13,2024-10-30,43.69,Buy,14 days,Rise by 52.490000%,1.3,
2024-10-10,43.52,2024-10-30,43.69,Buy,13 days,Rise by 51.130000%,0.39,
2024-10-31,41.56,2024-11-05,51.13,Sell,2 days,Fall by -56.350000%,-23.03,
2024-11-06,55.53,2024-11-14,59.18,Buy,5 days,Rise by 37.480000%,6.57,
2025-02-04,103.83,2025-02-12,117.39,Buy,5 days,Rise by -12.660000%,13.06,
2025-06-30,136.32,2025-07-09,143.13,Sell,6 days,Fall by -14.440000%,-5.0,
2025-07-08,139.71,2025-07-16,150.91,Buy,5 days,Rise by 33.830000%,8.02,
2025-08-06,179.54,2025-08-13,184.37,Buy,4 days,Rise by -13.110000%,2.69,
