Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-12-13,12.99,2022-06-07,10.36,126 days,2021-11-01/12.98,-20.25%,-20.25%,Rise by 0.08%,-20.25%
Buy,2023-12-29,8.5,2025-09-30,13.7,457 days,2023-10-12/8.45,61.18%,61.18%,Rise by 2.12%,40.93%
