Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-04-10,6.12,2015-06-14,6.09,1089 days,-0.460000%,-0.460000%,Rise by -12.200000%,-0.460000%
Buy,2015-08-30,5.17,2017-09-17,7.73,534 days,49.440000%,49.440000%,Rise by 11.330000%,48.980000%
Buy,2020-03-29,11.86,2025-04-06,21.82,1309 days,83.920000%,83.920000%,Rise by 39.800000%,132.900000%
