Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2002-08-31,11.09,2014-10-31,49.26,3173 days,344.380000%,344.380000%,Rise by 58.550000%,344.380000%
Buy,2020-04-30,41.77,2020-04-30,41.77,0 days,0.00%,0.00%,Rise by 0%,344.380000%
