Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-06-21,70.91,2022-06-09,73.46,252 days,3.600000%,3.600000%,Rise by -2.400000%,3.600000%,
Buy,2022-06-16,66.61,2022-08-22,65.75,46 days,-1.290000%,-1.290000%,Rise by -10.400000%,2.310000%,
Buy,2022-09-27,61.46,2024-01-09,61.98,334 days,0.850000%,0.850000%,Rise by 8.970000%,3.150000%,
Buy,2024-01-16,59.61,2024-08-02,56.69,142 days,-4.900000%,-4.900000%,Rise by 3.590000%,-1.750000%,
Buy,2024-10-14,56.51,2025-01-10,54.19,63 days,-4.110000%,-4.110000%,Rise by 0.740000%,-5.850000%,
Buy,2025-03-12,58.33,2025-07-18,73.58,91 days,26.140000%,26.140000%,Rise by 4.830000%,20.290000%,
