Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
SIGMASHELL,"EBO.NZ, Long, 2025-08-27 (Price: 33.85)",Daily,No Exit Yet,No Price Target,2026-04-09 (Max),49.43%/53.29%,"-32.02%, 7.5 months","2026-04-08 (Price: 23.01), 32.02% below",34.3848 (Historic Rise or Fall to Pivot)/37.3636 (Avg % Gain of Historic Winning trades)/51.6772 (Function Specific Target)/46.625 (Horizontal)/51.6772 (F-Stack 1)/55.325 (F-Stack 2)/39.2931 (Backtested Max)/35.2717 (Backtested Min),2026-04-09 (Max),No Recent Minima/27.275/33.2406/28.1277/No F-Track Level/No F-Track Level/30.12,"71.43%, Past 5 years, 14",36.97,"-3.18, 100.0%",No Information,No Information,No Information,No Information,No Information,16.08%/4.2%/10.38%,"14.85%, 26.95%",5.2 months/2.1 months/3.7 months,4.32%,5.15%,-0.83%,0.0,0.25,61.7%/47/4.8 months (Across ALL Assets),64.05%/306/3.6 months (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2026-03-01 (Price: 68.82)",Weekly,No Exit Yet,No Price Target,2026-04-10 (Min),5.29%/18.39%,"28.71%, 1.3 month","2026-04-07 (Price: 88.58), 28.71% above",104.8718 (F-Stack 1)/122.9238 (F-Stack 2)/93.2649 (Backtested Max),2027-06-21 (Max)/2026-04-10 (Min)/2026-09-25 (Avg),47.63/38.425/68.3859/48.7635/No F-Track Level/No F-Track Level/52.74,"92.0%, Past 10 years, 25",67.08,No Information,No Information,No Information,No Information,No Information,28.71% above/28.71% above/28.71% above,35.52%/4.37%/14.26%,"12.77%, 73.13%",11 months/28 days/4.8 months,13.72%,4.92%,8.8%,0.0,0.3,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2026-02-15 (Price: 66.46)",Weekly,2026-04-05 (Price: 83.13),90.0666 (Backtested Max),No Date Target,18.39%/38.77%,"33.28%, 1.7 month","2026-04-07 (Price: 88.58), 33.28% above",104.8718 (F-Stack 1)/122.9238 (F-Stack 2),2027-06-07 (Max)/2026-09-11 (Avg),47.63/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/51.76,"92.0%, Past 10 years, 25",64.36,No Information,No Information,No Information,No Information,No Information,33.28% above/33.28% above/33.28% above,35.52%/4.37%/14.26%,"12.77%, 73.13%",11 months/28 days/4.8 months,13.72%,4.92%,8.8%,0.0,0.3,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
TRENDPULSE,"MAZDOCK.NS, Long, 2026-03-06 (Price: 2471.8999)",Daily,No Exit Yet,No Price Target,2026-04-08 (Avg),4.92%/8.06%,"-3.11%, 1.1 month","2026-04-08 (Price: 2395.0), 3.11% below",2914.8644 (Historic Rise or Fall to Pivot)/2861.2241 (Avg % Gain of Historic Winning trades)/3228.56 (Function Specific Target)/2588.15 (Horizontal)/4295.3759 (F-Stack 1)/5655.9245 (F-Stack 2)/2782.31 (EMA 200)/3230.0316 (Backtested Max)/2512.9334 (Backtested Min),2026-08-18 (Max),2165.4/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"94.74%, Past 4 years, 19",2383.3,No Information,No Information,No Information,No Information,No Information,1.81% above/3.11% below/3.11% below,30.67%/1.66%/15.75%,"17.79%, 32.27%",3.8 months/8 days/23 days,26.86%,52.1%,-25.24%,0.0,2.05,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
BASELINEDIVERGENCE,"MAZDOCK.NS, Long, 2026-01-04 (Price: 2494.5)",Weekly,No Exit Yet,No Price Target,2026-04-05 (Min),8.06%/11.57%,"-3.99%, 3.1 months","2026-04-08 (Price: 2395.0), 3.99% below",3745.9907 (Historic Rise or Fall to Pivot)/3963.5111 (Avg % Gain of Historic Winning trades)/4259.573 (Function Specific Target)/2588.15 (Horizontal)/4259.573 (F-Stack 1)/5325.1753 (F-Stack 2)/2672.12 (EMA 200)/6741.6357 (Backtested Max),2026-12-04 (Max)/2026-07-05 (Avg),2408.2/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"84.75%, Past 5 years, 59",2579.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,170.26%/0.38%/58.89%,"6.25%, 28.55%",7.7 months/2.1 months/4.2 months,95.61%,52.74%,42.87%,0.0,2.02,74.36%/39/3.3 months (Across ALL Assets),64.9%/396/3.4 months (Across ALL Assets)
SIGMASHELL,"MSFT, Long, 2026-02-03 (Price: 411.21)",Daily,No Exit Yet,No Price Target,2026-04-09 (Min),14.81%/15.26%,"-9.46%, 2.1 months","2026-04-07 (Price: 372.29), 9.46% below",427.4117 (Historic Rise or Fall to Pivot)/473.6728 (Avg % Gain of Historic Winning trades)/553.3726 (Function Specific Target)/554.585 (Horizontal)/553.3726 (F-Stack 1)/615.9924 (F-Stack 2)/475.85 (EMA 200)/520.7563 (Backtested Max)/429.0976 (Backtested Min),2026-07-26 (Max)/2026-04-09 (Min)/2026-05-18 (Avg),359.12/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"91.67%, Past 5 years, 12",422.01,"-6.03, 100.0%",No Information,No Information,No Information,No Information,No Information,26.64%/4.35%/15.19%,"0.24%, 14.8%",4 months/1.5 month/2.4 months,32.78%,15.46%,17.32%,0.0,0.76,61.7%/47/4.8 months (Across ALL Assets),64.05%/306/3.6 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2020-12-31 (Price: 162.8465)",Quarterly,2026-04-08 (Price: 213.77),No Price Target,No Date Target,20.3%/24.25%,"31.27%, 5.3 years","2026-04-07 (Price: 213.77), 31.27% above",265.6189 (Avg % Gain of Historic Winning trades)/257.16 (Function Specific Target)/323.3154 (Backtested Max),2028-07-25 (Max),1.61/83.3704/132.2674/119.5138/No F-Track Level/No F-Track Level/143.87,"100.0%, Past 28 years, 5",160.4,No Information,No Information,No Information,No Information,No Information,35.78% above/30.19% above/31.27% above,98.54%/30.67%/63.11%,"0%, 51.17%",5.3 years/1.5 year/2.9 years,11.21%,21.2%,-9.99%,0.0,0.72,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
OSCILLATOR DELTA,"MA, Long, 2026-03-31 (Price: 499.66)",Daily,No Exit Yet,No Price Target,2026-04-08 (Min),0.65%/4.32%,"-0.28%, 7 days","2026-04-07 (Price: 498.28), 0.28% below",547.6773 (Historic Rise or Fall to Pivot)/519.7963 (Avg % Gain of Historic Winning trades)/534.64 (Function Specific Target)/592.095 (Horizontal)/716.5814 (F-Stack 1)/751.3605 (F-Stack 2)/552.43 (EMA 200)/582.8534 (Backtested Max)/501.5087 (Backtested Min),2026-07-21 (Max)/2026-04-08 (Min)/2026-04-27 (Avg),No Recent Minima/305.0867/442.8637/361.9068/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"94.44%, Past 6 years, 18",500.0,No Information,No Information,No Information,No Information,No Information,No Information,16.65%/0.37%/4.03%,"12.42%, 14.53%",2.6 months/6 days/19 days,12.64%,7.99%,4.65%,0.0,0.42,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
OSCILLATOR DELTA,"PG, Long, 2026-04-01 (Price: 144.09)",Daily,No Exit Yet,No Price Target,2026-04-09 (Min),2.17%/4.73%,"-1.94%, 6 days","2026-04-07 (Price: 141.3), 1.94% below",150.2138 (Historic Rise or Fall to Pivot)/147.9804 (Avg % Gain of Historic Winning trades)/154.18 (Function Specific Target)/179.4533 (Horizontal)/186.6499 (F-Stack 1)/209.3631 (F-Stack 2)/151.84 (EMA 200)/152.5625 (Backtested Max)/144.3638 (Backtested Min),2026-10-09 (Max)/2026-04-09 (Min)/2026-05-27 (Avg),No Recent Minima/130.72/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"88.89%, Past 6 years, 18",143.92,No Information,No Information,No Information,No Information,No Information,No Information,5.88%/0.19%/2.7%,"11.02%, 11.43%",4.4 months/6 days/1.3 month,5.12%,2.78%,2.34%,0.0,0.07,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2026-03-10 (Price: 203.23)",Daily,No Exit Yet,220.8907 (Avg % Gain of Historic Winning trades),No Date Target,2.56%/9.0%,"9.0%, 28 days","2026-04-07 (Price: 221.53), 9.0% above",241.47 (Function Specific Target)/267.02 (Horizontal)/273.8526 (F-Stack 1)/307.9609 (F-Stack 2)/227.2111 (Backtested Max),2026-06-30 (Max)/2026-04-15 (Avg),190.95/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/189.52,"86.36%, Past 4 years, 22",202.51,No Information,No Information,No Information,No Information,No Information,9.3% above/9.0% above/9.0% above,11.8%/5.01%/8.69%,"14.7%, 48.49%",2.6 months/8 days/25 days,22.49%,19.53%,2.96%,0.0,0.83,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
TRENDPULSE,"SONY, Long, 2026-02-27 (Price: 23.06)",Daily,No Exit Yet,No Price Target,2026-04-05 (Avg),11.51%/14.41%,"-9.45%, 1.3 month","2026-04-07 (Price: 20.88), 9.45% below",24.5059 (Historic Rise or Fall to Pivot)/23.8879 (Avg % Gain of Historic Winning trades)/27.43 (Function Specific Target)/26.85 (Horizontal)/33.2191 (F-Stack 1)/35.3948 (F-Stack 2)/26.36 (EMA 200)/24.3652 (Backtested Max)/23.2837 (Backtested Min),2026-05-16 (Max),21.41/14.992/22.354/16.3295/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"81.82%, Past 4 years, 22",23.04,No Information,No Information,No Information,No Information,No Information,7.57% below/9.45% below/9.45% below,5.66%/0.97%/3.59%,"9.71%, 32.85%",1.8 month/6 days/26 days,9.3%,6.47%,2.83%,0.0,0.33,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"TD.TO, Long, 2026-03-31 (Price: 129.92)",Daily,No Exit Yet,No Price Target,2026-04-05 (Min),1.16%/1.38%,"3.8%, 7 days","2026-04-07 (Price: 134.86), 3.8% above",136.7278 (Historic Rise or Fall to Pivot)/136.42 (Function Specific Target)/152.0396 (F-Stack 1)/161.295 (F-Stack 2)/142.5222 (Backtested Max),2026-05-22 (Max)/2026-04-21 (Avg),No Recent Minima/73.6233/128.6672/103.0479/No F-Track Level/No F-Track Level/116.68,"87.5%, Past 6 years, 16",128.79,No Information,No Information,No Information,No Information,No Information,No Information,9.7%/0.74%/2.54%,"12.12%, 13.53%",1.2 month/4 days/15 days,4.79%,9.8%,-5.01%,2.05,0.64,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2025-03-31 (Price: 112.05)",Quarterly,No Exit Yet,141.7433 (Historic Rise or Fall to Pivot)/140.4376 (F-Stack 2),No Date Target,12.45%/19.19%,"23.87%, 1 year","2026-04-07 (Price: 138.8), 23.87% above",156.0744 (Avg % Gain of Historic Winning trades)/165.4306 (Backtested Max),2029-07-12 (Max)/2027-05-22 (Min)/2028-09-02 (Avg),58.26/56.99/102.2986/87.442/No F-Track Level/No F-Track Level/88.22,"100.0%, Past 34 years, 7",92.62,No Information,No Information,No Information,No Information,No Information,50.27% above/28.65% above/23.87% above,47.64%/11.57%/39.29%,"-0.0%, 24.28%",3 years/1.5 year/2.4 years,9.04%,12.19%,-3.15%,0.0,0.53,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
TRENDPULSE,"HOOD, Long, 2025-10-27 (Price: 145.86)",Daily,No Exit Yet,No Price Target,2026-04-05 (Max),117.56%/130.82%,"-52.25%, 5.4 months","2026-04-07 (Price: 69.65), 52.25% below",175.7175 (Historic Rise or Fall to Pivot)/160.7669 (Avg % Gain of Historic Winning trades)/223.48 (Function Specific Target)/164.8517 (F-Stack 1)/245.4076 (F-Stack 2)/178.2701 (Backtested Max)/151.534 (Backtested Min),No Next Date Target,127.22/8.2917/115.0659/84.2959/No F-Track Level/No F-Track Level/79.74,"100.0%, Past 4 years, 25",144.99,No Information,No Information,No Information,No Information,No Information,48.15% below/52.25% below/52.25% below,22.22%/3.89%/10.22%,"-0.0%, 47.66%",3.7 months/6 days/29 days,67.82%,10.91%,56.91%,0.0,0.63,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-22 (Price: 58.0)",Weekly,2026-03-29 (Price: 69.46),68.6522 (F-Stack 2),No Date Target,2.59%/22.76%,"17.64%, 1.5 month","2026-04-07 (Price: 68.23), 17.64% above",83.76 (Function Specific Target)/69.9944 (Backtested Max),2027-02-11 (Max)/2026-05-24 (Avg),43.99/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/45.08,"77.27%, Past 10 years, 22",55.48,No Information,No Information,No Information,No Information,No Information,27.77% above/19.51% above/17.64% above,20.68%/1.41%/10.89%,"22.31%, 71.02%",8.2 months/28 days/2.1 months,4.94%,5.41%,-0.47%,0.0,0.3,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2024-02-11 (Price: 173.01)",Weekly,2026-04-05 (Price: 144.93),No Price Target,No Date Target,22.68%/24.13%,"-14.9%, 2.2 years","2026-04-07 (Price: 147.24), 14.9% below",182.7678 (Historic Rise or Fall to Pivot)/184.9131 (Avg % Gain of Historic Winning trades)/218.156 (F-Stack 1)/349.4971 (F-Stack 2)/190.9511 (Backtested Max)/180.6397 (Backtested Min),No Next Date Target,145.05/125.9933/136.9828/86.815/No F-Track Level/No F-Track Level/157.05,"88.89%, Past 10 years, 27",170.9,No Information,No Information,No Information,No Information,No Information,13.67% below/14.9% below/14.9% below,10.37%/4.41%/6.88%,"16.23%, 28.98%",1.3 year/28 days/4 months,6.03%,6.91%,-0.88%,0.0,0.4,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2026-02-13 (Price: 118.45)",Daily,No Exit Yet,No Price Target,2026-04-06 (Min),62.24%/95.72%,"3.91%, 1.8 month","2026-04-07 (Price: 123.08), 3.91% above",293.2329 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/199.68 (EMA 200),2026-05-23 (Max)/2026-05-06 (Avg),116.76/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"92.31%, Past 5 years, 13",116.96,"-8.01, 100.0%",No Information,No Information,No Information,No Information,No Information,13.28%/0.96%/9.61%,"5.24%, 12.83%",2.3 months/1.2 month/1.9 month,10.43%,4.4%,6.03%,0.84,0.21,61.7%/47/4.8 months (Across ALL Assets),64.05%/306/3.6 months (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-30 (Price: 168.95)",Monthly,No Exit Yet,188.6608 (F-Stack 1),No Date Target,7.22%/10.71%,"10.77%, 4.3 months","2026-04-07 (Price: 187.14), 10.77% above",200.645 (Avg % Gain of Historic Winning trades)/259.77 (Function Specific Target)/207.1743 (F-Stack 2)/217.4386 (Backtested Max),2028-01-21 (Max)/2026-07-09 (Min)/2027-01-16 (Avg),118.77/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,"83.33%, Past 20 years, 12",157.19,No Information,No Information,No Information,No Information,No Information,19.43% above/10.77% above/10.77% above,28.7%/8.86%/18.76%,"5.23%, 30.62%",1.5 year/5.1 months/9.5 months,7.48%,7.69%,-0.21%,0.0,0.46,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
TRENDPULSE,"JD, Long, 2026-03-26 (Price: 29.18)",Daily,No Exit Yet,No Price Target,2026-04-05 (Min),6.24%/8.11%,"-2.47%, 12 days","2026-04-07 (Price: 28.46), 2.47% below",30.7674 (Historic Rise or Fall to Pivot)/30.2363 (Avg % Gain of Historic Winning trades)/33.3 (Function Specific Target)/80.755 (Horizontal)/97.2627 (F-Stack 1)/102.2552 (F-Stack 2)/30.91 (EMA 200)/31.7887 (Backtested Max),2026-11-24 (Max)/2026-05-08 (Avg),27.27/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"87.5%, Past 4 years, 24",28.925,No Information,No Information,No Information,No Information,No Information,3.6% above/2.47% below/2.47% below,8.94%/0.59%/3.62%,"40.68%, 51.29%",5.6 months/7 days/1 month,-13.64%,-4.41%,-9.23%,0.0,0.05,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
DELTADRIFT,"DOL.TO, Long, 2026-03-27 (Price: 166.76)",Daily,2026-04-06 (Price: 175.6),No Price Target,No Date Target,0.66%/1.52%,"4.61%, 11 days","2026-04-07 (Price: 174.44), 4.61% above",181.585 (Historic Rise or Fall to Pivot)/177.09 (Function Specific Target)/197.56 (Horizontal)/294.0831 (F-Stack 1)/455.769 (F-Stack 2)/190.56 (EMA 200)/175.5983 (Backtested Max),2026-05-13 (Max)/2026-04-14 (Avg),163.59/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.71%, Past 4 years, 7",168.42,No Information,No Information,No Information,No Information,No Information,No Information,5.3%/2.44%/3.5%,"4.54%, 4.54%",1.1 month/3 days/13 days,8.21%,17.08%,-8.87%,1.77,1.12,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
DELTADRIFT,"DIA, Long, 2026-03-23 (Price: 461.97)",Daily,No Exit Yet,No Price Target,2026-04-06 (Avg),0.31%/0.41%,"0.85%, 15 days","2026-04-07 (Price: 465.88), 0.85% above",487.8403 (Historic Rise or Fall to Pivot)/471.579 (Avg % Gain of Historic Winning trades)/479.71 (Function Specific Target)/538.1343 (F-Stack 1)/826.9871 (F-Stack 2)/467.77 (EMA 200)/476.0601 (Backtested Max)/467.3289 (Backtested Min),2026-05-09 (Max),455.89/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.71%, Past 4 years, 14",463.3,No Information,No Information,No Information,No Information,No Information,No Information,3.05%/1.16%/2.08%,"10.52%, 10.52%",1.1 month/1 day/10 days,4.89%,4.77%,0.12%,1.13,0.24,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
DELTADRIFT,"EFN.TO, Long, 2026-03-29 (Price: 30.11)",Weekly,No Exit Yet,No Price Target,2026-04-08 (Min),8.68%/10.99%,"1.59%, 10 days","2026-04-08 (Price: 30.59), 1.59% above",33.952 (Historic Rise or Fall to Pivot)/34.7048 (Avg % Gain of Historic Winning trades)/34.33 (Function Specific Target)/34.925 (Horizontal)/45.1741 (F-Stack 1)/70.5281 (F-Stack 2)/35.29 (EMA 200)/36.8155 (Backtested Max)/33.2445 (Backtested Min),2026-07-19 (Max)/2026-05-15 (Avg),27.54/12.67/29.5041/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"80.0%, Past 15 years, 5",30.73,No Information,No Information,No Information,No Information,No Information,No Information,22.27%/10.41%/15.26%,"43.16%, 45.87%",2.6 months/7 days/1.1 month,2.35%,9.68%,-7.33%,-0.15,0.49,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"NAUKRI.NS, Long, 2026-03-15 (Price: 952.4)",Weekly,2026-04-08 (Price: 1032.7),1037.6398 (Avg % Gain of Historic Winning trades),No Date Target,3.04%/19.8%,"8.43%, 24 days","2026-04-08 (Price: 1032.7), 8.43% above",1436.7906 (Historic Rise or Fall to Pivot)/1237.22 (Function Specific Target)/1483.595 (Horizontal)/2223.4618 (F-Stack 1)/2377.3661 (F-Stack 2)/1298.61 (EMA 200)/1064.1165 (Backtested Max),2026-08-05 (Max)/2026-05-27 (Avg),816.3/662.12/920.5126/832.4874/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"75.0%, Past 15 years, 4",966.0,No Information,No Information,No Information,No Information,No Information,No Information,11.73%/6.17%/8.95%,"22.33%, 28.55%",3.3 months/7 days/1.7 month,1.69%,13.09%,-11.4%,-0.21,0.64,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"INDA, Long, 2026-03-23 (Price: 47.63)",Daily,No Exit Yet,No Price Target,2026-04-06 (Avg),2.06%/3.52%,"-0.57%, 15 days","2026-04-07 (Price: 47.36), 0.57% below",49.278 (Historic Rise or Fall to Pivot)/49.0256 (Avg % Gain of Historic Winning trades)/49.15 (Function Specific Target)/55.3975 (Horizontal)/66.8401 (F-Stack 1)/79.771 (F-Stack 2)/52.85 (EMA 200)/50.5021 (Backtested Max)/48.3349 (Backtested Min),2026-05-02 (Max),46.59/39.0425/45.3705/38.12/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"71.43%, Past 4 years, 14",47.52,No Information,No Information,No Information,No Information,No Information,No Information,6.03%/1.48%/2.93%,"5.35%, 6.14%",28 days/2 days/10 days,4.97%,1.76%,3.21%,-0.39,-0.04,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
DELTADRIFT,"TFII.TO, Long, 2026-03-11 (Price: 150.79)",Daily,2026-04-06 (Price: 158.44),No Price Target,No Date Target,0.78%/37.44%,"6.15%, 27 days","2026-04-07 (Price: 160.07), 6.15% above",219.9933 (Horizontal)/223.9051 (F-Stack 1)/280.6304 (F-Stack 2)/161.3151 (Backtested Max),2026-07-15 (Max)/2026-04-14 (Avg),150.27/115.528/150.2411/113.6809/No F-Track Level/No F-Track Level/136.06,"78.57%, Past 4 years, 14",149.08,No Information,No Information,No Information,No Information,No Information,No Information,6.98%/2.44%/4.5%,"22.89%, 22.89%",2.9 months/1 day/24 days,3.52%,7.28%,-3.76%,0.22,0.38,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2026-02-05 (Price: 9.65)",Daily,No Exit Yet,No Price Target,2026-04-06 (Avg),4.39%/4.79%,"-2.59%, 2.1 months","2026-04-08 (Price: 9.4), 2.59% below",9.8131 (Historic Rise or Fall to Pivot)/9.9289 (Avg % Gain of Historic Winning trades)/9.85 (Horizontal)/11.2606 (F-Stack 1)/15.4512 (F-Stack 2)/10.3795 (Backtested Max),2026-07-02 (Max),9.18/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/9.21,"73.33%, Past 4 years, 30",9.46,No Information,No Information,No Information,No Information,No Information,1.78% below/2.59% below/2.59% below,7.56%/0.63%/2.89%,"7.04%, 16.17%",3.4 months/10 days/1.4 month,1.21%,6.09%,-4.88%,0.0,0.32,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
FRACTAL TRACK,"BYD.TO, Long, 2026-02-27 (Price: 238.09)",Daily,No Exit Yet,No Price Target,2026-04-05 (Min),46.29%/49.31%,"-27.81%, 1.3 month","2026-04-07 (Price: 171.87), 27.81% below",251.423 (Historic Rise or Fall to Pivot)/265.7799 (Avg % Gain of Historic Winning trades)/264.33 (Function Specific Target)/256.6133 (Horizontal)/367.2583 (F-Stack 1)/388.6839 (F-Stack 2)/285.6604 (Backtested Max)/262.018 (Backtested Min),2029-02-26 (Max)/2026-08-22 (Avg),223.39/188.685/229.0045/147.1212/No F-Track Level/No F-Track Level/218.62,"88.89%, Past 5 years, 18",238.66,No Information,No Information,No Information,"38.2% (Price: 231.5251), 25.77% below, Upmove Bounce Back","2025-10-30 (Price: 204.5), 2026-02-11 (Price: 248.23)",No Information,19.98%/10.05%/11.63%,"1.1%, 48.71%",2.1 years/26 days/4.1 months,34.23%,-3.21%,37.44%,0.0,-0.17,91.64%/299/5 months (Across ALL Assets),46.15%/52/5.5 months (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2026-02-15 (Price: 98.78)",Weekly,No Exit Yet,No Price Target,2026-04-08 (Min),16.47%/21.47%,"-10.84%, 1.7 month","2026-04-07 (Price: 88.07), 10.84% below",108.7963 (Historic Rise or Fall to Pivot)/106.9787 (Avg % Gain of Historic Winning trades)/127.12 (Function Specific Target)/123.2166 (F-Stack 2)/122.3884 (Backtested Max)/102.5732 (Backtested Min),2027-07-21 (Max)/2026-04-08 (Min)/2026-06-12 (Avg),76.55/38.015/87.8633/66.807/No F-Track Level/No F-Track Level/81.32,"85.19%, Past 10 years, 27",97.81,No Information,No Information,No Information,No Information,No Information,9.97% below/10.84% below/10.84% below,23.9%/3.84%/8.3%,"6.63%, 46.57%",1 year/1.2 month/2.7 months,12.92%,11.13%,1.79%,0.0,0.62,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2025-12-31 (Price: 301.15)",Quarterly,No Exit Yet,348.2242 (F-Stack 1),No Date Target,13.48%/14.3%,"15.48%, 3.3 months","2026-04-07 (Price: 347.76), 15.48% above",394.627 (Historic Rise or Fall to Pivot)/447.539 (Avg % Gain of Historic Winning trades)/467.71 (Function Specific Target)/411.0319 (F-Stack 2)/525.5369 (Backtested Max)/397.4879 (Backtested Min),2030-09-16 (Max)/2027-11-08 (Min)/2028-09-16 (Avg),106.24/110.475/285.4342/254.997/No F-Track Level/No F-Track Level/246.22,"100.0%, Past 24 years, 8",269.38,No Information,No Information,No Information,No Information,No Information,15.48% above/28.41% above/15.48% above,74.51%/31.99%/48.61%,"-0.0%, 41.23%",3.3 years/1.3 year/1.9 year,15.16%,9.13%,6.03%,0.0,0.47,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
