Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"NFLX, Long, 2026-03-15 (Price: 95.31)",No Exit Yet,"-1.0%, 2 days","100.0%, Past 20 years, 13","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-17 (Price: 94.36), 1.0% below",2 days,97.69,No Information,No Information,No Information,"50% (Price: 75.193), 25.49% above, Upmove Bounce Back","2022-05-15 (Price: 16.271), 2025-07-06 (Price: 134.115)",No Information,29.59%/15.11%/21.93%,"0%, 70.87%",2.7 years/21 days/8.2 months,2030-01-20/2026-04-14/2027-03-04,15.04%,21.83%,-6.79%,4.76,0.9,121.9873/116.2115/166.02/No Horizontal Resistance/139.352/152.4292/108.84,76.87/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,94.29%/70/1.4 year (Across ALL Assets),58.39%/149/7.6 months (Across ALL Assets)
FRACTAL TRACK,"MA, Long, 2026-03-15 (Price: 497.99)",No Exit Yet,"1.72%, 2 days","88.89%, Past 19 years, 18","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-17 (Price: 506.58), 1.72% above",2 days,516.27,No Information,No Information,No Information,"23.66% (Price: 500.0604), 1.3% above, Upmove Bounce Back","2018-12-30 (Price: 171.89), 2025-08-24 (Price: 601.77)",No Information,20.8%/7.86%/16.28%,"10.74%, 25.66%",1.6 year/1.4 month/6.4 months,2028-06-26/2026-05-14/2026-12-18,14.25%,18.73%,-4.48%,1.65,0.96,540.7175/579.0628/755.92/592.095/716.5814/751.3605/558.23,489.77/305.0867/442.8637/361.9068/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,94.29%/70/1.4 year (Across ALL Assets),58.39%/149/7.6 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-03-15 (Price: 180.25)",No Exit Yet,"0.93%, 2 days","83.7%, Past 10 years, 92","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-17 (Price: 181.93), 0.93% above",2 days,176.83,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,2027-04-05/2026-06-14/2026-09-04,75.78%,46.22%,29.56%,0.69,1.86,226.4481/252.9809/239.8943/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,177.19/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/177.85,60.0%/25/3.6 months (Across ALL Assets),65.45%/573/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2026-03-15 (Price: 194.75)",No Exit Yet,"0.19%, 2 days","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-17 (Price: 195.12), 0.19% above",2 days,192.0,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-11-04/2026-06-14/2026-07-23,31.56%,15.32%,16.24%,0.92,0.93,215.6272/210.2326/294.0831/197.56/294.0831/455.769/No EMA 200 Target,183.5/53.2967/194.1559/132.3972/No F-Track Level/No F-Track Level/191.18,60.0%/25/3.6 months (Across ALL Assets),65.45%/573/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"GLXY, Long, 2026-03-15 (Price: 22.35)",No Exit Yet,"5.15%, 2 days","100.0%, Past 4 years, 4","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-17 (Price: 23.5), 5.15% above",2 days,20.48,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,67.52%/16.33%/40.96%,"-0.0%, 23.21%",4.9 months/2.1 months/3.6 months,2026-10-13/2026-06-14/2026-08-18,545.34%,20.06%,525.28%,1.09,0.93,30.7894/31.5046/No Target/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/26.83,19.76/22.14/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,60.0%/25/3.6 months (Across ALL Assets),65.45%/573/3.3 months (Across ALL Assets)
FRACTAL TRACK,"AIA.NZ, Long, 2026-03-13 (Price: 8.41)",No Exit Yet,"-0.36%, 4 days","100.0%, Past 5 years, 6","Daily, was CONFIRMED on 2026-03-13",Already confirmed,"2026-03-17 (Price: 8.38), 0.36% below",4 days,8.33,No Information,No Information,No Information,"38.2% (Price: 8.4867), 1.26% below, Upmove Bounce Back","2025-07-16 (Price: 7.365), 2026-02-27 (Price: 9.18)",No Information,12.06%/1.24%/7.08%,"-0.0%, 14.0%",1.3 year/2.6 months/8.4 months,2028-01-19/2026-07-03/2027-03-13,14.01%,-0.21%,14.22%,1.2,-0.11,8.648/9.0054/9.5/8.8962/11.1706/12.8535/No EMA 200 Target,8.34/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/8.02,92.33%/287/5.5 months (Across ALL Assets),42.59%/54/5.1 months (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2026-03-12 (Price: 38.9)",No Exit Yet,"-0.69%, 5 days","90.0%, Past 5 years, 10","Daily, was CONFIRMED on 2026-03-12",Already confirmed,"2026-03-17 (Price: 38.63), 0.69% below",5 days,38.84,No Information,No Information,No Information,"38.2% (Price: 38.8597), 0.59% below, Upmove Bounce Back","2025-10-23 (Price: 34.75), 2026-03-03 (Price: 41.4)",No Information,10.94%/2.55%/7.81%,"1.6%, 46.76%",3.3 years/28 days/1.1 year,2030-11-26/2026-04-21/2027-10-06,8.47%,1.81%,6.66%,1.1,0.09,39.9114/41.9381/42.89/39.407/40.9296/48.5677/No EMA 200 Target,38.07/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/37.54,92.33%/287/5.5 months (Across ALL Assets),42.59%/54/5.1 months (Across ALL Assets)
DELTADRIFT,"BPCL.NS, Long, 2026-03-12 (Price: 326.35)",No Exit Yet,"-8.06%, 5 days","80.0%, Past 4 years, 10","Daily, was CONFIRMED on 2026-03-12",Already confirmed,"2026-03-17 (Price: 300.05), 8.06% below",5 days,318.7,No Information,No Information,No Information,No Information,No Information,No Information,5.64%/2.52%/4.01%,"9.33%, 10.91%",1.2 month/2 days/9 days,2026-05-03/2026-03-14/2026-03-25,6.09%,8.96%,-2.87%,0.22,0.48,349.7819/339.4366/344.61/378.775/393.108/467.0257/344.84,325.05/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.86%/139/14 days (Across ALL Assets),73.89%/517/15 days (Across ALL Assets)
SIGMASHELL,"NVO, Long, 2026-03-12 (Price: 38.02)",No Exit Yet,"1.08%, 5 days","81.82%, Past 5 years, 11","Daily, was CONFIRMED on 2026-03-12",Already confirmed,"2026-03-17 (Price: 38.43), 1.08% above",5 days,38.68,"-7.52, 87.5%",No Information,No Information,No Information,No Information,No Information,22.44%/14.95%/18.7%,"28.06%, 44.04%",6.4 months/2.4 months/4.4 months,2026-12-15/2026-06-24/2026-09-19,-0.56%,9.2%,-9.76%,-0.04,0.47,38.8222/45.1297/157.4212/139.01/157.4212/No Next Fib Ext/55.42,36.66/No Horizontal Support/37.3162/32.5538/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.5%/40/4.4 months (Across ALL Assets),68.78%/237/3.6 months (Across ALL Assets)
TRENDPULSE,"ORCL, Long, 2026-03-06 (Price: 152.96)",2026-03-16 (Price: 155.97),"1.97%, 10 days","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2026-03-06",Already confirmed,"2026-03-17 (Price: 154.69), 1.13% above",11 days,152.92,No Information,No Information,No Information,No Information,No Information,0.06% below/1.13% above/1.13% above,13.62%/0.73%/5.92%,"-0.0%, 11.99%",3.2 months/6 days/1.2 month,2026-07-23/2026-03-14/2026-04-27,18.7%,11.12%,7.58%,0.94,0.53,162.9483/162.0152/268.62/No Horizontal Resistance/300.069/370.6658/220.39,141.31/82.7925/152.3597/145.7273/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,92.2%/295/1.2 month (Across ALL Assets),80.04%/516/1.4 month (Across ALL Assets)
DELTADRIFT,"FRW.NZ, Long, 2026-03-06 (Price: 13.96)",2026-03-17 (Price: 13.0),"-6.88%, 11 days","71.43%, Past 4 years, 7","Daily, was CONFIRMED on 2026-03-06",Already confirmed,"2026-03-17 (Price: 13.0), 6.88% below",11 days,14.0,No Information,No Information,No Information,No Information,No Information,No Information,5.37%/2.86%/4.01%,"13.71%, 14.11%",1.2 month/1 day/9 days,2026-04-27/2026-03-07/2026-03-19,0.71%,4.01%,-3.3%,-0.04,0.19,14.6859/14.5198/14.6/14.785/16.2179/21.849/No EMA 200 Target,13.75/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/13.01,79.86%/139/14 days (Across ALL Assets),73.89%/517/15 days (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2026-02-28 (Price: 352.29)",No Exit Yet,"-3.42%, 17 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-17 (Price: 340.25), 3.42% below",17 days,342.37,No Information,No Information,No Information,No Information,No Information,1.75% below/3.42% below/3.42% below,26.25%/7.49%/15.33%,"39.0%, 59.88%",10.2 months/5 months/6.2 months,2027-05-17/2026-10-03/2026-11-24,-3.22%,7.76%,-10.98%,0.06,0.4,403.3016/406.2961/548.36/No Horizontal Resistance/No Target/411.0319/No EMA 200 Target,183.84/110.475/301.3628/285.4342/No F-Track Level/No F-Track Level/277.64,91.46%/82/11.7 months (Across ALL Assets),64.84%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2026-02-28 (Price: 47.73)",No Exit Yet,"-1.26%, 17 days","81.25%, Past 20 years, 16","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-17 (Price: 47.13), 1.26% below",17 days,43.3,No Information,No Information,No Information,No Information,No Information,1.26% below/8.39% above/1.26% below,13.3%/1.41%/7.12%,"27.25%, 40.67%",3.4 years/5.1 months/1.6 year,2031-01-05/2026-10-07/2028-06-11,2.88%,2.86%,0.02%,-0.05,0.05,51.2668/51.1284/55.04/No Horizontal Resistance/49.4858/72.2363/No EMA 200 Target,29.46/29.8725/35.4254/26.7354/No F-Track Level/No F-Track Level/42.99,91.46%/82/11.7 months (Across ALL Assets),64.84%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2026-02-28 (Price: 55.92)",No Exit Yet,"4.63%, 17 days","84.62%, Past 20 years, 13","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-17 (Price: 58.51), 4.63% above",17 days,50.1,No Information,No Information,No Information,No Information,No Information,14.61% above/13.24% above/4.63% above,39.5%/7.86%/23.13%,"28.83%, 62.76%",4.8 years/10.1 months/1.8 year,2033-01-04/2027-05-12/2028-09-23,6.1%,3.44%,2.66%,0.63,0.15,61.0982/68.8543/61.48/No Horizontal Resistance/No Target/58.8712/No EMA 200 Target,40.25/22.8475/37.4998/27.2174/No F-Track Level/No F-Track Level/45.16,91.46%/82/11.7 months (Across ALL Assets),64.84%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2026-02-28 (Price: 489.66)",No Exit Yet,"-3.83%, 17 days","100.0%, Past 20 years, 19","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-17 (Price: 470.9), 3.83% below",17 days,488.87,No Information,No Information,No Information,No Information,No Information,3.71% below/3.83% below/3.83% below,12.39%/4.81%/9.01%,"-0.0%, 49.08%",2.6 years/8.1 months/1.4 year,2029-11-14/2027-02-14/2028-02-26,1.42%,4.44%,-3.02%,2.35,0.21,528.2452/533.7784/715.27/No Horizontal Resistance/538.1343/826.9871/No EMA 200 Target,406.34/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/462.04,91.46%/82/11.7 months (Across ALL Assets),64.84%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-02-28 (Price: 47.4776)",No Exit Yet,"-5.91%, 17 days","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-17 (Price: 44.6695), 5.91% below",17 days,47.08,No Information,No Information,No Information,No Information,No Information,5.91% below/5.29% below/5.91% below,18.88%/13.45%/17.07%,"-0.0%, 22.82%",1.5 year/1 year/1.2 year,2028-04-20/2027-08-03/2027-11-15,5.75%,1.82%,3.93%,1.1,-0.01,No Target/55.582/49.24/65.1933/79.7363/84.688/No EMA 200 Target,42.08/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.77,91.46%/82/11.7 months (Across ALL Assets),64.84%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2026-02-28 (Price: 238.09)",No Exit Yet,"-6.72%, 17 days","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-17 (Price: 222.09), 6.72% below",17 days,221.66,No Information,No Information,No Information,No Information,No Information,0.48% below/7.78% below/6.72% below,21.68%/5.8%/10.67%,"-0.0%, 33.29%",1.1 year/5.1 months/9.8 months,2027-09-24/2026-10-07/2027-04-29,14.79%,10.47%,4.32%,1.34,0.52,364.111/263.4942/290.09/256.6133/367.2583/388.6839/No EMA 200 Target,192.05/188.685/229.0045/147.1212/No F-Track Level/No F-Track Level/219.24,91.46%/82/11.7 months (Across ALL Assets),64.84%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"EWJ, Long, 2026-02-28 (Price: 92.37)",No Exit Yet,"-7.89%, 17 days","71.43%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-17 (Price: 85.08), 7.89% below",17 days,85.33,No Information,No Information,No Information,No Information,No Information,0.75% below/1.17% below/7.89% below,18.23%/6.32%/9.77%,"17.76%, 22.9%",2.4 years/5 months/1.8 year,2029-08-02/2026-10-03/2028-09-23,4.29%,2.12%,2.17%,0.28,-0.01,93.4784/101.3945/119.66/No Horizontal Resistance/No Target/104.8752/No EMA 200 Target,67.1/53.915/83.4752/No stop loss/No F-Track Level/No F-Track Level/80.22,91.46%/82/11.7 months (Across ALL Assets),64.84%/128/9.5 months (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Long, 2026-02-28 (Price: 7.18)",No Exit Yet,"-8.22%, 17 days","87.5%, Past 40 years, 8","Monthly, was CONFIRMED on 2026-02-28",Already confirmed,"2026-03-17 (Price: 6.59), 8.22% below",17 days,6.35,No Information,No Information,No Information,"78.6% (Price: 6.2388), 5.63% above, Upmove Bounce Back","2024-08-31 (Price: 5.86), 2025-07-31 (Price: 7.63)",No Information,36.54%/6.45%/24.21%,"1.62%, 16.22%",2.6 years/8.1 months/1.5 year,2029-11-14/2027-02-14/2028-04-20,7.09%,-1.77%,8.86%,0.77,-0.19,7.3925/8.9183/8.24/No Horizontal Resistance/15.377/16.6022/No EMA 200 Target,6.35/4.7975/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/6.68,90.24%/41/1.6 year (Across ALL Assets),64.41%/59/9.9 months (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2026-02-28 (Price: 11.22)",No Exit Yet,"-2.85%, 17 days","85.71%, Past 31 years, 7","Monthly, was CONFIRMED on 2026-02-28",Already confirmed,"2026-03-17 (Price: 10.9), 2.85% below",17 days,11.05,No Information,No Information,No Information,"23.66% (Price: 10.5578), 3.24% above, Upmove Bounce Back","2011-08-31 (Price: 1.5809), 2024-10-31 (Price: 13.34)",No Information,23.05%/20.33%/21.36%,"16.03%, 18.64%",1.6 year/5.1 months/1.1 year,2028-06-11/2026-10-07/2027-09-24,8.62%,8.22%,0.4%,0.91,0.49,12.9086/13.6166/18.28/12.825/18.927/29.733/11.49,10.38/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.24%/41/1.6 year (Across ALL Assets),64.41%/59/9.9 months (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Long, 2026-02-22 (Price: 1957.8059)",2026-03-17 (Price: 2338.5134),"19.45%, 23 days","100.0%, Past 10 years, 5","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-03-17 (Price: 2338.5134), 19.45% above",23 days,1965.1317,No Information,No Information,No Information,"88.6% (Price: 1793.4297), 30.39% above, Upmove Bounce Back","2025-04-13 (Price: 1386.7993), 2025-08-24 (Price: 4953.7329)",No Information,33.25%/17.26%/24.12%,"-0.0%, 44.11%",5.4 months/7 days/2.8 months,2026-10-14/2026-03-04/2026-06-23,44.95%,44.58%,0.37%,1.56,1.59,2026.7207/2430.0287/4097.97/4922.7188/4887.278/5344.0381/3228.06,1576.73/1370.4997/1681.3515/1572.5258/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,94.29%/70/1.4 year (Across ALL Assets),58.39%/149/7.6 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2026-02-08 (Price: 76.99)",2026-03-17 (Price: 118.84),"54.36%, 1.2 month","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-03-17 (Price: 118.84), 54.36% above",1.2 month,75.5,No Information,No Information,No Information,No Information,No Information,60.7% above/53.4% above/54.36% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2027-05-31/2026-04-01/2026-07-18,-7.02%,-6.0%,-1.02%,-0.18,-0.19,No Target/79.9156/80.94/83.49/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,68.03/58.7667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/72.26,89.54%/153/4.7 months (Across ALL Assets),75.47%/265/3.6 months (Across ALL Assets)
DELTADRIFT,"BTC-USD, Long, 2026-02-06 (Price: 70555.3906)",2026-03-16 (Price: 74832.75),"6.06%, 1.3 month","80.0%, Past 4 years, 15","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-03-17 (Price: 74700.4922), 5.87% above",1.3 month,62704.4531,No Information,No Information,No Information,No Information,No Information,No Information,11.7%/2.55%/5.96%,"26.18%, 26.18%",1.9 month/2 days/10 days,2026-04-29/2026-02-08/2026-02-20,6.02%,14.76%,-8.74%,0.14,0.5,72573.2748/74760.4919/73666.88/124582.2656/136097.3501/177421.0223/93803.31,62702.1/18304.4229/57447.2152/51395.9501/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.86%/139/14 days (Across ALL Assets),73.89%/517/15 days (Across ALL Assets)
DELTADRIFT,"UBER, Long, 2026-02-06 (Price: 74.77)",2026-03-17 (Price: 77.79),"4.04%, 1.3 month","100.0%, Past 4 years, 9","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-03-17 (Price: 77.79), 4.04% above",1.3 month,75.49,No Information,No Information,No Information,No Information,No Information,No Information,10.1%/3.32%/5.97%,"0%, 11.17%",1.7 month/2 days/14 days,2026-04-20/2026-02-08/2026-02-26,15.68%,3.38%,12.3%,2.69,0.26,81.4694/79.2338/80.35/82.12/110.4084/120.7433/87.66,73.92/34.6025/63.3753/49.8327/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.86%/139/14 days (Across ALL Assets),73.89%/517/15 days (Across ALL Assets)
DELTADRIFT,"CAD=X, Long, 2026-02-02 (Price: 1.3636)",2026-03-14 (Price: 1.3718),"0.6%, 1.3 month","80.0%, Past 4 years, 15","Daily, was CONFIRMED on 2026-02-02",Already confirmed,"2026-03-17 (Price: 1.3684), 0.35% above",1.4 month,1.3636,No Information,No Information,No Information,No Information,No Information,No Information,1.24%/0.44%/0.72%,"1.99%, 2.15%",1.2 month/2 days/13 days,2026-03-26/2026-02-04/2026-02-20,4.14%,1.03%,3.11%,0.22,-0.46,1.3846/1.3734/1.38/1.3921/No Next Fib Ext/No Next Fib Ext/1.38,1.35/1.2339/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.86%/139/14 days (Across ALL Assets),73.89%/517/15 days (Across ALL Assets)
DELTADRIFT,"HDFCBANK.NS, Long, 2026-02-01 (Price: 929.25)",2026-03-15 (Price: 817.0),"-12.08%, 1.4 month","100.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2026-02-01",Already confirmed,"2026-03-17 (Price: 845.35), 9.03% below",1.5 month,906.0,No Information,No Information,No Information,No Information,No Information,No Information,11.71%/4.83%/8.56%,"0%, 16.27%",2.3 months/28 days/1.7 month,2026-05-11/2026-03-13/2026-04-15,12.02%,10.83%,1.19%,2.91,0.65,1065.7568/1008.7938/1037.28/1009.6/1098.0619/1305.7899/967.62,916.1/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,76.92%/13/2.5 months (Across ALL Assets),82.91%/117/2.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-01-04 (Price: 188.85)",2026-03-15 (Price: 180.25),"-4.55%, 2.3 months","83.7%, Past 10 years, 92","Weekly, was CONFIRMED on 2026-01-04",Already confirmed,"2026-03-17 (Price: 181.93), 3.66% below",2.4 months,187.71,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,2027-01-25/2026-04-05/2026-06-26,75.78%,46.22%,29.56%,0.69,1.86,237.2523/265.051/239.8943/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,175.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/177.85,60.0%/25/3.6 months (Across ALL Assets),65.45%/573/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2026-01-04 (Price: 206.17)",2026-03-15 (Price: 194.75),"-5.54%, 2.3 months","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2026-01-04",Already confirmed,"2026-03-17 (Price: 195.12), 5.36% below",2.4 months,205.6,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-08-26/2026-04-05/2026-05-14,31.56%,15.32%,16.24%,0.92,0.93,228.2714/222.5605/294.0831/No Horizontal Resistance/294.0831/455.769/No EMA 200 Target,174.88/53.2967/194.1559/132.3972/No F-Track Level/No F-Track Level/191.18,60.0%/25/3.6 months (Across ALL Assets),65.45%/573/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2025-12-21 (Price: 203.39)",2026-03-15 (Price: 194.75),"-4.25%, 2.8 months","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2025-12-21",Already confirmed,"2026-03-17 (Price: 195.12), 4.07% below",2.9 months,202.72,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-08-12/2026-03-22/2026-04-30,31.56%,15.32%,16.24%,0.92,0.93,225.1934/219.5595/294.0831/No Horizontal Resistance/294.0831/455.769/No EMA 200 Target,174.88/53.2967/194.1559/132.3972/No F-Track Level/No F-Track Level/191.18,60.0%/25/3.6 months (Across ALL Assets),65.45%/573/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2025-11-23 (Price: 197.68)",2026-03-15 (Price: 194.75),"-1.48%, 3.7 months","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2026-03-17 (Price: 195.12), 1.3% below",3.8 months,194.41,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-07-15/2026-02-22/2026-04-02,31.56%,15.32%,16.24%,0.92,0.93,218.8713/213.3956/No Target/No Horizontal Resistance/No Target/294.0831/No EMA 200 Target,174.88/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/191.18,60.0%/25/3.6 months (Across ALL Assets),65.45%/573/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2025-11-16 (Price: 194.93)",2026-03-15 (Price: 194.75),"-0.09%, 4 months","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2025-11-16",Already confirmed,"2026-03-17 (Price: 195.12), 0.1% above",4 months,184.95,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-07-08/2026-02-15/2026-03-26,31.56%,15.32%,16.24%,0.92,0.93,215.8265/210.4269/No Target/197.56/No Target/294.0831/No EMA 200 Target,174.88/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/191.18,60.0%/25/3.6 months (Across ALL Assets),65.45%/573/3.3 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-10-31 (Price: 281.82)",2026-03-17 (Price: 309.41),"9.79%, 4.6 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-17 (Price: 309.41), 9.79% above",4.6 months,241.18,No Information,No Information,No Information,No Information,No Information,27.04% above/22.92% above/9.79% above,63.04%/12.61%/46.43%,"-0.0%, 18.92%",10.2 months/5.1 months/6.2 months,2027-01-17/2026-06-09/2026-07-27,12.41%,17.09%,-4.68%,1.16,0.87,346.1313/412.669/443.81/No Horizontal Resistance/285.4807/322.8294/No EMA 200 Target,156.23/84.6567/240.3589/219.0619/No F-Track Level/No F-Track Level/194.01,91.46%/82/11.7 months (Across ALL Assets),64.84%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-10-31 (Price: 45.14)",2026-03-17 (Price: 48.37),"7.16%, 4.6 months","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-17 (Price: 48.37), 7.16% above",4.6 months,44.75,No Information,No Information,No Information,No Information,No Information,13.12% above/6.4% above/7.16% above,12.69%/5.3%/8.8%,"6.95%, 19.49%",1.2 year/4 months/7.1 months,2027-07-18/2026-04-22/2026-09-04,5.6%,3.96%,1.64%,1.05,0.16,49.97/49.1123/65.32/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/28.5233/37.996/28.1885/No F-Track Level/No F-Track Level/40.37,91.46%/82/11.7 months (Across ALL Assets),64.84%/128/9.5 months (Across ALL Assets)
