Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"AAPL, Long, 2026-03-17 (Price: 254.23)",No Exit Yet,"0.0%, 0 days","100.0%, Past 5 years, 13","Daily, is CONFIRMED on 2026-03-17",Already confirmed,"2026-03-17 (Price: 254.23), 0.0% below",0 days,253.0785,No Information,No Information,No Information,"78.6% (Price: 251.4429), 1.11% above, Upmove Bounce Back","2026-01-20 (Price: 243.42), 2026-02-06 (Price: 280.91)",No Information,11.89%/10.08%/10.61%,"0%, 30.22%",1.2 year/7 days/4.5 months,2027-12-02/2026-03-27/2026-09-28,27.85%,12.15%,15.7%,18.72,0.65,267.1449/281.2038/276.72/284.765/297.1089/321.9834/No EMA 200 Target,250.12/136.32/248.4166/236.3611/No stop loss/243.0054/246.12,92.33%/287/5.5 months (Across ALL Assets),42.59%/54/5.1 months (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2026-03-17 (Price: 10.9)",No Exit Yet,"0.0%, 0 days","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2026-03-17",Already confirmed,"2026-03-17 (Price: 10.9), 0.0% below",0 days,10.81,No Information,No Information,No Information,No Information,No Information,0.55% above/0.0% below/0.0% below,9.48%/0.89%/4.11%,"10.91%, 28.9%",3.3 months/6 days/1.1 month,2026-08-07/2026-03-25/2026-05-03,15.16%,8.14%,7.02%,0.86,0.43,11.3938/11.348/12.07/12.825/13.8771/15.9169/11.49,10.65/7.3167/9.6206/9.1203/No stop loss/No stop loss/No EMA 200 Stop Loss,92.2%/295/1.2 month (Across ALL Assets),80.04%/516/1.4 month (Across ALL Assets)
FRACTAL TRACK,"PG, Long, 2026-03-17 (Price: 151.48)",No Exit Yet,"0.0%, 0 days","92.31%, Past 5 years, 13","Daily, is CONFIRMED on 2026-03-17",Already confirmed,"2026-03-17 (Price: 151.48), 0.0% below",0 days,153.01,No Information,No Information,No Information,"50% (Price: 152.43), 0.62% below, Upmove Bounce Back","2026-01-07 (Price: 137.62), 2026-02-27 (Price: 167.24)",No Information,11.03%/2.9%/8.22%,"2.47%, 24.38%",2.6 years/1.7 month/9.3 months,2029-12-01/2026-05-29/2027-04-25,11.54%,1.17%,10.37%,0.89,-0.07,153.3432/163.9317/169.25/179.4533/202.162/210.6287/153.21,150.5/130.72/124.1296/103.7096/No stop loss/No stop loss/No EMA 200 Stop Loss,92.33%/287/5.5 months (Across ALL Assets),42.59%/54/5.1 months (Across ALL Assets)
FRACTAL TRACK,"ATM.NZ, Long, 2026-03-17 (Price: 11.5)",No Exit Yet,"0.0%, 0 days","92.31%, Past 5 years, 13","Daily, is CONFIRMED on 2026-03-17",Already confirmed,"2026-03-17 (Price: 11.5), 0.0% below",0 days,11.43,No Information,No Information,No Information,"23.66% (Price: 11.273), 2.01% above, Upmove Bounce Back","2026-01-20 (Price: 9.25), 2026-03-09 (Price: 11.9)",No Information,20.37%/5.32%/11.64%,"1.65%, 37.5%",1.1 year/21 days/6 months,2027-10-11/2026-04-16/2026-12-02,23.8%,-3.41%,27.21%,1.69,-0.03,12.3636/12.8386/13.09/No Horizontal Resistance/21.0083/23.0567/No EMA 200 Target,11.35/5.185/8.0863/5.0358/10.3195/9.3482/9.96,92.33%/287/5.5 months (Across ALL Assets),42.59%/54/5.1 months (Across ALL Assets)
DELTADRIFT,"AAPL, Long, 2026-03-17 (Price: 254.23)",No Exit Yet,"0.0%, 0 days","90.0%, Past 4 years, 10","Daily, is CONFIRMED on 2026-03-17",Already confirmed,"2026-03-17 (Price: 254.23), 0.0% below",0 days,253.0785,No Information,No Information,No Information,No Information,No Information,No Information,6.6%/2.84%/3.83%,"4.88%, 13.99%",2.3 months/2 days/21 days,2026-06-24/2026-03-19/2026-04-16,9.39%,10.3%,-0.91%,0.96,0.55,270.3736/263.967/267.17/284.765/297.1089/321.9834/No EMA 200 Target,250.12/136.32/248.4166/236.3611/No stop loss/243.0054/246.12,79.86%/139/14 days (Across ALL Assets),73.89%/517/15 days (Across ALL Assets)
TRENDPULSE,"UBER, Long, 2026-03-17 (Price: 77.79)",No Exit Yet,"0.0%, 0 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2026-03-17",Already confirmed,"2026-03-17 (Price: 77.79), 0.0% below",0 days,77.39,No Information,No Information,No Information,No Information,No Information,6.08% above/0.0% below/0.0% below,15.75%/2.64%/8.94%,"34.98%, 57.69%",3.5 months/4 days/25 days,2026-08-16/2026-03-22/2026-04-22,11.48%,7.62%,3.86%,0.3,0.43,82.1696/84.7444/91.33/82.12/103.1697/130.9341/87.66,72.36/34.6025/71.0872/No stop loss/No stop loss/72.8513/No EMA 200 Stop Loss,92.2%/295/1.2 month (Across ALL Assets),80.04%/516/1.4 month (Across ALL Assets)
DELTADRIFT,"^NZ50, Long, 2026-03-17 (Price: 13171.9697)",No Exit Yet,"0.0%, 0 days","80.0%, Past 4 years, 15","Daily, is CONFIRMED on 2026-03-17",Already confirmed,"2026-03-17 (Price: 13171.9697), 0.0% below",0 days,13164.5801,No Information,No Information,No Information,No Information,No Information,No Information,2.31%/1.02%/1.46%,"4.04%, 4.41%",1.7 month/1 day/11 days,2026-05-29/2026-03-18/2026-04-01,5.2%,0.33%,4.87%,0.25,-0.31,13506.5377/13364.2805/13435.41/13448.908/No Next Fib Ext/No Next Fib Ext/13177.55,13163.22/10608.2731/No F-Stack Support/No F-Stack Support/13033.3071/12588.133/No EMA 200 Stop Loss,79.86%/139/14 days (Across ALL Assets),73.89%/517/15 days (Across ALL Assets)
TRENDPULSE,"PYPL, Long, 2026-03-17 (Price: 46.13)",No Exit Yet,"0.0%, 0 days","78.57%, Past 4 years, 14","Daily, is CONFIRMED on 2026-03-17",Already confirmed,"2026-03-17 (Price: 46.13), 0.0% below",0 days,45.85,No Information,No Information,No Information,No Information,No Information,2.74% above/0.0% below/0.0% below,7.4%/1.59%/4.62%,"17.75%, 23.23%",1.7 month/6 days/17 days,2026-05-29/2026-03-25/2026-04-10,8.66%,-12.11%,20.77%,0.09,-0.28,48.4826/48.2612/47.55/92.955/No Next Fib Ext/No Next Fib Ext/63.43,44.36/No Horizontal Support/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,92.2%/295/1.2 month (Across ALL Assets),80.04%/516/1.4 month (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2026-03-17 (Price: 11.28)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, is CONFIRMED on 2026-03-17",No Cancellation Possible,"2026-03-17 (Price: 11.28), 0.0% below",0 days,14.2475,No Information,No Information,No Information,"50.0% (Price: 12.16), 7.24% below, Upmove Break Below","2012-12-31 (Price: 1.82), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-07-29 (Max),12.53%,5.4%,7.13%,1.47,0.38,10.1351/9.3162/-1.13/4.205/10.9987/9.1801/No EMA 200 Target,15.82/11.9025/22.5282/24.0279/No stop loss/No stop loss/13.33,100.0%/1/2.5 months (Across ALL Assets),33.33%/9/2.7 months (Across ALL Assets)
