Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"ORCL, Long, 2026-01-26 (Price: 182.44)",Daily,No Exit Yet,No Price Target,2026-03-19 (Avg),20.19%/26.38%,"-16.19%, 1.7 month","2026-03-18 (Price: 152.9), 16.19% below",194.3533 (Historic Rise or Fall to Pivot)/193.2404 (Avg % Gain of Historic Winning trades)/193.99 (Function Specific Target)/300.069 (F-Stack 1)/376.1425 (F-Stack 2)/218.9 (EMA 200)/207.2883 (Backtested Max)/183.7718 (Backtested Min),2026-06-14 (Max)/2026-03-19 (Avg),173.88/82.7925/167.1709/152.3597/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 4 years, 19",179.1,No Information,No Information,No Information,No Information,No Information,13.69% below/16.19% below/16.19% below,13.62%/0.73%/5.92%,"-0.0%, 11.99%",3.2 months/6 days/1.2 month,18.7%,11.12%,7.58%,0.94,0.53,92.15%/293/1.2 month (Across ALL Assets),80.12%/518/1.4 month (Across ALL Assets)
FRACTAL TRACK,"DIS, Long, 2026-01-31 (Price: 112.8)",Monthly,No Exit Yet,No Price Target,2026-03-15 (Min),21.35%/30.07%,"-11.86%, 1.5 month","2026-03-18 (Price: 99.42), 11.86% below",129.3139 (Historic Rise or Fall to Pivot)/138.7666 (Avg % Gain of Historic Winning trades)/139.55 (Function Specific Target)/168.455 (Horizontal)/207.5364 (F-Stack 1)/245.6322 (F-Stack 2)/147.283 (Backtested Max)/120.6509 (Backtested Min),2032-01-30 (Max)/2027-05-28 (Avg),90.95/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/112.6,"80.0%, Past 64 years, 20",113.44,No Information,No Information,No Information,"50% (Price: 102.395), 2.91% below, Upmove Bounce Back","2025-04-30 (Price: 80.1), 2025-06-30 (Price: 124.69)",No Information,30.57%/6.96%/23.02%,"18.11%, 60.42%",4.2 years/1 month/11.1 months,7.35%,7.97%,-0.62%,0.97,0.4,90.0%/40/1.6 year (Across ALL Assets),66.1%/59/9.9 months (Across ALL Assets)
TRENDPULSE,"DIS, Long, 2026-01-22 (Price: 113.21)",Daily,No Exit Yet,No Price Target,2026-03-19 (Avg),15.0%/16.32%,"-12.18%, 1.8 month","2026-03-18 (Price: 99.42), 12.18% below",114.3308 (Historic Rise or Fall to Pivot)/118.3497 (Avg % Gain of Historic Winning trades)/120.1 (Function Specific Target)/168.455 (Horizontal)/207.5364 (F-Stack 1)/245.6322 (F-Stack 2)/124.4404 (Backtested Max)/115.644 (Backtested Min),2026-08-27 (Max)/2026-03-19 (Avg),110.34/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/111.22,"94.12%, Past 4 years, 17",113.17,No Information,No Information,No Information,No Information,No Information,12.17% below/12.18% below/12.18% below,9.92%/2.15%/4.54%,"3.96%, 50.6%",5 months/7 days/1.3 month,-15.79%,-3.38%,-12.41%,0.77,-0.11,92.15%/293/1.2 month (Across ALL Assets),80.12%/518/1.4 month (Across ALL Assets)
DELTADRIFT,"HDFCBANK.NS, Long, 2026-02-01 (Price: 929.25)",Weekly,2026-03-15 (Price: 817.0),No Price Target,No Date Target,14.7%/15.55%,"-9.28%, 1.5 month","2026-03-18 (Price: 843.05), 9.28% below",1065.7568 (Historic Rise or Fall to Pivot)/1008.7938 (Avg % Gain of Historic Winning trades)/1037.28 (Function Specific Target)/1009.6 (Horizontal)/1098.0619 (F-Stack 1)/1305.7899 (F-Stack 2)/966.97 (EMA 200)/1038.0652 (Backtested Max)/974.1328 (Backtested Min),2026-05-11 (Max)/2026-04-15 (Avg),916.1/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 15 years, 4",906.0,No Information,No Information,No Information,No Information,No Information,No Information,11.71%/4.83%/8.56%,"0%, 16.27%",2.3 months/28 days/1.7 month,12.02%,10.83%,1.19%,2.91,0.65,76.92%/13/2.5 months (Across ALL Assets),85.34%/116/2.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-12-14 (Price: 1001.5)",Weekly,No Exit Yet,No Price Target,2026-03-15 (Min),18.85%/19.76%,"-15.82%, 3.1 months","2026-03-18 (Price: 843.05), 15.82% below",1105.8563 (Historic Rise or Fall to Pivot)/1078.1147 (Avg % Gain of Historic Winning trades)/1098.0619 (Function Specific Target)/1009.6 (Horizontal)/1098.0619 (F-Stack 1)/1305.7899 (F-Stack 2)/1310.8633 (Backtested Max)/1002.0007 (Backtested Min),2026-10-14 (Max)/2026-04-27 (Avg),945.05/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/966.97,"82.0%, Past 10 years, 150",1000.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,30.89%/0.05%/7.65%,"18.53%, 37.24%",7 months/2.1 months/3.1 months,21.18%,9.63%,11.55%,0.72,0.57,60.0%/25/3.6 months (Across ALL Assets),64.0%/575/3.2 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",Monthly,No Exit Yet,95.0177 (F-Stack 1)/95.9858 (Backtested Min),No Date Target,7.4%/8.15%,"18.28%, 4.6 months","2026-03-18 (Price: 94.16), 18.28% above",101.1286 (Historic Rise or Fall to Pivot)/101.8371 (Avg % Gain of Historic Winning trades)/138.22 (Function Specific Target)/123.2166 (F-Stack 2)/113.3487 (Backtested Max),2031-09-06 (Max)/2028-04-04 (Avg),67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 31 years, 8",79.32,No Information,No Information,No Information,"23.66% (Price: 74.8871), 25.74% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,8.5%,12.52%,-4.02%,1.5,0.63,90.0%/40/1.6 year (Across ALL Assets),66.1%/59/9.9 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-06-30 (Price: 78.49)",Monthly,No Exit Yet,95.0177 (F-Stack 1)/94.6354 (Backtested Min),No Date Target,5.89%/6.63%,"19.96%, 8.7 months","2026-03-18 (Price: 94.16), 19.96% above",99.7058 (Historic Rise or Fall to Pivot)/100.4044 (Avg % Gain of Historic Winning trades)/135.41 (Function Specific Target)/123.2166 (F-Stack 2)/111.7541 (Backtested Max),2031-05-06 (Max)/2027-12-03 (Avg),67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 31 years, 8",77.78,No Information,No Information,No Information,"38.2% (Price: 61.7578), 52.47% above, Upmove Bounce Back","2009-03-31 (Price: 3.125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,8.5%,12.52%,-4.02%,1.5,0.63,90.0%/40/1.6 year (Across ALL Assets),66.1%/59/9.9 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-01-04 (Price: 188.85)",Weekly,2026-03-15 (Price: 180.25),No Price Target,No Date Target,31.51%/32.98%,"-4.47%, 2.4 months","2026-03-18 (Price: 180.4), 4.47% below",237.2523 (Historic Rise or Fall to Pivot)/265.051 (Avg % Gain of Historic Winning trades)/239.8943 (Function Specific Target)/239.8943 (F-Stack 1)/283.6698 (F-Stack 2)/520.905 (Backtested Max),2027-01-25 (Max)/2026-04-05 (Min)/2026-06-26 (Avg),175.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/178.08,"83.7%, Past 10 years, 92",187.71,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,75.78%,46.22%,29.56%,0.69,1.86,60.0%/25/3.6 months (Across ALL Assets),64.0%/575/3.2 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-10-31 (Price: 281.82)",Monthly,2026-03-18 (Price: 306.3),No Price Target,No Date Target,13.0%/34.73%,"8.69%, 4.6 months","2026-03-18 (Price: 306.3), 8.69% above",346.1313 (Historic Rise or Fall to Pivot)/412.669 (Avg % Gain of Historic Winning trades)/443.81 (Function Specific Target)/459.4793 (Backtested Max),2027-01-17 (Max)/2026-06-09 (Min)/2026-07-27 (Avg),156.23/84.6567/240.3589/219.0619/No F-Track Level/No F-Track Level/194.01,"100.0%, Past 20 years, 11",241.18,No Information,No Information,No Information,No Information,No Information,25.76% above/21.69% above/8.69% above,63.04%/12.61%/46.43%,"-0.0%, 18.92%",10.2 months/5.1 months/6.2 months,12.41%,17.09%,-4.68%,1.16,0.87,91.46%/82/11.8 months (Across ALL Assets),62.99%/127/9.6 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",Monthly,2026-03-18 (Price: 209.87),No Price Target,No Date Target,16.48%/24.64%,"-4.34%, 1.2 year","2026-03-18 (Price: 209.87), 4.34% below",276.9141 (Historic Rise or Fall to Pivot)/286.2381 (Avg % Gain of Historic Winning trades)/244.46 (Function Specific Target)/332.4197 (Backtested Max)/261.5787 (Backtested Min),2027-07-27 (Max)/2026-06-01 (Avg),84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,"100.0%, Past 20 years, 15",209.96,No Information,No Information,No Information,No Information,No Information,0.95% above/4.34% below/4.34% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,15.9%,18.33%,-2.43%,1.69,0.81,91.46%/82/11.8 months (Across ALL Assets),62.99%/127/9.6 months (Across ALL Assets)
DELTADRIFT,"BTC-USD, Long, 2026-02-06 (Price: 70555.3906)",Daily,2026-03-16 (Price: 74832.75),No Price Target,No Date Target,4.83%/10.51%,"1.07%, 1.3 month","2026-03-18 (Price: 71312.6875), 1.07% above",74760.4919 (Avg % Gain of Historic Winning trades)/124582.2656 (Horizontal)/136097.3501 (F-Stack 1)/177421.0223 (F-Stack 2)/93617.82 (EMA 200)/78810.3713 (Backtested Max),2026-04-29 (Max),62702.1/18304.4229/57447.2152/51395.9501/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"80.0%, Past 4 years, 15",62704.4531,No Information,No Information,No Information,No Information,No Information,No Information,11.7%/2.55%/5.96%,"26.18%, 26.18%",1.9 month/2 days/10 days,6.02%,14.76%,-8.74%,0.14,0.5,78.57%/140/14 days (Across ALL Assets),73.55%/518/15 days (Across ALL Assets)
DELTADRIFT,"SPY, Long, 2026-03-16 (Price: 669.03)",Daily,No Exit Yet,No Price Target,2026-03-17 (Min),2.38%/3.67%,"-1.14%, 2 days","2026-03-18 (Price: 661.43), 1.14% below",708.369 (Historic Rise or Fall to Pivot)/685.6888 (Avg % Gain of Historic Winning trades)/697.03 (Function Specific Target)/693.77 (Horizontal)/969.1148 (F-Stack 1)/1522.3697 (F-Stack 2)/695.925 (Backtested Max)/677.1922 (Backtested Min),2026-05-02 (Max)/2026-03-31 (Avg),662.29/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/659.77,"81.82%, Past 4 years, 11",668.38,No Information,No Information,No Information,No Information,No Information,No Information,4.02%/1.22%/2.49%,"5.43%, 5.45%",1.1 month/1 day/11 days,6.87%,8.78%,-1.91%,0.35,0.59,78.57%/140/14 days (Across ALL Assets),73.55%/518/15 days (Across ALL Assets)
DELTADRIFT,"HDB, Long, 2026-03-09 (Price: 29.72)",Daily,2026-03-18 (Price: 26.62),No Price Target,No Date Target,13.14%/15.68%,"-10.43%, 9 days","2026-03-18 (Price: 26.62), 10.43% below",32.0322 (Historic Rise or Fall to Pivot)/30.7929 (Avg % Gain of Historic Winning trades)/31.41 (Function Specific Target)/39.3812 (Horizontal)/40.717 (F-Stack 1)/47.4928 (F-Stack 2)/35.44 (EMA 200)/31.7915 (Backtested Max)/30.1182 (Backtested Min),2026-06-21 (Max)/2026-04-11 (Avg),29.47/25.6925/21.1884/14.0692/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 4 years, 16",28.93,No Information,No Information,No Information,No Information,No Information,No Information,6.97%/1.34%/3.61%,"-0.0%, 9.88%",2.4 months/1 day/23 days,15.13%,-1.6%,16.73%,2.09,-0.12,78.57%/140/14 days (Across ALL Assets),73.55%/518/15 days (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2026-03-16 (Price: 2409.2)",Daily,No Exit Yet,No Price Target,2026-03-17 (Min),0.41%/1.94%,"1.31%, 2 days","2026-03-18 (Price: 2440.8), 1.31% above",2571.0982 (Historic Rise or Fall to Pivot)/2488.2218 (Avg % Gain of Historic Winning trades)/2529.66 (Function Specific Target)/4543.575 (Horizontal)/5051.5642 (F-Stack 1)/5692.579 (F-Stack 2)/3093.87 (EMA 200)/2546.0426 (Backtested Max)/2450.8792 (Backtested Min),2026-04-15 (Max)/2026-03-30 (Avg),No Recent Minima/No Horizontal Support/2286.8248/1821.1782/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"86.67%, Past 4 years, 15",2410.0,No Information,No Information,No Information,No Information,No Information,No Information,5.68%/1.73%/3.28%,"4.58%, 4.96%",21 days/1 day/10 days,12.04%,-0.2%,12.24%,0.76,-0.13,78.57%/140/14 days (Across ALL Assets),73.55%/518/15 days (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2026-02-20 (Price: 62.08)",Daily,No Exit Yet,No Price Target,2026-03-20 (Max),9.76%/10.36%,"-6.43%, 26 days","2026-03-18 (Price: 58.09), 6.43% below",67.7231 (Historic Rise or Fall to Pivot)/63.7624 (Avg % Gain of Historic Winning trades)/64.11 (Function Specific Target)/82.226 (F-Stack 1)/92.0468 (F-Stack 2)/67.6796 (Backtested Max),2026-03-20 (Max),58.87/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/53.53,"100.0%, Past 4 years, 13",61.93,No Information,No Information,No Information,No Information,No Information,4.75% below/6.43% below/6.43% below,9.02%/0.81%/2.71%,"-0.0%, 8.72%",20 days/4 days/10 days,11.13%,4.24%,6.89%,0.97,0.2,92.15%/293/1.2 month (Across ALL Assets),80.12%/518/1.4 month (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-22 (Price: 58.0)",Weekly,No Exit Yet,68.6522 (F-Stack 2),No Date Target,2.36%/24.11%,"16.36%, 24 days","2026-03-18 (Price: 67.49), 16.36% above",83.76 (Function Specific Target)/69.0838 (Backtested Max),2026-07-24 (Max)/2026-04-03 (Min)/2026-05-11 (Avg),43.99/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/45.08,"86.36%, Past 10 years, 22",55.48,No Information,No Information,No Information,No Information,No Information,26.39% above/18.22% above/16.36% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,-1.83%,3.94%,-5.77%,0.27,0.24,89.19%/148/4.8 months (Across ALL Assets),76.23%/265/3.6 months (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2026-03-01 (Price: 131.33)",Weekly,2026-03-08 (Price: 151.44),No Price Target,2026-03-21 (Min),61.92%/86.71%,"-1.76%, 17 days","2026-03-18 (Price: 129.02), 1.76% below",240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/208.91 (EMA 200),2028-02-27 (Max)/2026-03-21 (Min)/2026-10-30 (Avg),113.99/126.1128/131.2534/93.0152/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 15 years, 5",113.04,No Information,No Information,No Information,No Information,No Information,No Information,8.09%/4.48%/6.17%,"-0.0%, 11.31%",1.4 year/14 days/5.6 months,5.14%,6.08%,-0.94%,1.52,0.34,76.92%/13/2.5 months (Across ALL Assets),85.34%/116/2.3 months (Across ALL Assets)
