Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-30 (Price: 76.4)",2026-03-16 (Price: 94.38),"23.53%, 5.6 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-16 (Price: 94.38), 23.53% above",5.6 months,64.39,No Information,No Information,No Information,No Information,No Information,49.41% above/26.38% above/23.53% above,64.32%/20.13%/42.14%,"-0.0%, 37.94%",1.5 year/6.1 months/10.4 months,2027-11-21/2026-06-22/2026-12-25,8.21%,3.31%,4.9%,1.9,0.2,96.6842/108.595/96.69/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.91/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/49.26,91.46%/82/11.7 months (Across ALL Assets),65.62%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-09-30 (Price: 65.01)",2026-03-16 (Price: 69.63),"7.11%, 5.6 months","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-16 (Price: 69.63), 7.11% above",5.6 months,62.0,No Information,No Information,No Information,No Information,No Information,7.11% above/8.14% above/7.11% above,15.1%/1.97%/7.67%,"10.07%, 26.55%",3.3 years/4.1 months/1.5 year,2030-06-16/2026-03-25/2027-11-21,1.48%,1.08%,0.4%,0.36,-0.07,70.7049/69.9963/78.29/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No stop loss/No F-Track Level/No F-Track Level/58.09,91.46%/82/11.7 months (Across ALL Assets),65.62%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2025-10-19 (Price: 45.785)",2026-03-16 (Price: 47.26),"3.22%, 4.9 months","89.29%, Past 10 years, 28","Weekly, is CONFIRMED on 2025-10-17",Already confirmed,"2026-03-16 (Price: 47.26), 3.22% above",4.9 months,45.13,No Information,No Information,No Information,No Information,No Information,4.79% above/3.22% above/3.22% above,14.1%/1.28%/6.7%,"9.77%, 32.06%",10 months/1.2 month/3.2 months,2026-12-27/2025-12-10/2026-03-07,5.54%,4.82%,0.72%,0.75,0.24,47.6805/48.8526/58.29/No Horizontal Resistance/49.4858/72.2363/No EMA 200 Target,41.74/29.76/35.4254/26.7354/No F-Track Level/No F-Track Level/40.73,89.54%/153/4.7 months (Across ALL Assets),76.4%/267/3.7 months (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-10-31 (Price: 91.99)",2026-03-16 (Price: 95.75),"4.09%, 4.5 months","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-16 (Price: 95.75), 4.09% above",4.5 months,90.0,No Information,No Information,No Information,No Information,No Information,11.64% above/4.23% above/4.09% above,24.83%/4.28%/13.78%,"30.99%, 38.87%",1.1 year/6 months/10.2 months,2027-05-27/2026-07-18/2027-01-17,1.92%,4.47%,-2.55%,0.3,0.2,97.7578/104.6662/93.8/No Horizontal Resistance/92.969/100.7509/No EMA 200 Target,56.15/62.2517/69.3218/61.3348/No F-Track Level/No F-Track Level/76.35,91.46%/82/11.7 months (Across ALL Assets),65.62%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-10-31 (Price: 45.14)",2026-03-16 (Price: 48.27),"6.93%, 4.5 months","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-16 (Price: 48.27), 6.93% above",4.5 months,44.75,No Information,No Information,No Information,No Information,No Information,12.89% above/6.18% above/6.93% above,12.69%/5.3%/8.8%,"6.95%, 19.49%",1.2 year/4 months/7.1 months,2027-07-18/2026-04-22/2026-09-04,5.6%,3.96%,1.64%,1.05,0.16,49.97/49.1123/65.32/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/28.5233/37.996/28.1885/No F-Track Level/No F-Track Level/40.37,91.46%/82/11.7 months (Across ALL Assets),65.62%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-02-29 (Price: 144.82)",2026-03-16 (Price: 151.01),"4.27%, 2.1 years","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-03-16 (Price: 151.01), 4.27% above",2.1 years,140.55,No Information,No Information,No Information,No Information,No Information,10.73% above/6.2% above/4.27% above,17.42%/2.58%/8.44%,"5.59%, 36.99%",2.7 years/5.1 months/11.3 months,2028-01-06/2024-10-07/2025-07-04,3.88%,4.86%,-0.98%,0.77,0.25,157.8248/157.0428/146.52/No Horizontal Resistance/153.114/174.1807/No EMA 200 Target,124.54/86.68/117.2225/81.225/No F-Track Level/No F-Track Level/133.48,91.46%/82/11.7 months (Across ALL Assets),65.62%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",2026-03-16 (Price: 211.74),"-3.49%, 1.2 year","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-03-16 (Price: 211.74), 3.49% below",1.2 year,209.96,No Information,No Information,No Information,No Information,No Information,1.85% above/3.49% below/3.49% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,2027-07-27/2025-09-22/2026-06-01,15.9%,18.33%,-2.43%,1.69,0.81,276.9141/286.2381/244.46/No Horizontal Resistance/No Target/231.81/No EMA 200 Target,84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,91.46%/82/11.7 months (Across ALL Assets),65.62%/128/9.5 months (Across ALL Assets)
DELTADRIFT,"BTC-USD, Long, 2026-02-06 (Price: 70555.3906)",2026-03-16 (Price: 74832.75),"6.06%, 1.3 month","80.0%, Past 4 years, 15","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-03-16 (Price: 74832.75), 6.06% above",1.3 month,62704.4531,No Information,No Information,No Information,No Information,No Information,No Information,11.7%/2.55%/5.96%,"26.18%, 26.18%",1.9 month/2 days/10 days,2026-04-29/2026-02-08/2026-02-20,6.02%,14.76%,-8.74%,0.14,0.5,72573.2748/74760.4919/73666.88/124582.2656/136097.3501/177421.0223/93992.53,62702.1/18304.4229/57447.2152/51395.9501/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,80.29%/137/14 days (Across ALL Assets),72.96%/514/15 days (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Long, 2025-10-12 (Price: 6.64)",2026-03-16 (Price: 6.54),"-1.51%, 5.2 months","78.57%, Past 20 years, 14","Weekly, was CONFIRMED on 2025-10-12",Already confirmed,"2026-03-16 (Price: 6.54), 1.51% below",5.2 months,6.56,No Information,No Information,No Information,"61.8% (Price: 6.5361), 0.06% above, Upmove Bounce Back","2024-08-18 (Price: 5.86), 2025-08-03 (Price: 7.63)",No Information,17.87%/5.49%/15.22%,"4.19%, 51.25%",1.5 year/3.3 months/11.6 months,2027-12-03/2026-03-04/2027-02-28,6.62%,-0.87%,7.49%,0.78,-0.15,6.7516/7.6506/7.7/6.9575/15.377/16.6022/6.68,6.46/4.792/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,94.2%/69/1.4 year (Across ALL Assets),55.88%/136/7.8 months (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-09-14 (Price: 73.64)",2026-03-16 (Price: 84.25),"14.41%, 6.1 months","92.31%, Past 20 years, 13","Weekly, was CONFIRMED on 2025-09-14",Already confirmed,"2026-03-16 (Price: 84.25), 14.41% above",6.1 months,76.14,No Information,No Information,No Information,"78.6% (Price: 69.1621), 21.82% above, Upmove Bounce Back","2025-03-23 (Price: 65.95), 2025-07-20 (Price: 80.96)",No Information,25.17%/0.64%/13.71%,"2.07%, 59.16%",4.1 years/1.6 month/11.5 months,2031-07-21/2025-11-22/2027-01-26,8.92%,11.07%,-2.15%,1.12,0.6,81.6078/83.736/82.65/85.51/85.3936/96.14/73.77,67.64/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,94.2%/69/1.4 year (Across ALL Assets),55.88%/136/7.8 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-06-30 (Price: 78.49)",2026-03-16 (Price: 96.53),"22.98%, 8.6 months","100.0%, Past 31 years, 8","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-03-16 (Price: 96.53), 22.98% above",8.6 months,77.78,No Information,No Information,No Information,"38.2% (Price: 61.7578), 56.3% above, Upmove Bounce Back","2009-03-31 (Price: 3.125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,2031-05-06/2025-09-29/2027-12-03,8.5%,12.52%,-4.02%,1.5,0.63,99.7058/100.4044/135.41/84.9567/95.0177/123.2166/83.64,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.48%/42/1.6 year (Across ALL Assets),64.41%/59/9.8 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",2026-03-16 (Price: 96.53),"21.25%, 4.5 months","100.0%, Past 31 years, 8","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-03-16 (Price: 96.53), 21.25% above",4.5 months,79.32,No Information,No Information,No Information,"23.66% (Price: 74.8871), 28.9% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,2031-09-06/2026-01-30/2028-04-04,8.5%,12.52%,-4.02%,1.5,0.63,101.1286/101.8371/138.22/84.3925/95.0177/123.2166/83.64,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.48%/42/1.6 year (Across ALL Assets),64.41%/59/9.8 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2025-11-16 (Price: 194.93)",2026-03-15 (Price: 194.75),"-0.09%, 4 months","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2025-11-16",Already confirmed,"2026-03-16 (Price: 198.34), 1.75% above",4 months,184.95,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-07-08/2026-02-15/2026-03-26,31.56%,15.32%,16.24%,0.92,0.93,215.8265/210.4269/No Target/197.56/No Target/294.0831/No EMA 200 Target,174.88/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/191.08,60.0%/25/3.6 months (Across ALL Assets),65.97%/576/3.2 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2026-01-04 (Price: 206.17)",2026-03-15 (Price: 194.75),"-5.54%, 2.3 months","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2026-01-04",Already confirmed,"2026-03-16 (Price: 198.34), 3.8% below",2.4 months,205.6,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-08-26/2026-04-05/2026-05-14,31.56%,15.32%,16.24%,0.92,0.93,228.2714/222.5605/294.0831/No Horizontal Resistance/294.0831/455.769/No EMA 200 Target,174.88/53.2967/194.1559/132.3972/No F-Track Level/No F-Track Level/191.08,60.0%/25/3.6 months (Across ALL Assets),65.97%/576/3.2 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-01-26 (Price: 133.03)",2026-03-15 (Price: 97.21),"-26.93%, 1.1 year","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2025-01-24",Already confirmed,"2026-03-16 (Price: 97.4), 26.78% below",1.1 year,130.42,No Information,No Information,No Information,No Information,No Information,24.92% below/26.78% below/26.78% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2026-03-27/2025-03-07/2025-08-26,6.49%,1.99%,4.5%,0.53,0.06,No Target/145.2821/171.89/221.2667/228.7501/269.293/134.31,123.28/No Horizontal Support/112.825/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.54%/153/4.7 months (Across ALL Assets),76.4%/267/3.7 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2023-07-23 (Price: 187.3)",2026-03-15 (Price: 97.21),"-48.1%, 2.7 years","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2023-07-21",Already confirmed,"2026-03-16 (Price: 97.4), 48.0% below",2.7 years,184.48,No Information,No Information,No Information,No Information,No Information,48.0% below/48.0% below/48.0% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2024-09-20/2023-09-01/2024-02-20,6.49%,1.99%,4.5%,0.53,0.06,No Target/204.5503/207.06/221.2667/228.7501/344.6751/No EMA 200 Target,168.5/91.27/157.105/112.825/No F-Track Level/No F-Track Level/178.49,89.54%/153/4.7 months (Across ALL Assets),76.4%/267/3.7 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2024-07-21 (Price: 145.18)",2026-03-15 (Price: 97.21),"-33.04%, 1.7 year","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2024-07-19",Already confirmed,"2026-03-16 (Price: 97.4), 32.91% below",1.7 year,143.01,No Information,No Information,No Information,No Information,No Information,31.58% below/32.91% below/32.91% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2025-09-19/2024-08-30/2025-02-18,6.49%,1.99%,4.5%,0.53,0.06,No Target/158.5511/176.75/221.2667/228.7501/262.6495/148.1,135.65/124.47/112.825/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.54%/153/4.7 months (Across ALL Assets),76.4%/267/3.7 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-01-04 (Price: 188.85)",2026-03-15 (Price: 180.25),"-4.55%, 2.3 months","83.7%, Past 10 years, 92","Weekly, was CONFIRMED on 2026-01-04",Already confirmed,"2026-03-16 (Price: 183.22), 2.98% below",2.4 months,187.71,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,2027-01-25/2026-04-05/2026-06-26,75.78%,46.22%,29.56%,0.69,1.86,237.2523/265.051/239.8943/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,175.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/177.64,60.0%/25/3.6 months (Across ALL Assets),65.97%/576/3.2 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2024-11-24 (Price: 134.82)",2026-03-15 (Price: 97.21),"-27.9%, 1.3 year","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2024-11-22",Already confirmed,"2026-03-16 (Price: 97.4), 27.76% below",1.3 year,132.3,No Information,No Information,No Information,No Information,No Information,27.76% below/27.76% below/27.76% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2026-01-23/2025-01-03/2025-06-24,6.49%,1.99%,4.5%,0.53,0.06,No Target/147.2369/172.61/221.2667/228.7501/267.7789/138.71,125.82/No Horizontal Support/112.825/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.54%/153/4.7 months (Across ALL Assets),76.4%/267/3.7 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2025-12-21 (Price: 203.39)",2026-03-15 (Price: 194.75),"-4.25%, 2.8 months","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2025-12-21",Already confirmed,"2026-03-16 (Price: 198.34), 2.48% below",2.8 months,202.72,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-08-12/2026-03-22/2026-04-30,31.56%,15.32%,16.24%,0.92,0.93,225.1934/219.5595/294.0831/No Horizontal Resistance/294.0831/455.769/No EMA 200 Target,174.88/53.2967/194.1559/132.3972/No F-Track Level/No F-Track Level/191.08,60.0%/25/3.6 months (Across ALL Assets),65.97%/576/3.2 months (Across ALL Assets)
