Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"AVGO, Long, 2026-04-13 (Price: 379.75)",No Exit Yet,"0.0%, 0 days","95.24%, Past 4 years, 21","Daily, is CONFIRMED on 2026-04-13",Already confirmed,"2026-04-13 (Price: 379.75), 0.0% below",0 days,369.875,No Information,No Information,No Information,No Information,No Information,7.0% above/0.0% below/0.0% below,27.34%/1.49%/7.1%,"2.15%, 41.48%",1.7 month/6 days/22 days,2026-06-25/2026-04-21/2026-05-14,26.8%,34.08%,-7.28%,0.0,1.49,410.2819/406.7122/399.03/No Horizontal Resistance/614.017/964.4454/No EMA 200 Target,293.41/64.6905/263.5886/180.8638/349.1877/308.9832/330.71,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
DELTADRIFT,"^VIX, Long, 2026-04-13 (Price: 19.12)",No Exit Yet,"0.0%, 0 days","80.0%, Past 4 years, 10","Daily, is CONFIRMED on 2026-04-13",Already confirmed,"2026-04-13 (Price: 19.12), 0.0% below",0 days,21.17,No Information,No Information,No Information,No Information,No Information,No Information,22.97%/9.68%/14.93%,"17.74%, 21.21%",1.2 month/3 days/16 days,2026-06-04/2026-04-17/2026-05-06,26.0%,4.9%,21.1%,0.52,0.97,20.9804/21.9746/21.48/35.1/65.3103/70.5135/No EMA 200 Target,17.93/11.665/16.3947/11.6012/No stop loss/No stop loss/18.19,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
DELTADRIFT,"CNR.TO, Short, 2026-04-13 (Price: 152.89)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 4 years, 6","Daily, is CONFIRMED on 2026-04-13",Already confirmed,"2026-04-13 (Price: 152.89), 0.0% below",0 days,151.87,No Information,No Information,No Information,No Information,No Information,No Information,3.03%/0.97%/2.07%,"0%, 5.6%",28 days/2 days/11 days,2026-05-23/2026-04-15/2026-04-28,6.96%,3.82%,3.14%,2.95,-0.13,148.0128/149.7252/148.87/128.224/115.7909/75.7758/136.69,154.51/168.08/180.5368/188.8294/158.274/162.0558/No EMA 200 Stop Loss,88.24%/34/4 days (Across ALL Assets),66.92%/130/6 days (Across ALL Assets)
