"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,"Sigmashell, Success Rate of Past Analysis [%]",Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Signal Open Price
"IFT.NZ, Long, 2025-12-02 (Price: 11.75)",2026-03-31 (Price: 11.65),"-0.85%, 4 months","100.0%, Past 5 years, 9","Daily, was CONFIRMED on 2025-12-02",Already confirmed,"2026-03-31 (Price: 11.65), 0.85% below",4 months,"-3.31, 87.5%",20.56%/4.86%/12.2%,"0%, 16.37%",4.2 months/1.8 month/2.6 months,2026-06-02/2026-02-18/2026-03-24,30.94%,8.0%,22.94%,2.04,0.45,12.1965/13.1835/18.927/11.925/18.927/29.733/No EMA 200 Target,11.39/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/11.54,58.54%/41/4.7 months (Across ALL Assets),64.52%/248/3.7 months (Across ALL Assets),11.58
