Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"NVDA, Long, 2026-03-24 (Price: 175.2)",Daily,No Exit Yet,No Price Target,2026-03-31 (Min),1.37%/8.26%,"1.25%, 9 days","2026-04-02 (Price: 177.39), 1.25% above",206.1754 (Historic Rise or Fall to Pivot)/195.0852 (Avg % Gain of Historic Winning trades)/192.05 (Function Specific Target)/239.8943 (F-Stack 1)/283.6698 (F-Stack 2)/179.82 (EMA 200)/203.5649 (Backtested Max)/192.7901 (Backtested Min),2027-06-14 (Max)/2026-06-14 (Avg),172.7/13.9695/152.8996/143.3288/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"88.89%, Past 5 years, 18",174.762,No Information,No Information,No Information,"78.6% (Price: 175.5591), 1.04% above, Upmove Bounce Back","2025-11-25 (Price: 169.55), 2026-02-25 (Price: 197.6299)",No Information,16.19%/10.04%/11.35%,"4.7%, 47.74%",10.3 months/5 days/1.9 month,41.99%,42.52%,-0.53%,0.0,1.66,91.69%/301/5 months (Across ALL Assets),60.92%/174/4.2 months (Across ALL Assets)
TRENDPULSE,"NVDA, Long, 2025-10-05 (Price: 187.62)",Weekly,No Exit Yet,No Price Target,2026-03-30 (Avg),20.76%/21.05%,"-5.45%, 6 months","2026-04-02 (Price: 177.39), 5.45% below",214.2245 (Historic Rise or Fall to Pivot)/214.7311 (Avg % Gain of Historic Winning trades)/299.24 (Function Specific Target)/239.8943 (F-Stack 1)/283.6698 (F-Stack 2)/269.2347 (Backtested Max),2028-01-17 (Max),167.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/143.06,"86.36%, Past 10 years, 22",180.43,No Information,No Information,No Information,No Information,No Information,0.41% above/5.45% below/5.45% below,43.5%/5.43%/14.45%,"26.78%, 65.96%",1.6 year/1.2 month/4.1 months,14.31%,32.19%,-17.88%,0.0,1.36,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",Monthly,2026-03-31 (Price: 208.27),No Price Target,No Date Target,16.54%/24.7%,"-4.38%, 1.3 year","2026-04-02 (Price: 209.77), 4.38% below",276.8921 (Historic Rise or Fall to Pivot)/286.2381 (Avg % Gain of Historic Winning trades)/244.46 (Function Specific Target)/332.4197 (Backtested Max)/261.5787 (Backtested Min),2027-07-27 (Max)/2026-06-01 (Avg),84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,"86.67%, Past 20 years, 15",209.96,No Information,No Information,No Information,No Information,No Information,0.9% above/4.38% below/4.38% below,51.52%/19.23%/30.47%,"5.07%, 23.74%",1.8 year/6.1 months/11.9 months,15.09%,16.91%,-1.82%,0.0,0.76,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2020-12-31 (Price: 162.8465)",Quarterly,2026-04-02 (Price: 209.77),No Price Target,No Date Target,11.2%/22.59%,"28.81%, 5.3 years","2026-04-02 (Price: 209.77), 28.81% above",278.8421 (Avg % Gain of Historic Winning trades)/257.16 (Function Specific Target)/323.3154 (Backtested Max)/233.2613 (Backtested Min),No Next Date Target,1.61/83.3704/132.2674/119.5138/No F-Track Level/No F-Track Level/143.87,"100.0%, Past 28 years, 5",160.4,No Information,No Information,No Information,No Information,No Information,33.24% above/27.75% above/28.81% above,98.54%/43.24%/71.23%,"-0.0%, 44.95%",2.8 years/1.5 year/2.3 years,13.39%,21.15%,-7.76%,0.0,0.72,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
TRENDPULSE,"TSLA, Long, 2024-12-31 (Price: 403.84)",Monthly,2026-04-02 (Price: 360.59),No Price Target,No Date Target,32.99%/39.13%,"-10.71%, 1.3 year","2026-04-02 (Price: 360.59), 10.71% below",1013.1942 (Historic Rise or Fall to Pivot)/479.56 (Avg % Gain of Historic Winning trades)/541.282 (F-Stack 1)/564.9603 (F-Stack 2)/501.6904 (Backtested Max),2027-09-17 (Max)/2026-07-27 (Avg),175.79/167.4534/353.8797/223.4247/No F-Track Level/No F-Track Level/238.84,"83.33%, Past 20 years, 6",352.38,No Information,No Information,No Information,No Information,No Information,4.47% above/0.74% above/10.71% below,24.23%/7.79%/18.75%,"2.38%, 35.95%",1.9 year/8.2 months/1.1 year,26.58%,27.35%,-0.77%,0.0,1.0,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
TRENDPULSE,"TSLA, Long, 2024-12-31 (Price: 403.84)",Quarterly,2026-04-02 (Price: 360.59),No Price Target,No Date Target,50.11%/56.68%,"-10.71%, 1.3 year","2026-04-02 (Price: 360.59), 10.71% below",1350.8448 (Historic Rise or Fall to Pivot)/2619.4678 (Avg % Gain of Historic Winning trades)/541.282 (F-Stack 1)/564.9603 (F-Stack 2)/2619.4678 (Backtested Max)/2619.4678 (Backtested Min),No Next Date Target,123.18/167.4534/353.8797/223.4247/No F-Track Level/No F-Track Level/238.84,"100.0%, Past 15 years, 4",262.67,No Information,No Information,No Information,No Information,No Information,10.71% below/24.97% above/10.71% below,548.64%/548.64%/548.64%,"-0.0%, 38.2%",1.3 year/1.3 year/1.3 year,48.16%,27.35%,20.81%,0.0,0.87,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2025-03-31 (Price: 245.3)",Quarterly,2026-04-02 (Price: 294.6),No Price Target,No Date Target,28.32%/31.32%,"20.1%, 1 year","2026-04-02 (Price: 294.6), 20.1% above",386.88 (Function Specific Target)/378.0318 (Backtested Max),2030-05-21 (Max)/2027-05-22 (Min)/2028-02-06 (Avg),104.5/91.08/208.1524/186.1217/No F-Track Level/No F-Track Level/230.23,"100.0%, Past 45 years, 6",240.92,No Information,No Information,No Information,No Information,No Information,22.9% above/18.73% above/20.1% above,54.11%/10.04%/23.18%,"-0.0%, 36.16%",3.6 years/1.5 year/2 years,5.27%,6.11%,-0.84%,0.0,0.31,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2024-06-30 (Price: 202.26)",Quarterly,2026-04-02 (Price: 294.6),No Price Target,No Date Target,5.81%/7.95%,"45.65%, 1.8 year","2026-04-02 (Price: 294.6), 45.65% above",318.02 (Function Specific Target)/311.7029 (Backtested Max),2029-08-20 (Max)/2026-08-21 (Min)/2027-05-08 (Avg),104.5/91.08/186.1217/130.0388/No F-Track Level/No F-Track Level/173.92,"100.0%, Past 45 years, 6",199.99,No Information,No Information,No Information,No Information,No Information,45.65% above/45.65% above/45.65% above,54.11%/10.04%/23.18%,"-0.0%, 36.16%",3.6 years/1.5 year/2 years,5.27%,6.11%,-0.84%,0.0,0.31,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
TRENDPULSE,"ORCL, Long, 2025-09-21 (Price: 308.66)",Weekly,No Exit Yet,No Price Target,2026-04-04 (Avg),114.91%/126.7%,"-52.58%, 6.4 months","2026-04-02 (Price: 146.38), 52.58% below",348.971 (Historic Rise or Fall to Pivot)/331.8404 (Avg % Gain of Historic Winning trades)/468.66 (Function Specific Target)/376.1425 (F-Stack 2)/374.2502 (Backtested Max)/314.5863 (Backtested Min),2028-01-03 (Max)/2026-04-04 (Avg),226.13/82.7925/233.7381/167.1709/No F-Track Level/No F-Track Level/188.37,"96.67%, Past 10 years, 30",306.45,No Information,No Information,No Information,No Information,No Information,49.9% below/52.58% below/52.58% below,21.25%/1.92%/7.51%,"11.71%, 25.99%",1.6 year/28 days/4.5 months,9.45%,7.14%,2.31%,0.0,0.36,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
SIGMASHELL,"ORCL, Long, 2025-11-03 (Price: 257.85)",Daily,No Exit Yet,No Price Target,2026-04-04 (Avg),82.76%/104.99%,"-43.23%, 5 months","2026-04-02 (Price: 146.38), 43.23% below",267.5194 (Historic Rise or Fall to Pivot)/394.8973 (Avg % Gain of Historic Winning trades)/300.069 (Function Specific Target)/300.069 (F-Stack 1)/376.1425 (F-Stack 2)/548.8595 (Backtested Max)/310.4772 (Backtested Min),2026-07-04 (Max)/2026-04-04 (Avg),256.89/82.7925/233.7381/208.7793/No F-Track Level/No F-Track Level/218.21,"70.0%, Past 5 years, 10",265.24,"-5.44, 87.5%",No Information,No Information,No Information,No Information,No Information,112.86%/20.41%/53.15%,"10.03%, 34.13%",5.6 months/2.5 months/3.5 months,26.41%,14.47%,11.94%,0.0,0.66,63.04%/46/4.6 months (Across ALL Assets),62.99%/308/3.5 months (Across ALL Assets)
FRACTAL TRACK,"AMD, Long, 2026-03-22 (Price: 201.33)",Weekly,No Exit Yet,No Price Target,2026-04-01 (Min),6.96%/12.09%,"8.03%, 11 days","2026-04-02 (Price: 217.5), 8.03% above",245.9447 (Historic Rise or Fall to Pivot)/243.7905 (Avg % Gain of Historic Winning trades)/328.84 (Function Specific Target)/267.02 (Horizontal)/273.8526 (F-Stack 1)/307.9609 (F-Stack 2)/263.0578 (Backtested Max)/232.6368 (Backtested Min),2028-10-15 (Max)/2027-03-22 (Avg),192.43/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/196.89,"78.57%, Past 20 years, 14",194.845,No Information,No Information,No Information,"38.2% (Price: 185.9012), 17.0% above, Upmove Bounce Back","2022-10-16 (Price: 54.57), 2025-11-02 (Price: 267.08)",No Information,30.66%/15.55%/21.09%,"17.29%, 60.71%",1.8 year/7 days/8.4 months,10.9%,6.49%,4.41%,0.0,0.42,88.33%/60/1.6 year (Across ALL Assets),52.69%/167/8.1 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2026-03-10 (Price: 203.23)",Daily,No Exit Yet,219.1632 (Avg % Gain of Historic Winning trades),No Date Target,4.46%/11.02%,"7.02%, 23 days","2026-04-02 (Price: 217.5), 7.02% above",241.47 (Function Specific Target)/267.02 (Horizontal)/273.8526 (F-Stack 1)/307.9609 (F-Stack 2)/227.2111 (Backtested Max),2026-06-30 (Max)/2026-04-10 (Avg),190.95/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/189.52,"80.95%, Past 4 years, 21",202.51,No Information,No Information,No Information,No Information,No Information,7.31% above/7.02% above/7.02% above,11.8%/5.01%/7.84%,"14.7%, 48.49%",2.6 months/8 days/22 days,23.04%,19.62%,3.42%,0.0,0.84,91.79%/329/1.3 month (Across ALL Assets),77.61%/777/1.6 month (Across ALL Assets)
DELTADRIFT,"BN.TO, Long, 2026-03-16 (Price: 53.6)",Daily,2026-03-31 (Price: 56.37),56.7999 (Historic Rise or Fall to Pivot),No Date Target,0.89%/7.94%,"6.21%, 17 days","2026-04-02 (Price: 56.93), 6.21% above",68.4166 (Horizontal)/68.7243 (F-Stack 1)/74.7795 (F-Stack 2)/61.45 (EMA 200)/57.4378 (Backtested Max),2026-04-06 (Max),52.71/41.16/52.8663/46.8365/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 2 years, 4",53.5,No Information,No Information,No Information,No Information,No Information,No Information,7.16%/2.87%/4.57%,"0%, 3.54%",15 days/4 days/9 days,14.23%,17.81%,-3.58%,0.0,0.96,78.7%/169/13 days (Across ALL Assets),74.44%/622/15 days (Across ALL Assets)
BASELINEDIVERGENCE,"BN.TO, Long, 2026-01-04 (Price: 64.09)",Weekly,No Exit Yet,No Price Target,2026-04-05 (Min),22.25%/22.25%,"-11.17%, 2.9 months","2026-04-02 (Price: 56.93), 11.17% below",72.0243 (Historic Rise or Fall to Pivot)/72.505 (Avg % Gain of Historic Winning trades)/69.5978 (Function Specific Target)/69.5978 (F-Stack 1)/79.2394 (F-Stack 2)/89.1107 (Backtested Max),2026-09-04 (Max)/2026-04-05 (Min)/2026-06-09 (Avg),43.89/41.16/63.3841/59.2857/No F-Track Level/No F-Track Level/61.45,"92.31%, Past 2 years, 26",63.66,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,39.04%/0.51%/13.13%,"10.81%, 25.91%",5.6 months/2.1 months/3.6 months,66.91%,16.35%,50.56%,0.0,0.89,74.36%/39/3.3 months (Across ALL Assets),64.9%/396/3.4 months (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-02-22 (Price: 151.19)",Weekly,No Exit Yet,No Price Target,2026-04-03 (Min),5.92%/10.31%,"-4.14%, 1.3 month","2026-04-02 (Price: 144.93), 4.14% below",159.8683 (Historic Rise or Fall to Pivot)/161.3197 (Avg % Gain of Historic Winning trades)/192.68 (Function Specific Target)/167.5729 (Horizontal)/218.156 (F-Stack 1)/349.4971 (F-Stack 2)/166.8684 (Backtested Max)/153.5032 (Backtested Min),2027-12-31 (Max)/2026-04-03 (Min)/2026-10-14 (Avg),130.99/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/136.36,"88.46%, Past 10 years, 26",146.74,No Information,No Information,No Information,No Information,No Information,1.02% below/4.14% below/4.14% below,10.37%/1.53%/6.7%,"17.24%, 28.98%",1.3 year/28 days/5.4 months,6.0%,6.74%,-0.74%,0.0,0.38,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2024-02-11 (Price: 173.01)",Weekly,2026-04-02 (Price: 144.93),No Price Target,No Date Target,26.23%/27.37%,"-16.23%, 2.2 years","2026-04-02 (Price: 144.93), 16.23% below",182.9408 (Historic Rise or Fall to Pivot)/184.6017 (Avg % Gain of Historic Winning trades)/218.156 (F-Stack 1)/349.4971 (F-Stack 2)/190.9511 (Backtested Max),No Next Date Target,145.05/125.9933/136.9828/86.815/No F-Track Level/No F-Track Level/157.05,"88.46%, Past 10 years, 26",170.9,No Information,No Information,No Information,No Information,No Information,15.02% below/16.23% below/16.23% below,10.37%/1.53%/6.7%,"17.24%, 28.98%",1.3 year/28 days/5.4 months,6.0%,6.74%,-0.74%,0.0,0.38,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
DELTADRIFT,"TFII.TO, Long, 2026-03-11 (Price: 150.79)",Daily,No Exit Yet,155.1931 (Historic Rise or Fall to Pivot),No Date Target,0.88%/1.68%,"2.85%, 22 days","2026-04-02 (Price: 155.08), 2.85% above",157.6811 (Avg % Gain of Historic Winning trades)/156.44 (Function Specific Target)/219.9933 (Horizontal)/223.9051 (F-Stack 1)/280.6304 (F-Stack 2)/161.3151 (Backtested Max),2026-07-15 (Max)/2026-04-11 (Avg),150.27/115.528/150.2411/113.6809/No F-Track Level/No F-Track Level/135.68,"78.57%, Past 4 years, 14",149.08,No Information,No Information,No Information,No Information,No Information,No Information,6.98%/2.44%/4.57%,"22.89%, 22.89%",2.9 months/1 day/22 days,3.73%,6.53%,-2.8%,0.0,0.35,78.7%/169/13 days (Across ALL Assets),74.44%/622/15 days (Across ALL Assets)
