Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"^VIX, Long, 2026-04-13 (Price: 19.12)",No Exit Yet,"0.0%, 0 days","80.0%, Past 4 years, 10","Daily, is CONFIRMED on 2026-04-13",Already confirmed,"2026-04-13 (Price: 19.12), 0.0% below",0 days,21.17,No Information,No Information,No Information,No Information,No Information,No Information,22.97%/9.68%/14.93%,"17.74%, 21.21%",1.2 month/3 days/16 days,2026-06-04/2026-04-17/2026-05-06,26.0%,4.9%,21.1%,0.52,0.97,20.9804/21.9746/21.48/35.1/65.3103/70.5135/No EMA 200 Target,17.93/11.665/16.3947/11.6012/No stop loss/No stop loss/18.19,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
TRENDPULSE,"AVGO, Long, 2026-04-13 (Price: 379.75)",No Exit Yet,"0.0%, 0 days","95.24%, Past 4 years, 21","Daily, is CONFIRMED on 2026-04-13",Already confirmed,"2026-04-13 (Price: 379.75), 0.0% below",0 days,369.875,No Information,No Information,No Information,No Information,No Information,7.0% above/0.0% below/0.0% below,27.34%/1.49%/7.1%,"2.15%, 41.48%",1.7 month/6 days/22 days,2026-06-25/2026-04-21/2026-05-14,26.8%,34.08%,-7.28%,0.0,1.49,410.2819/406.7122/399.03/No Horizontal Resistance/614.017/964.4454/No EMA 200 Target,293.41/64.6905/263.5886/180.8638/349.1877/308.9832/330.71,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-04-12 (Price: 8.25)",No Exit Yet,"-0.36%, 1 day","100.0%, Past 10 years, 21","Weekly, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-13 (Price: 8.22), 0.36% below",1 day,8.1,No Information,No Information,No Information,No Information,No Information,0.36% below/0.6% below/0.36% below,12.76%/0.47%/5.93%,"-0.0%, 7.89%",7.5 months/28 days/2.7 months,2027-03-03/2026-05-22/2026-08-07,10.83%,5.76%,5.07%,0.0,0.3,8.9545/8.7392/8.61/8.953/11.1706/12.8535/No EMA 200 Target,7.97/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/8.04,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
FRACTAL TRACK,"META, Long, 2026-04-12 (Price: 629.86)",No Exit Yet,"0.74%, 1 day","100.0%, Past 13 years, 9","Weekly, was CONFIRMED on 2026-04-12",Already confirmed,"2026-04-13 (Price: 634.53), 0.74% above",1 day,577.69,No Information,No Information,No Information,"38.2% (Price: 525.7329), 20.69% above, Upmove Bounce Back","2022-11-06 (Price: 88.09), 2025-08-17 (Price: 796.25)",No Information,20.56%/15.24%/17.03%,"-0.0%, 73.01%",2.1 years/21 days/8.4 months,2029-04-11/2026-05-12/2027-04-12,15.2%,14.59%,0.61%,0.0,0.68,744.9354/737.1252/1054.76/742.455/842.484/1305.5879/682.35,525.72/276.89/556.264/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2026-04-12 (Price: 479.9)",No Exit Yet,"0.06%, 1 day","95.45%, Past 20 years, 22","Weekly, was CONFIRMED on 2026-04-12",Already confirmed,"2026-04-13 (Price: 480.19), 0.06% above",1 day,475.66,No Information,No Information,No Information,"61.8% (Price: 478.7441), 0.3% above, Upmove Bounce Back","2025-08-10 (Price: 455.19), 2025-11-30 (Price: 516.85)",No Information,19.45%/0.58%/14.32%,"0.28%, 26.48%",2.7 years/2.3 months/8.9 months,2030-02-17/2026-07-20/2027-05-03,11.31%,7.65%,3.66%,0.0,0.43,520.4036/548.6217/516.9/512.2133/630.85/709.9376/490.39,468.49/268.082/449.7662/405.99/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"FXI, Long, 2026-04-12 (Price: 36.25)",No Exit Yet,"0.58%, 1 day","94.44%, Past 20 years, 18","Weekly, was CONFIRMED on 2026-04-12",Already confirmed,"2026-04-13 (Price: 36.46), 0.58% above",1 day,35.34,No Information,No Information,No Information,"38.2% (Price: 33.9245), 7.47% above, Upmove Bounce Back","2024-01-28 (Price: 20.86), 2025-10-05 (Price: 42.0)",No Information,20.93%/0.55%/14.97%,"1.3%, 33.51%",4.3 years/2.3 months/1.8 year,2032-06-01/2026-07-20/2028-11-05,9.45%,1.16%,8.29%,0.0,0.04,37.5622/41.6766/48.93/42.105/90.5742/95.3274/38.66,34.85/20.865/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"IEI, Long, 2026-04-12 (Price: 118.42)",No Exit Yet,"0.13%, 1 day","87.5%, Past 19 years, 16","Weekly, was CONFIRMED on 2026-04-12",Already confirmed,"2026-04-13 (Price: 118.57), 0.13% above",1 day,118.07,No Information,No Information,No Information,"23.66% (Price: 119.2964), 0.61% below, Upmove Bounce Back","2025-01-19 (Price: 114.51), 2026-03-01 (Price: 120.7799)",No Information,15.01%/1.09%/3.96%,"2.66%, 7.33%",9.5 years/4 months/2.5 years,2039-11-03/2026-10-02/2029-11-05,-1.45%,0.62%,-2.07%,0.0,-0.91,120.2555/123.1094/122.18/130.0867/No Next Fib Ext/No Next Fib Ext/119.26,117.96/113.8775/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"SLV, Long, 2026-04-12 (Price: 69.08)",No Exit Yet,"-1.16%, 1 day","91.67%, Past 19 years, 12","Weekly, was CONFIRMED on 2026-04-12",Already confirmed,"2026-04-13 (Price: 68.28), 1.16% below",1 day,65.85,No Information,No Information,No Information,"50% (Price: 60.345), 13.15% above, Upmove Bounce Back","2020-03-22 (Price: 10.86), 2026-02-01 (Price: 109.83)",No Information,27.39%/2.49%/16.88%,"27.01%, 72.45%",14.4 years/2.1 months/3.8 years,2046-11-01/2026-07-12/2031-09-14,3.0%,5.64%,-2.64%,0.0,0.29,93.334/80.7407/128.46/No Horizontal Resistance/89.0774/95.4033/No EMA 200 Target,61.52/18.99/67.9787/59.1217/No F-Track Level/No F-Track Level/53.88,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"XLV, Long, 2026-04-12 (Price: 147.31)",No Exit Yet,"0.45%, 1 day","100.0%, Past 20 years, 18","Weekly, was CONFIRMED on 2026-04-12",Already confirmed,"2026-04-13 (Price: 147.97), 0.45% above",1 day,146.28,No Information,No Information,No Information,"50% (Price: 143.97), 2.78% above, Upmove Bounce Back","2025-05-18 (Price: 127.35), 2026-01-11 (Price: 160.59)",No Information,16.96%/1.4%/12.81%,"-0.0%, 24.31%",2.3 years/2.8 months/1.1 year,2029-07-22/2026-08-11/2027-11-06,9.46%,5.57%,3.89%,0.0,0.31,No Target/166.1804/167.25/159.8525/174.1807/202.706/No EMA 200 Target,143.26/120.475/117.2225/81.225/No F-Track Level/No F-Track Level/146.2,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"XLF, Long, 2026-04-12 (Price: 50.77)",No Exit Yet,"1.75%, 1 day","100.0%, Past 20 years, 18","Weekly, was CONFIRMED on 2026-04-12",Already confirmed,"2026-04-13 (Price: 51.66), 1.75% above",1 day,49.51,No Information,No Information,No Information,"38.2% (Price: 46.9089), 10.13% above, Upmove Bounce Back","2023-10-29 (Price: 31.36), 2026-01-11 (Price: 56.52)",No Information,18.9%/6.5%/15.52%,"-0.0%, 39.33%",2.9 years/2.1 months/1.1 year,2030-06-02/2026-07-12/2027-11-06,11.14%,2.25%,8.89%,0.0,0.1,55.9993/58.6495/65.87/51.78/70.6138/110.4396/52.7,47.81/30.1167/45.9996/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
