Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"MSFT, Long, 2026-02-06 (Price: 401.14)",Daily,2026-03-24 (Price: 372.74),No Price Target,No Date Target,11.89%/12.03%,"-7.5%, 1.6 month","2026-03-25 (Price: 371.04), 7.5% below",416.1827 (Historic Rise or Fall to Pivot)/415.1398 (Avg % Gain of Historic Winning trades)/415.66 (Function Specific Target)/554.585 (Horizontal)/553.3726 (F-Stack 1)/615.9924 (F-Stack 2)/480.19 (EMA 200)/422.1196 (Backtested Max),2026-05-21 (Max),393.67/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"75.0%, Past 4 years, 12",399.17,No Information,No Information,No Information,No Information,No Information,No Information,5.23%/2.02%/3.49%,"8.2%, 14.53%",2.4 months/1 day/11 days,5.6%,7.01%,-1.41%,0.17,0.37,72.34%/141/15 days (Across ALL Assets),74.43%/528/15 days (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",Monthly,2026-03-25 (Price: 211.71),No Price Target,No Date Target,15.47%/23.56%,"-3.5%, 1.2 year","2026-03-25 (Price: 211.71), 3.5% below",276.9141 (Historic Rise or Fall to Pivot)/286.2381 (Avg % Gain of Historic Winning trades)/244.46 (Function Specific Target)/332.4197 (Backtested Max)/261.5787 (Backtested Min),2027-07-27 (Max)/2026-06-01 (Avg),84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,"100.0%, Past 20 years, 15",209.96,No Information,No Information,No Information,No Information,No Information,1.84% above/3.5% below/3.5% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,15.9%,18.33%,-2.43%,1.69,0.81,92.21%/77/10.8 months (Across ALL Assets),63.78%/127/9.7 months (Across ALL Assets)
DELTADRIFT,"META, Long, 2026-03-23 (Price: 604.06)",Daily,No Exit Yet,No Price Target,2026-03-24 (Min),4.86%/8.79%,"-1.52%, 2 days","2026-03-25 (Price: 594.89), 1.52% below",647.1899 (Historic Rise or Fall to Pivot)/651.4183 (Avg % Gain of Historic Winning trades)/649.3 (Function Specific Target)/742.455 (Horizontal)/842.484 (F-Stack 1)/1305.5879 (F-Stack 2)/689.22 (EMA 200)/693.2193 (Backtested Max)/623.8128 (Backtested Min),2026-05-04 (Max)/2026-04-07 (Avg),593.66/276.89/556.264/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"72.73%, Past 4 years, 11",605.787,No Information,No Information,No Information,No Information,No Information,No Information,14.76%/3.27%/7.84%,"19.19%, 19.41%",29 days/1 day/11 days,4.74%,13.76%,-9.02%,0.09,0.64,72.34%/141/15 days (Across ALL Assets),74.43%/528/15 days (Across ALL Assets)
DELTADRIFT,"JPM, Long, 2026-03-11 (Price: 287.52)",Daily,2026-03-24 (Price: 292.4),No Price Target,No Date Target,0.34%/1.84%,"2.75%, 14 days","2026-03-25 (Price: 295.42), 2.75% above",318.2846 (Historic Rise or Fall to Pivot)/300.8609 (Avg % Gain of Historic Winning trades)/309.57 (Function Specific Target)/328.9175 (F-Stack 1)/381.492 (F-Stack 2)/301.72 (EMA 200)/310.6941 (Backtested Max)/296.4331 (Backtested Min),2026-06-01 (Max)/2026-04-04 (Avg),286.94/125.7575/287.5071/275.691/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.71%, Past 4 years, 7",288.81,No Information,No Information,No Information,No Information,No Information,No Information,8.06%/3.1%/4.64%,"8.8%, 11.57%",1.9 month/1 day/17 days,8.25%,11.75%,-3.5%,0.5,0.67,72.34%/141/15 days (Across ALL Assets),74.43%/528/15 days (Across ALL Assets)
TRENDPULSE,"SPY, Long, 2025-09-30 (Price: 666.18)",Monthly,No Exit Yet,No Price Target,2026-03-22 (Min),10.13%/12.84%,"-1.41%, 5.9 months","2026-03-25 (Price: 656.82), 1.41% below",761.9767 (Historic Rise or Fall to Pivot)/741.1252 (Avg % Gain of Historic Winning trades)/1004.58 (Function Specific Target)/969.1148 (F-Stack 1)/1522.3697 (F-Stack 2)/755.4481 (Backtested Max)/723.3382 (Backtested Min),2027-04-26 (Max)/2026-10-17 (Avg),554.54/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/600.46,"80.0%, Past 20 years, 10",637.5,No Information,No Information,No Information,No Information,No Information,1.41% below/1.41% below/1.41% below,13.4%/8.58%/11.25%,"5.51%, 13.47%",1.1 year/4 months/8.8 months,5.38%,4.9%,0.48%,0.81,0.25,92.21%/77/10.8 months (Across ALL Assets),63.78%/127/9.7 months (Across ALL Assets)
DELTADRIFT,"BABA, Long, 2026-03-24 (Price: 125.48)",Daily,No Exit Yet,No Price Target,2026-03-25 (Min),0.46%/3.28%,"3.5%, 1 day","2026-03-25 (Price: 129.87), 3.5% above",136.2964 (Historic Rise or Fall to Pivot)/134.1256 (Avg % Gain of Historic Winning trades)/135.21 (Function Specific Target)/181.595 (Horizontal)/395.5515 (F-Stack 1)/453.696 (F-Stack 2)/146.1 (EMA 200)/140.8638 (Backtested Max)/130.4616 (Backtested Min),2026-05-15 (Max)/2026-04-13 (Avg),122.41/67.495/108.0763/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"78.57%, Past 4 years, 14",124.36,No Information,No Information,No Information,No Information,No Information,No Information,12.26%/3.97%/6.89%,"17.99%, 17.99%",1.2 month/1 day/14 days,10.65%,-5.22%,15.87%,0.35,0.01,72.34%/141/15 days (Across ALL Assets),74.43%/528/15 days (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2026-03-10 (Price: 203.23)",Daily,No Exit Yet,220.3623 (Avg % Gain of Historic Winning trades),No Date Target,6.32%/9.62%,"8.38%, 15 days","2026-03-25 (Price: 220.27), 8.38% above",241.47 (Function Specific Target)/267.02 (Horizontal)/273.8526 (F-Stack 1)/307.9609 (F-Stack 2)/234.1819 (Backtested Max),2026-06-30 (Max)/2026-04-19 (Avg),190.95/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/189.52,"90.91%, Past 4 years, 22",202.51,No Information,No Information,No Information,No Information,No Information,8.68% above/8.38% above/8.38% above,15.23%/5.01%/8.43%,"17.18%, 48.49%",2.6 months/8 days/28 days,23.91%,15.87%,8.04%,0.65,0.71,91.9%/284/1.3 month (Across ALL Assets),80.31%/513/1.5 month (Across ALL Assets)
DELTADRIFT,"QQQ, Long, 2026-03-24 (Price: 583.98)",Daily,No Exit Yet,No Price Target,2026-03-26 (Min),1.0%/1.17%,"0.66%, 1 day","2026-03-25 (Price: 587.82), 0.66% above",625.1506 (Historic Rise or Fall to Pivot)/603.3097 (Avg % Gain of Historic Winning trades)/614.23 (Function Specific Target)/636.805 (Horizontal)/836.2536 (F-Stack 1)/910.0135 (F-Stack 2)/593.71 (EMA 200)/615.2813 (Backtested Max)/594.7252 (Backtested Min),2026-07-14 (Max)/2026-03-26 (Min)/2026-04-19 (Avg),582.06/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"91.67%, Past 4 years, 12",584.82,No Information,No Information,No Information,No Information,No Information,No Information,5.36%/1.84%/3.31%,"7.84%, 13.67%",2.6 months/2 days/18 days,9.42%,9.64%,-0.22%,0.63,0.56,72.34%/141/15 days (Across ALL Assets),74.43%/528/15 days (Across ALL Assets)
DELTADRIFT,"MCD, Long, 2026-03-24 (Price: 307.84)",Daily,No Exit Yet,311.9958 (Backtested Min),2026-03-25 (Min),1.44%/3.13%,"1.25%, 1 day","2026-03-25 (Price: 311.7), 1.25% above",327.2647 (Historic Rise or Fall to Pivot)/316.1825 (Avg % Gain of Historic Winning trades)/321.72 (Function Specific Target)/321.444 (Horizontal)/370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/322.4932 (Backtested Max),2026-04-11 (Max)/2026-04-03 (Avg),302.84/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"73.33%, Past 4 years, 15",306.39,No Information,No Information,No Information,No Information,No Information,No Information,4.76%/1.35%/2.71%,"6.54%, 6.54%",13 days/1 day/7 days,5.61%,6.12%,-0.51%,0.14,0.35,72.34%/141/15 days (Across ALL Assets),74.43%/528/15 days (Across ALL Assets)
DELTADRIFT,"HDB, Long, 2026-03-24 (Price: 25.12)",Daily,No Exit Yet,No Price Target,2026-03-25 (Min),0.84%/2.87%,"2.75%, 1 day","2026-03-25 (Price: 25.81), 2.75% above",27.0743 (Historic Rise or Fall to Pivot)/26.0268 (Avg % Gain of Historic Winning trades)/26.55 (Function Specific Target)/39.3812 (Horizontal)/40.717 (F-Stack 1)/51.346 (F-Stack 2)/35.13 (EMA 200)/26.8709 (Backtested Max),2026-07-06 (Max)/2026-04-26 (Avg),No Recent Minima/No Horizontal Support/21.1884/14.0692/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 4 years, 16",25.23,No Information,No Information,No Information,No Information,No Information,No Information,6.97%/1.34%/3.61%,"-0.0%, 9.88%",2.4 months/1 day/23 days,15.13%,-1.6%,16.73%,2.09,-0.12,72.34%/141/15 days (Across ALL Assets),74.43%/528/15 days (Across ALL Assets)
TRENDPULSE,"TCS.NS, Long, 2024-08-31 (Price: 4553.75)",Monthly,No Exit Yet,No Price Target,2026-03-27 (Max),105.77%/112.48%,"-47.79%, 1.6 year","2026-03-25 (Price: 2377.3999), 47.79% below",5179.4352 (Historic Rise or Fall to Pivot)/5778.7087 (Avg % Gain of Historic Winning trades)/4892.06 (Function Specific Target)/5051.5642 (F-Stack 1)/5692.579 (F-Stack 2)/6129.3475 (Backtested Max)/5187.1766 (Backtested Min),2026-03-27 (Max),3004.55/2272.475/4231.4862/3595.5983/No F-Track Level/No F-Track Level/3931.21,"100.0%, Past 20 years, 10",4399.3999,No Information,No Information,No Information,No Information,No Information,47.79% below/47.79% below/47.79% below,34.6%/13.91%/26.9%,"-0.0%, 13.31%",1.1 year/6 months/9 months,9.85%,13.34%,-3.49%,1.43,0.61,92.21%/77/10.8 months (Across ALL Assets),63.78%/127/9.7 months (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2026-02-01 (Price: 60.68)",Weekly,No Exit Yet,No Price Target,2026-03-25 (Min),9.24%/10.59%,"-3.68%, 1.7 month","2026-03-25 (Price: 58.45), 3.68% below",64.6424 (Historic Rise or Fall to Pivot)/66.032 (Avg % Gain of Historic Winning trades)/63.85 (Function Specific Target)/82.226 (F-Stack 1)/92.0468 (F-Stack 2)/71.214 (Backtested Max),2027-05-11 (Max)/2026-06-28 (Avg),55.19/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/52.26,"95.65%, Past 10 years, 23",59.3,No Information,No Information,No Information,No Information,No Information,3.68% below/3.13% below/3.68% below,17.36%/1.81%/8.82%,"38.64%, 57.11%",10.7 months/1.2 month/3.4 months,-0.68%,2.1%,-2.78%,0.55,0.05,88.51%/148/5.1 months (Across ALL Assets),75.95%/262/3.7 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-22 (Price: 58.0)",Weekly,2026-03-25 (Price: 68.0),68.6522 (F-Stack 2)/69.0838 (Backtested Max),No Date Target,23.18%,"17.24%, 1 month","2026-03-25 (Price: 68.0), 17.24% above",83.76 (Function Specific Target),2026-07-24 (Max)/2026-04-03 (Min)/2026-05-11 (Avg),43.99/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/45.08,"86.36%, Past 10 years, 22",55.48,No Information,No Information,No Information,No Information,No Information,27.34% above/19.11% above/17.24% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,-1.83%,3.94%,-5.77%,0.27,0.24,88.51%/148/5.1 months (Across ALL Assets),75.95%/262/3.7 months (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2026-02-03 (Price: 125.41)",Daily,No Exit Yet,No Price Target,2026-03-27 (Min),69.88%/99.3%,"-3.62%, 1.7 month","2026-03-25 (Price: 120.87), 3.62% below",293.2329 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/205.33 (EMA 200),2026-05-13 (Max)/2026-03-27 (Min)/2026-04-26 (Avg),No Recent Minima/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"90.0%, Past 5 years, 10",134.99,"-13.7, 100.0%",No Information,No Information,No Information,No Information,No Information,13.28%/0.96%/9.61%,"5.24%, 12.83%",2.3 months/1.2 month/1.9 month,11.85%,6.18%,5.67%,0.52,0.33,60.98%/41/4.6 months (Across ALL Assets),63.37%/243/3.7 months (Across ALL Assets)
TRENDPULSE,"JD, Long, 2026-03-16 (Price: 28.49)",Daily,No Exit Yet,29.678 (Avg % Gain of Historic Winning trades),2026-03-26 (Min),1.41%/4.33%,"4.42%, 9 days","2026-03-25 (Price: 29.75), 4.42% above",30.1681 (Historic Rise or Fall to Pivot)/33.03 (Function Specific Target)/80.755 (Horizontal)/97.2627 (F-Stack 1)/102.2552 (F-Stack 2)/31.1 (EMA 200)/31.037 (Backtested Max),2026-11-14 (Max)/2026-03-26 (Min)/2026-04-22 (Avg),25.4/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"70.83%, Past 4 years, 24",28.47,No Information,No Information,No Information,No Information,No Information,5.05% above/4.42% above/4.42% above,8.94%/0.59%/4.17%,"40.68%, 51.29%",5.6 months/7 days/26 days,-13.53%,-4.79%,-8.74%,-0.19,0.05,91.9%/284/1.3 month (Across ALL Assets),80.31%/513/1.5 month (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2025-05-11 (Price: 35.95)",Weekly,2026-03-25 (Price: 37.19),No Price Target,No Date Target,10.06%/11.45%,"3.45%, 10.6 months","2026-03-25 (Price: 37.19), 3.45% above",42.0723 (Avg % Gain of Historic Winning trades)/52.54 (Function Specific Target)/40.9296 (F-Stack 1)/48.5677 (F-Stack 2)/43.1005 (Backtested Max)/41.4468 (Backtested Min),2029-07-01 (Max)/2026-12-05 (Avg),32.55/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 20 years, 11",35.3,No Information,No Information,No Information,"23.66% (Price: 32.958), 12.84% above, Upmove Bounce Back","2018-12-16 (Price: 11.85), 2025-01-26 (Price: 39.5)",No Information,19.89%/15.29%/17.03%,"-0.0%, 42.34%",2.9 years/3.3 months/1.1 year,9.13%,8.49%,0.64%,1.13,0.45,91.23%/57/1.5 year (Across ALL Assets),55.48%/155/7.7 months (Across ALL Assets)
TRENDPULSE,"EFN.TO, Long, 2025-11-30 (Price: 37.23)",Weekly,No Exit Yet,No Price Target,2026-03-22 (Avg),22.44%/29.23%,"-16.49%, 3.8 months","2026-03-25 (Price: 31.09), 16.49% below",40.1786 (Historic Rise or Fall to Pivot)/40.7594 (Avg % Gain of Historic Winning trades)/50.03 (Function Specific Target)/45.1741 (F-Stack 1)/70.5281 (F-Stack 2)/46.9098 (Backtested Max)/38.0677 (Backtested Min),2026-08-22 (Max),34.92/11.7733/29.5041/No stop loss/No F-Track Level/No F-Track Level/33.64,"100.0%, Past 10 years, 22",36.72,No Information,No Information,No Information,No Information,No Information,15.33% below/16.49% below/16.49% below,26.0%/2.25%/9.48%,"-0.0%, 76.43%",6.1 months/1.2 month/2.6 months,-1.8%,10.52%,-12.32%,0.97,0.53,88.51%/148/5.1 months (Across ALL Assets),75.95%/262/3.7 months (Across ALL Assets)
DELTADRIFT,"INDA, Long, 2026-03-23 (Price: 47.63)",Daily,No Exit Yet,No Price Target,2026-03-25 (Min),1.93%/2.88%,"-0.44%, 2 days","2026-03-25 (Price: 47.42), 0.44% below",49.9877 (Historic Rise or Fall to Pivot)/48.7874 (Avg % Gain of Historic Winning trades)/49.39 (Function Specific Target)/55.3975 (Horizontal)/66.8401 (F-Stack 1)/79.771 (F-Stack 2)/53.17 (EMA 200)/49.3637 (Backtested Max)/48.3349 (Backtested Min),2026-05-02 (Max)/2026-04-05 (Avg),46.59/39.0425/45.3705/38.12/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"78.57%, Past 4 years, 14",47.52,No Information,No Information,No Information,No Information,No Information,No Information,3.64%/1.48%/2.43%,"5.35%, 6.14%",28 days/2 days/9 days,5.73%,3.54%,2.19%,0.28,0.12,72.34%/141/15 days (Across ALL Assets),74.43%/528/15 days (Across ALL Assets)
DELTADRIFT,"AIA.NZ, Long, 2026-03-25 (Price: 8.08)",Daily,No Exit Yet,No Price Target,2026-03-26 (Min),1.35%/4.14%,"0.0%, 0 days","2026-03-25 (Price: 8.08), 0.0% below",8.4945 (Historic Rise or Fall to Pivot)/8.4145 (Avg % Gain of Historic Winning trades)/8.45 (Function Specific Target)/8.8962 (Horizontal)/10.766 (F-Stack 1)/12.7253 (F-Stack 2)/8.7498 (Backtested Max)/8.1891 (Backtested Min),2026-06-06 (Max)/2026-03-26 (Min)/2026-04-15 (Avg),7.93/7.0017/7.3669/6.5752/No stop loss/No stop loss/8.03,"88.89%, Past 4 years, 9",7.96,No Information,No Information,No Information,No Information,No Information,No Information,8.29%/1.35%/4.14%,"5.72%, 9.11%",1.7 month/1 day/15 days,10.4%,2.17%,8.23%,0.79,0.05,72.34%/141/15 days (Across ALL Assets),74.43%/528/15 days (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-01-18 (Price: 47.98)",Weekly,2026-03-22 (Price: 41.96),No Price Target,No Date Target,16.72%/18.57%,"-10.75%, 2.2 months","2026-03-25 (Price: 42.82), 10.75% below",51.2426 (Historic Rise or Fall to Pivot)/51.5497 (Avg % Gain of Historic Winning trades)/51.4 (Function Specific Target)/54.474 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2)/50.77 (EMA 200)/55.5225 (Backtested Max)/49.9808 (Backtested Min),2026-05-19 (Max)/2026-04-06 (Avg),47.57/40.73/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.71%, Past 15 years, 7",48.41,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.44%,"18.57%, 22.76%",2.8 months/21 days/1.8 month,4.45%,2.66%,1.79%,0.24,0.07,71.43%/14/2.5 months (Across ALL Assets),79.51%/122/2.2 months (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-10-05 (Price: 8.15)",Weekly,No Exit Yet,8.5062 (Historic Rise or Fall to Pivot),No Date Target,1.47%/8.76%,"4.17%, 5.7 months","2026-03-25 (Price: 8.49), 4.17% above",8.6145 (Avg % Gain of Historic Winning trades)/9.53 (Function Specific Target)/9.7443 (F-Stack 2)/9.234 (Backtested Max),2026-10-13 (Max),4.83/2.942/6.3611/No stop loss/No F-Track Level/No F-Track Level/6.09,"80.0%, Past 10 years, 15",7.94,No Information,No Information,No Information,No Information,No Information,7.33% above/6.39% above/4.17% above,13.3%/1.25%/5.7%,"10.05%, 27.7%",8.6 months/28 days/2.8 months,4.39%,0.72%,3.67%,0.36,-0.05,88.51%/148/5.1 months (Across ALL Assets),75.95%/262/3.7 months (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-02-25 (Price: 47.1645)",Daily,No Exit Yet,No Price Target,2026-03-24 (Avg),9.66%/10.82%,"-8.16%, 28 days","2026-03-25 (Price: 43.3154), 8.16% below",47.4994 (Historic Rise or Fall to Pivot)/48.004 (Avg % Gain of Historic Winning trades)/56.29 (Function Specific Target)/65.1933 (Horizontal)/79.7363 (F-Stack 1)/84.688 (F-Stack 2)/49.6029 (Backtested Max),2026-05-18 (Max),44.9/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.75,"88.24%, Past 4 years, 17",46.83,No Information,No Information,No Information,No Information,No Information,5.7% below/8.16% below/8.16% below,5.17%/0.29%/1.78%,"10.32%, 33.2%",1.9 month/6 days/19 days,-4.35%,-2.2%,-2.15%,0.15,-0.21,91.9%/284/1.3 month (Across ALL Assets),80.31%/513/1.5 month (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-31 (Price: 181.13)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-25.24%/-23.05%,"33.27%, 2.8 months","2026-03-25 (Price: 120.87), 33.27% below",90.36 (Function Specific Target)/93.0152 (F-Stack 2),2026-08-09 (Max)/2026-08-05 (Min)/2026-08-05 (Min),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/237.39,"87.5%, Past 20 years, 8",187.17,No Information,No Information,No Information,No Information,No Information,36.23% below/35.24% below/33.27% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.9 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,2026-03-25 (Price: 120.87),116.89 (Horizontal),No Date Target,-14.8%,"43.74%, 4.8 months","2026-03-25 (Price: 120.87), 43.74% below",102.98 (Function Specific Target),2026-06-09 (Max)/2026-06-05 (Min)/2026-06-05 (Min),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/249.35,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,44.07% below/43.74% below/43.74% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.9 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,2026-03-25 (Price: 120.87),116.89 (Horizontal),No Date Target,-14.39%,"44.07%, 5.9 months","2026-03-25 (Price: 120.87), 44.07% below",103.48 (Function Specific Target),2026-05-09 (Max)/2026-05-05 (Min)/2026-05-05 (Min),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/250.82,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,50.44% below/50.04% below/44.07% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.9 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
DELTADRIFT,"JPM, Short, 2025-10-31 (Price: 311.12)",Monthly,2026-03-25 (Price: 295.42),No Price Target,No Date Target,-57.43%/-2.68%,"5.05%, 4.8 months","2026-03-25 (Price: 295.42), 5.05% below",291.0839 (Avg % Gain of Historic Winning trades)/125.7575 (Horizontal)/287.5071 (F-Stack 2),No Next Date Target,315.43/No Horizontal Resistance/328.9175/381.492/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"80.0%, Past 45 years, 5",313.97,No Information,No Information,No Information,No Information,No Information,No Information,7.59%/5.25%/6.44%,"20.94%, 8.48%",3 months/2 months/2.4 months,2.69%,4.88%,-2.19%,-0.03,0.32,25.0%/4/2.9 months (Across ALL Assets),25.0%/4/3.7 months (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2026-03-18 (Price: 199.46)",Daily,2026-03-25 (Price: 220.27),No Price Target,No Date Target,-67.29%/-26.5%,"-10.43%, 7 days","2026-03-25 (Price: 220.27), 10.43% above",198.6622 (Historic Rise or Fall to Pivot)/190.8633 (Avg % Gain of Historic Winning trades)/161.89 (Function Specific Target)/72.05 (Horizontal)/187.3421 (F-Stack 1)/170.075 (F-Stack 2)/194.36 (EMA 200),2026-06-04 (Max)/2026-03-29 (Avg),204.83/267.02/273.8526/307.9609/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.0%, Past 5 years, 40",196.125,No Information,No Information,No Information,"88.6% (Price: 257.9836), 14.62% below, Upmove Break Below","2026-01-23 (Price: 256.25), 2026-03-03 (Price: 193.64)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,20.24%,5.1%,15.14%,0.39,0.6,42.86%/7/11 days (Across ALL Assets),28.57%/7/5 days (Across ALL Assets)
