Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2026-02-17 (Price: 68.65)",2026-03-02 (Price: 75.62),"10.15%, 13 days","92.86%, Past 5 years, 14","Daily, was CONFIRMED on 2026-02-17",Already confirmed,"2026-03-03 (Price: 74.18), 8.06% above",14 days,68.76,No Information,No Information,No Information,"38.2% (Price: 63.8711), 16.14% above, Upmove Bounce Back","2025-04-07 (Price: 33.62), 2026-01-19 (Price: 82.57)",No Information,14.12%/2.16%/11.1%,"0.42%, 41.99%",2.8 years/19 days/10.2 months,2030-02-14/2026-03-16/2027-05-06,19.04%,8.7%,10.34%,2.35,0.44,74.3479/76.2702/98.02/No Horizontal Resistance/79.8787/84.3122/No EMA 200 Target,65.8/24.32/63.2847/58.5532/No F-Track Level/No F-Track Level/62.87,93.07%/303/5.2 months (Across ALL Assets),50.91%/55/5 months (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2025-12-14 (Price: 116.7)",2026-03-01 (Price: 127.95),"9.64%, 2.6 months","91.3%, Past 10 years, 23","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2026-03-03 (Price: 127.91), 9.61% above",2.6 months,114.57,No Information,No Information,No Information,No Information,No Information,15.75% above/9.61% above/9.61% above,10.45%/2.48%/5.35%,"1.31%, 24.69%",1.5 year/28 days/5.6 months,2028-02-04/2026-01-23/2026-08-14,8.33%,9.41%,-1.08%,1.49,0.58,124.2505/122.9435/172.7/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,101.18/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/98.71,90.74%/162/4.6 months (Across ALL Assets),80.52%/267/3.6 months (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2025-12-07 (Price: 311.23)",2026-03-01 (Price: 341.06),"9.58%, 2.8 months","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2026-03-03 (Price: 332.17), 6.73% above",2.9 months,309.48,No Information,No Information,No Information,No Information,No Information,6.73% above/6.73% above/6.73% above,10.85%/1.47%/4.93%,"-0.0%, 16.82%",10.3 months/1.2 month/4.3 months,2027-02-27/2026-01-28/2026-06-11,7.73%,6.98%,0.75%,1.39,0.42,331.989/326.5736/316.15/321.3575/370.0426/590.3302/No EMA 200 Target,297.01/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/305.89,90.74%/162/4.6 months (Across ALL Assets),80.52%/267/3.6 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-07-06 (Price: 104.13)",2026-03-01 (Price: 115.96),"11.36%, 7.9 months","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2025-07-04",Already confirmed,"2026-03-03 (Price: 113.23), 8.74% above",8 months,101.16,No Information,No Information,No Information,No Information,No Information,14.06% above/8.39% above/8.74% above,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2026-09-04/2025-08-15/2026-02-03,6.49%,1.99%,4.5%,0.53,0.06,103.1304/113.7204/128.96/221.2667/228.7501/289.9226/117.28,95.37/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,90.74%/162/4.6 months (Across ALL Assets),80.52%/267/3.6 months (Across ALL Assets)
DELTADRIFT,"NFLX, Long, 2026-02-22 (Price: 78.67)",2026-03-01 (Price: 96.24),"22.33%, 7 days","80.0%, Past 15 years, 5","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-03-03 (Price: 97.7), 24.19% above",9 days,76.92,No Information,No Information,No Information,No Information,No Information,No Information,17.48%/14.69%/16.13%,"53.59%, 53.59%",3.7 months/21 days/2.2 months,2026-08-01/2026-03-24/2026-05-28,0.19%,16.07%,-15.88%,-0.03,0.7,90.738/91.3595/91.05/82.231/139.352/152.4292/109.98,76.87/34.8663/77.567/72.1834/No F-Track Level/No F-Track Level/No EMA 200 Support,76.92%/13/2.8 months (Across ALL Assets),85.22%/115/2.2 months (Across ALL Assets)
TRENDPULSE,"SBUX, Long, 2025-02-02 (Price: 107.68)",2026-03-01 (Price: 98.02),"-8.97%, 1.1 year","81.25%, Past 10 years, 16","Weekly, is CONFIRMED on 2025-01-31",Already confirmed,"2026-03-03 (Price: 96.68), 10.22% below",1.1 year,98.52,No Information,No Information,No Information,No Information,No Information,2.16% below/10.96% below/10.22% below,20.61%/4.98%/14.44%,"16.17%, 42.95%",4.9 months/1.2 month/2.3 months,2025-09-02/2025-03-26/2025-05-12,6.25%,8.41%,-2.16%,0.63,0.44,116.1006/123.229/113.75/117.4325/142.4098/150.3462/No EMA 200 Target,87.97/71.47/104.577/89.1063/No F-Track Level/No F-Track Level/88.98,90.74%/162/4.6 months (Across ALL Assets),80.52%/267/3.6 months (Across ALL Assets)
FRACTAL TRACK,"MAR, Long, 2025-06-30 (Price: 273.21)",2026-02-28 (Price: 341.73),"25.08%, 8.1 months","100.0%, Past 32 years, 7","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-03-03 (Price: 335.91), 22.95% above",8.2 months,262.12,No Information,No Information,No Information,"38.2% (Price: 207.8333), 61.62% above, Upmove Bounce Back","2020-03-31 (Price: 46.56), 2025-02-28 (Price: 307.52)",No Information,31.27%/20.88%/23.76%,"-0.0%, 58.79%",2.8 years/6 months/1.3 year,2029-06-27/2026-03-17/2027-05-08,9.12%,7.6%,1.52%,2.24,0.38,329.8191/338.1247/429.79/No Horizontal Resistance/372.972/399.3723/286.23,136.01/129.12/235.5515/198.7812/No F-Track Level/No F-Track Level/No EMA 200 Support,90.24%/41/1.6 year (Across ALL Assets),68.57%/70/10.1 months (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-08-31 (Price: 745.25)",2026-02-28 (Price: 859.57),"15.34%, 6 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-03-03 (Price: 862.58), 15.74% above",6.1 months,710.51,No Information,No Information,No Information,No Information,No Information,21.88% above/18.81% above/15.74% above,53.25%/7.0%/23.74%,"-0.0%, 34.98%",2.5 years/4 months/9.8 months,2029-03-26/2026-02-20/2026-10-30,11.0%,6.57%,4.43%,1.46,0.33,889.903/922.1724/1137.21/No Horizontal Resistance/794.5775/931.1482/No EMA 200 Target,303.61/288.555/634.5288/521.2487/No F-Track Level/No F-Track Level/618.35,91.67%/84/11.6 months (Across ALL Assets),68.75%/128/9.3 months (Across ALL Assets)
FRACTAL TRACK,"ACWX, Long, 2025-06-30 (Price: 60.94)",2026-02-28 (Price: 74.45),"22.17%, 8.1 months","100.0%, Past 17 years, 7","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-03-03 (Price: 70.63), 15.9% above",8.2 months,59.72,No Information,No Information,No Information,"50% (Price: 48.385), 45.97% above, Upmove Bounce Back","2022-10-31 (Price: 38.81), 2024-09-30 (Price: 57.96)",No Information,22.53%/20.09%/21.48%,"-0.0%, 23.35%",3.1 years/1.2 year/2 years,2029-12-02/2027-03-17/2028-05-07,8.75%,0.78%,7.97%,1.6,-0.09,59.9893/74.0299/72.43/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/65.15,52.16/44.95/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,90.24%/41/1.6 year (Across ALL Assets),68.57%/70/10.1 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2024-01-31 (Price: 167.69)",2026-02-28 (Price: 200.21),"19.39%, 2.1 years","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2026-03-03 (Price: 190.95), 13.87% above",2.1 years,144.28,No Information,No Information,No Information,No Information,No Information,29.54% above/30.63% above/13.87% above,190.68%/9.18%/101.74%,"0.02%, 94.83%",2.5 years/5.1 months/10.8 months,2027-08-26/2024-09-08/2025-05-14,20.96%,6.33%,14.63%,1.29,0.43,321.512/338.2978/169.63/No Horizontal Resistance/170.075/187.3421/No EMA 200 Target,60.06/27.54/140.6278/116.4823/No F-Track Level/No F-Track Level/116.01,91.67%/84/11.6 months (Across ALL Assets),68.75%/128/9.3 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2024-02-29 (Price: 192.53)",2026-02-28 (Price: 200.21),"3.99%, 2 years","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-03-03 (Price: 190.95), 0.82% below",2 years,169.27,No Information,No Information,No Information,No Information,No Information,29.54% above/5.0% above/0.82% below,190.68%/9.18%/101.74%,"0.02%, 94.83%",2.5 years/5.1 months/10.8 months,2027-09-24/2024-10-07/2025-06-12,20.96%,6.33%,14.63%,1.29,0.43,369.1378/388.41/209.37/No Horizontal Resistance/170.075/187.3421/No EMA 200 Target,60.06/27.54/140.6278/116.4823/No F-Track Level/No F-Track Level/124.45,91.67%/84/11.6 months (Across ALL Assets),68.75%/128/9.3 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2025-07-31 (Price: 176.31)",2026-02-28 (Price: 200.21),"13.56%, 7.1 months","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-03-03 (Price: 190.95), 8.3% above",7.2 months,138.77,No Information,No Information,No Information,No Information,No Information,72.45% above/32.46% above/8.3% above,190.68%/9.18%/101.74%,"0.02%, 94.83%",2.5 years/5.1 months/10.8 months,2029-02-23/2026-03-09/2026-11-12,20.96%,6.33%,14.63%,1.29,0.43,338.0392/355.6878/206.9/No Horizontal Resistance/219.0648/251.3512/No EMA 200 Target,97.35/73.114/170.075/140.6278/No F-Track Level/No F-Track Level/123.49,91.67%/84/11.6 months (Across ALL Assets),68.75%/128/9.3 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2024-03-31 (Price: 90.7)",2026-02-28 (Price: 111.7),"23.15%, 1.9 year","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-03-31",Already confirmed,"2026-03-03 (Price: 108.58), 19.71% above",1.9 year,89.33,No Information,No Information,No Information,No Information,No Information,27.29% above/19.71% above/19.71% above,20.62%/2.34%/10.59%,"3.25%, 39.01%",4.4 years/5 months/1.4 year,2030-07-12/2024-11-03/2026-03-29,2.32%,2.1%,0.22%,1.05,-0.03,100.7224/100.3051/94.56/No Horizontal Resistance/96.895/110.4008/No EMA 200 Target,75.31/54.71/87.7591/80.4653/No F-Track Level/No F-Track Level/81.89,91.67%/84/11.6 months (Across ALL Assets),68.75%/128/9.3 months (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-05-31 (Price: 176.5)",2026-02-28 (Price: 200.82),"13.78%, 9.1 months","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-05-31",Already confirmed,"2026-03-03 (Price: 199.96), 13.29% above",9.2 months,170.49,No Information,No Information,No Information,No Information,No Information,13.29% above/16.61% above/13.29% above,24.69%/6.61%/15.78%,"0%, 12.12%",1 year/5 months/9.3 months,2026-11-03/2026-01-03/2026-07-09,8.62%,19.19%,-10.57%,2.59,1.27,209.8938/204.3517/279.99/No Horizontal Resistance/194.1559/294.0831/No EMA 200 Target,39.04/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/147.05,91.67%/84/11.6 months (Across ALL Assets),68.75%/128/9.3 months (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2025-09-30 (Price: 84.18)",2026-02-28 (Price: 120.78),"43.48%, 5 months","100.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-03 (Price: 119.77), 42.28% above",5.1 months,80.71,No Information,No Information,No Information,No Information,No Information,45.67% above/42.28% above/42.28% above,34.18%/9.72%/15.83%,"0%, 27.64%",7.1 months/4.5 months/6.4 months,2026-08-04/2026-04-13/2026-07-05,18.02%,14.67%,3.35%,1.35,0.67,145.7998/97.5057/98.3/No Horizontal Resistance/99.4929/119.4832/No EMA 200 Target,21.57/32.3325/82.0832/66.1919/No F-Track Level/No F-Track Level/65.85,91.67%/84/11.6 months (Across ALL Assets),68.75%/128/9.3 months (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2026-02-06 (Price: 123.7)",2026-02-27 (Price: 127.45),"3.03%, 21 days","100.0%, Past 4 years, 5","Daily, is CONFIRMED on 2026-02-06",Already confirmed,"2026-03-03 (Price: 121.72), 1.6% below",25 days,112.715,No Information,No Information,No Information,No Information,No Information,9.78% above/1.6% below/1.6% below,17.15%/3.93%/11.71%,"-0.0%, 18.88%",1.8 month/10 days/1 month,2026-04-25/2026-02-20/2026-03-21,25.9%,19.91%,5.99%,0.86,0.86,128.5243/138.1853/136.03/184.93/209.6611/292.8214/138.05,104.55/No Horizontal Support/122.7432/102.2246/No F-Track Level/No F-Track Level/No EMA 200 Support,91.89%/296/1.3 month (Across ALL Assets),82.01%/528/1.4 month (Across ALL Assets)
FRACTAL TRACK,"MCD, Long, 2026-01-22 (Price: 306.03)",2026-02-27 (Price: 341.06),"11.45%, 1.2 month","93.75%, Past 5 years, 16","Daily, was CONFIRMED on 2026-01-22",Already confirmed,"2026-03-03 (Price: 332.17), 8.54% above",1.3 month,306.15,No Information,No Information,No Information,"38.2% (Price: 307.1518), 8.15% above, Upmove Bounce Back","2025-06-26 (Price: 283.47), 2025-12-18 (Price: 321.79)",No Information,11.34%/1.63%/6.81%,"2.66%, 18.2%",1.8 year/4.1 months/10 months,2028-08-17/2026-07-17/2027-04-01,9.72%,5.91%,3.81%,0.88,0.33,312.4566/326.8706/329.02/321.3575/370.0426/590.3302/307.92,302.84/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Support,93.07%/303/5.2 months (Across ALL Assets),50.91%/55/5 months (Across ALL Assets)
FRACTAL TRACK,"MCD, Long, 2026-01-08 (Price: 308.88)",2026-02-27 (Price: 341.06),"10.42%, 1.7 month","93.75%, Past 5 years, 16","Daily, was CONFIRMED on 2026-01-08",Already confirmed,"2026-03-03 (Price: 332.17), 7.54% above",1.8 month,303.44,No Information,No Information,No Information,"61.8% (Price: 303.4045), 9.48% above, Upmove Bounce Back","2025-10-09 (Price: 292.04), 2025-12-18 (Price: 321.79)",No Information,11.34%/1.63%/6.81%,"2.66%, 18.2%",1.8 year/4.1 months/10 months,2028-08-03/2026-07-03/2027-03-18,9.72%,5.91%,3.81%,0.88,0.33,315.3665/329.9147/326.73/321.3575/370.0426/590.3302/No EMA 200 Target,299.86/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/307.92,93.07%/303/5.2 months (Across ALL Assets),50.91%/55/5 months (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2026-02-10 (Price: 103.01)",2026-02-26 (Price: 113.89),"10.56%, 16 days","94.74%, Past 4 years, 19","Daily, is CONFIRMED on 2026-02-10",Already confirmed,"2026-03-03 (Price: 105.24), 2.16% above",21 days,102.27,No Information,No Information,No Information,No Information,No Information,8.06% above/2.16% above/2.16% above,12.3%/0.8%/7.6%,"16.5%, 30.61%",2.6 months/4 days/17 days,2026-06-02/2026-02-15/2026-03-06,14.77%,15.5%,-0.73%,0.98,0.72,111.6422/110.8388/145.71/No Horizontal Resistance/142.2114/221.6229/No EMA 200 Target,92.44/25.645/93.1314/No support/No F-Track Level/No F-Track Level/69.19,91.89%/296/1.3 month (Across ALL Assets),82.01%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"USCI, Long, 2026-02-19 (Price: 82.76)",2026-02-26 (Price: 84.288),"1.85%, 7 days","100.0%, Past 4 years, 14","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-03-03 (Price: 86.46), 4.47% above",12 days,82.05,No Information,No Information,No Information,No Information,No Information,5.44% above/4.47% above/4.47% above,3.77%/0.89%/2.27%,"0%, 7.84%",3.2 months/6 days/1 month,2026-07-08/2026-02-27/2026-04-03,9.0%,11.01%,-2.01%,1.78,0.74,87.1132/84.6387/86.53/No Horizontal Resistance/90.2685/96.4537/No EMA 200 Target,79.86/38.42/81.0354/75.2881/No F-Track Level/No F-Track Level/76.71,91.89%/296/1.3 month (Across ALL Assets),82.01%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"CVS, Long, 2026-01-30 (Price: 74.52)",2026-02-26 (Price: 78.01),"4.68%, 27 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-01-30",Already confirmed,"2026-03-03 (Price: 80.49), 8.01% above",1.1 month,74.11,No Information,No Information,No Information,No Information,No Information,No Information,9.78%/2.02%/4.68%,"18.34%, 19.27%",25 days/1 day/14 days,2026-03-07/2026-01-31/2026-02-19,5.82%,0.63%,5.19%,0.13,0.03,79.9823/78.0075/78.99/106.045/116.3721/144.3517/No EMA 200 Target,72.0/58.425/70.3769/60.5139/No F-Track Level/No F-Track Level/73.24,83.45%/139/13 days (Across ALL Assets),77.76%/508/15 days (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-01-12 (Price: 8.6)",2026-02-26 (Price: 9.11),"5.93%, 1.5 month","82.05%, Past 4 years, 39","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-03-03 (Price: 9.03), 5.0% above",1.7 month,8.57,No Information,No Information,No Information,No Information,No Information,5.74% above/5.0% above/5.0% above,8.49%/0.39%/3.87%,"6.37%, 18.81%",4.7 months/7 days/1.1 month,2026-08-04/2026-01-22/2026-02-28,10.6%,-0.09%,10.69%,0.66,-0.03,9.0567/8.9328/8.92/8.8963/11.1706/12.8535/No EMA 200 Target,7.91/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,91.89%/296/1.3 month (Across ALL Assets),82.01%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"KXS.TO, Long, 2026-02-05 (Price: 123.31)",2026-02-26 (Price: 129.45),"4.98%, 21 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-05",Already confirmed,"2026-03-03 (Price: 133.56), 8.31% above",26 days,122.48,No Information,No Information,No Information,No Information,No Information,No Information,7.06%/2.13%/4.15%,"15.86%, 17.85%",1.8 month/2 days/12 days,2026-04-24/2026-02-07/2026-02-22,3.12%,-2.75%,5.87%,0.03,-0.07,131.3005/128.4274/129.86/209.885/245.9157/289.1348/178.53,120.08/No Horizontal Support/118.5983/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,83.45%/139/13 days (Across ALL Assets),77.76%/508/15 days (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-02-20 (Price: 45.8355)",2026-02-26 (Price: 47.225),"3.03%, 6 days","88.24%, Past 4 years, 17","Daily, is CONFIRMED on 2026-02-20",Already confirmed,"2026-03-03 (Price: 46.05), 0.47% above",11 days,45.29,No Information,No Information,No Information,No Information,No Information,0.47% above/0.47% above/0.47% above,5.17%/0.29%/1.78%,"10.32%, 33.2%",1.9 month/6 days/19 days,2026-05-13/2026-02-28/2026-03-19,-4.35%,-2.2%,-2.15%,0.15,-0.21,46.1609/46.6514/58.65/65.1933/79.7363/84.688/No EMA 200 Target,44.9/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.72,91.89%/296/1.3 month (Across ALL Assets),82.01%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"DBC, Long, 2026-02-19 (Price: 24.43)",2026-02-26 (Price: 24.76),"1.35%, 7 days","76.47%, Past 4 years, 17","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-03-03 (Price: 25.91), 6.06% above",12 days,24.29,No Information,No Information,No Information,No Information,No Information,9.83% above/6.06% above/6.06% above,5.33%/0.43%/2.56%,"7.94%, 13.15%",3.3 months/6 days/25 days,2026-07-12/2026-02-27/2026-03-27,5.47%,5.95%,-0.48%,0.25,0.32,25.1189/25.0554/26.12/28.58/60.6441/65.878/No EMA 200 Target,23.59/19.55/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/22.53,91.89%/296/1.3 month (Across ALL Assets),82.01%/528/1.4 month (Across ALL Assets)
FRACTAL TRACK,"ABNB, Long, 2026-02-05 (Price: 121.27)",2026-02-26 (Price: 136.97),"12.95%, 21 days","100.0%, Past 5 years, 15","Daily, was CONFIRMED on 2026-02-05",Already confirmed,"2026-03-03 (Price: 133.04), 9.71% above",26 days,124.24,No Information,No Information,No Information,"61.8% (Price: 122.4954), 8.61% above, Upmove Bounce Back","2025-11-20 (Price: 110.81), 2026-01-09 (Price: 141.4)",No Information,21.13%/10.03%/14.0%,"-0.0%, 19.45%",6.7 months/4 days/2.2 months,2026-11-23/2026-02-10/2026-05-11,30.66%,-2.45%,33.11%,1.02,0.07,121.3306/138.2478/139.62/178.025/226.4968/256.334/128.54,111.54/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,93.07%/303/5.2 months (Across ALL Assets),50.91%/55/5 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-31 (Price: 14.175)",2026-03-03 (Price: 12.26),"13.51%, 2.1 months","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-03-03 (Price: 12.26), 13.51% below",2.1 months,15.6175,No Information,No Information,No Information,"50.0% (Price: 13.3475), 8.15% below, Upmove Break Below","2022-06-30 (Price: 4.195), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-14 (Max),12.53%,5.4%,7.13%,1.47,0.38,12.7362/11.7071/3.19/4.205/14.0995/12.0968/13.08,No support/4.205/14.0995/12.0968/No F-Track Level/No F-Track Level/No EMA 200 Support,100.0%/3/5.7 months (Across ALL Assets),50.0%/8/3.8 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2026-02-08 (Price: 120.18)",2026-03-03 (Price: 144.17),"-19.96%, 23 days","89.47%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-03-03 (Price: 144.17), 19.96% above",23 days,155.0,No Information,No Information,No Information,No Information,No Information,19.96% above/19.96% above/19.96% above,15.6%/1.62%/5.6%,"24.19%, 18.85%",5.8 months/28 days/2.5 months,2026-10-18/2026-03-20/2026-05-27,-0.74%,4.79%,-5.53%,0.37,0.22,114.9402/113.4499/53.83/No Horizontal Support/93.0152/69.3828/No EMA 200 Target,No support/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No support,66.67%/6/1.8 month (Across ALL Assets),35.71%/14/1.5 month (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",2026-03-03 (Price: 144.17),"32.89%, 4.1 months","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-03 (Price: 144.17), 32.89% below",4.1 months,216.11,No Information,No Information,No Information,No Information,No Information,33.29% below/32.89% below/32.89% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,2026-06-09/2026-06-05/2026-06-05,4.94%,4.79%,0.15%,-0.02,0.22,195.7407/186.3737/102.98/116.89/193.124/131.2534/No EMA 200 Target,No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,100.0%/3/5.4 months (Across ALL Assets),0.0%/7/6.3 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",2026-03-03 (Price: 144.17),"33.29%, 5.1 months","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-03 (Price: 144.17), 33.29% below",5.1 months,244.35,No Information,No Information,No Information,No Information,No Information,40.89% below/40.41% below/33.29% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,2026-05-09/2026-05-05/2026-05-05,4.94%,4.79%,0.15%,-0.02,0.22,196.8887/187.4667/103.48/116.89/193.124/131.2534/No EMA 200 Target,No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,100.0%/3/5.4 months (Across ALL Assets),0.0%/7/6.3 months (Across ALL Assets)
OSCILLATOR DELTA,"C6L.SI, Short, 2026-02-23 (Price: 6.96)",2026-03-03 (Price: 6.78),"2.59%, 8 days","100.0%, Past 6 years, 4","Daily, is Confirmed on 2026-02-23",No Cancellation Possible,"2026-03-03 (Price: 6.78), 2.59% below",8 days,6.92,No Information,No Information,No Information,No Information,No Information,No Information,18.63%/5.05%/9.22%,"0.0%, 19.95%",7.7 months/29 days/2.8 months,2027-01-23/2026-04-06/2026-06-24,14.41%,5.2%,9.21%,1.41,-0.05,6.4853/6.3183/6.4/4.7975/No F-Stack Support/No F-Stack Support/6.7,No Recent Maxima/4.7975/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,53.33%/15/1.3 month (Across ALL Assets),67.2%/125/1.3 month (Across ALL Assets)
DELTADRIFT,"GS, Short, 2026-01-04 (Price: 914.34)",2026-03-01 (Price: 859.57),"5.99%, 1.9 month","100.0%, Past 15 years, 8","Weekly, was CONFIRMED on 2026-01-04",Already confirmed,"2026-03-03 (Price: 862.58), 5.66% below",1.9 month,906.45,No Information,No Information,No Information,No Information,No Information,No Information,6.3%/2.62%/4.56%,"0%, 10.89%",3.3 months/7 days/26 days,2026-05-27/2026-01-14/2026-02-10,7.61%,4.79%,2.82%,3.08,0.42,963.7144/872.6461/918.18/288.555/794.5775/634.5288/785.22,No Recent Maxima/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/No EMA 200 Support,100.0%/8/1.2 month (Across ALL Assets),76.67%/30/1 month (Across ALL Assets)
