Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2025-11-16 (Price: 194.93)",2026-03-09 (Price: 197.44),"1.29%, 3.8 months","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2025-11-16",Already confirmed,"2026-03-09 (Price: 197.44), 1.29% above",3.8 months,184.95,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-07-08/2026-02-15/2026-03-26,31.56%,15.32%,16.24%,0.92,0.93,215.8265/210.4269/194.1559/197.56/194.1559/294.0831/No EMA 200 Target,174.88/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/190.53,64.0%/25/3.6 months (Across ALL Assets),66.32%/573/3.2 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-10-31 (Price: 281.82)",2026-03-09 (Price: 306.01),"8.58%, 4.3 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-09 (Price: 306.01), 8.58% above",4.3 months,241.18,No Information,No Information,No Information,No Information,No Information,25.65% above/21.57% above/8.58% above,63.04%/12.61%/46.43%,"-0.0%, 18.92%",10.2 months/5.1 months/6.2 months,2027-01-17/2026-06-09/2026-07-27,12.41%,17.09%,-4.68%,1.16,0.87,346.1313/412.669/443.81/No Horizontal Resistance/285.4807/322.8294/No EMA 200 Target,156.23/84.6567/240.3589/219.0619/No F-Track Level/No F-Track Level/194.01,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-10-31 (Price: 45.14)",2026-03-09 (Price: 48.46),"7.35%, 4.3 months","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-09 (Price: 48.46), 7.35% above",4.3 months,44.75,No Information,No Information,No Information,No Information,No Information,13.33% above/6.6% above/7.35% above,12.69%/5.3%/8.8%,"6.95%, 19.49%",1.2 year/4 months/7.1 months,2027-07-18/2026-04-22/2026-09-04,5.6%,3.96%,1.64%,1.05,0.16,49.97/49.1123/65.32/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/28.5233/37.996/28.1885/No F-Track Level/No F-Track Level/40.37,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-10-31 (Price: 91.99)",2026-03-09 (Price: 96.23),"4.61%, 4.3 months","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-09 (Price: 96.23), 4.61% above",4.3 months,90.0,No Information,No Information,No Information,No Information,No Information,12.2% above/4.76% above/4.61% above,24.83%/4.28%/13.78%,"30.99%, 38.87%",1.1 year/6 months/10.2 months,2027-05-27/2026-07-18/2027-01-17,1.92%,4.47%,-2.55%,0.3,0.2,97.7578/104.6662/93.8/No Horizontal Resistance/92.969/100.7509/No EMA 200 Target,56.15/62.2517/69.3218/61.3348/No F-Track Level/No F-Track Level/76.35,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-31 (Price: 92.54)",2026-03-09 (Price: 107.14),"15.78%, 4.3 months","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-09 (Price: 107.14), 15.78% above",4.3 months,90.84,No Information,No Information,No Information,No Information,No Information,18.57% above/13.66% above/15.78% above,20.62%/2.34%/10.59%,"3.25%, 39.01%",4.4 years/5 months/1.4 year,2032-02-11/2026-06-05/2027-10-29,2.32%,2.1%,0.22%,1.05,-0.03,102.7657/102.34/96.72/No Horizontal Resistance/100.0174/110.0139/No EMA 200 Target,82.93/65.915/87.7591/70.617/No F-Track Level/No F-Track Level/88.68,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",2026-03-09 (Price: 221.95),"8.02%, 4.3 months","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-09 (Price: 221.95), 8.02% above",4.3 months,204.86,No Information,No Information,No Information,No Information,No Information,11.21% above/8.02% above/8.02% above,16.93%/2.86%/11.22%,"-0.0%, 21.22%",2.5 years/4 months/11.3 months,2029-05-26/2026-04-22/2027-03-06,4.79%,6.63%,-1.84%,1.91,0.39,229.6333/228.5237/312.78/No Horizontal Resistance/221.431/339.4883/No EMA 200 Target,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/179.57,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",2026-03-09 (Price: 96.37),"21.05%, 4.3 months","100.0%, Past 31 years, 8","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-03-09 (Price: 96.37), 21.05% above",4.3 months,79.32,No Information,No Information,No Information,"23.66% (Price: 74.8871), 28.69% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,2031-09-06/2026-01-30/2028-04-04,8.5%,12.52%,-4.02%,1.5,0.63,101.1286/101.8371/138.22/84.3925/95.0177/123.2166/83.11,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Support,90.48%/42/1.6 year (Across ALL Assets),66.13%/62/9.6 months (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-09-30 (Price: 65.01)",2026-03-09 (Price: 70.09),"7.81%, 5.3 months","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-09 (Price: 70.09), 7.81% above",5.3 months,62.0,No Information,No Information,No Information,No Information,No Information,7.81% above/8.85% above/7.81% above,15.1%/1.97%/7.67%,"10.07%, 26.55%",3.3 years/4.1 months/1.5 year,2030-06-16/2026-03-25/2027-11-21,1.48%,1.08%,0.4%,0.36,-0.07,70.7049/69.9963/78.29/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No support/No F-Track Level/No F-Track Level/58.09,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-30 (Price: 76.4)",2026-03-09 (Price: 102.44),"34.08%, 5.3 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-09 (Price: 102.44), 34.08% above",5.3 months,64.39,No Information,No Information,No Information,No Information,No Information,62.17% above/37.17% above/34.08% above,64.32%/20.13%/42.14%,"-0.0%, 37.94%",1.5 year/6.1 months/10.4 months,2027-11-21/2026-06-22/2026-12-25,8.21%,3.31%,4.9%,1.9,0.2,96.6842/108.595/96.69/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.91/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/49.26,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"PFE, Long, 2025-07-13 (Price: 25.65)",2026-03-08 (Price: 27.05),"5.46%, 7.9 months","73.08%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-07-11",Already confirmed,"2026-03-09 (Price: 26.81), 4.52% above",8 months,25.36,No Information,No Information,No Information,No Information,No Information,5.63% above/4.64% above/4.52% above,20.77%/1.93%/8.41%,"41.05%, 50.99%",1.2 year/28 days/5.3 months,2027-03-30/2025-08-22/2026-02-28,2.79%,1.76%,1.03%,0.12,0.02,27.1633/27.8072/34.48/55.39/66.4672/73.1352/No EMA 200 Target,21.91/25.244/21.508/20.5265/No F-Track Level/No F-Track Level/No support,89.54%/153/4.7 months (Across ALL Assets),77.24%/268/3.6 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-06-30 (Price: 78.49)",2026-03-09 (Price: 96.37),"22.78%, 8.4 months","100.0%, Past 31 years, 8","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-03-09 (Price: 96.37), 22.78% above",8.4 months,77.78,No Information,No Information,No Information,"38.2% (Price: 61.7578), 56.05% above, Upmove Bounce Back","2009-03-31 (Price: 3.125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,2031-05-06/2025-09-29/2027-12-03,8.5%,12.52%,-4.02%,1.5,0.63,99.7058/100.4044/135.41/84.9567/95.0177/123.2166/83.11,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Support,90.48%/42/1.6 year (Across ALL Assets),66.13%/62/9.6 months (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2025-03-16 (Price: 0.8225)",2026-03-08 (Price: 0.8003),"-2.7%, 11.9 months","75.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-03-14",Already confirmed,"2026-03-08 (Price: 0.8003), 2.7% below",11.9 months,0.8205,No Information,No Information,No Information,No Information,No Information,1.51% below/2.58% below/2.7% below,3.66%/1.11%/2.31%,"5.56%, 13.76%",6.8 months/28 days/3.3 months,2026-01-05/2025-04-25/2025-08-06,-1.88%,0.44%,-2.32%,-0.06,-0.48,0.828/0.8415/0.85/0.9289/1.0924/1.3117/0.83,0.81/0.7625/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,89.54%/153/4.7 months (Across ALL Assets),77.24%/268/3.6 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-01-26 (Price: 133.03)",2026-03-09 (Price: 99.94),"-24.87%, 1.1 year","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2025-01-24",Already confirmed,"2026-03-09 (Price: 99.94), 24.87% below",1.1 year,130.42,No Information,No Information,No Information,No Information,No Information,22.96% below/24.87% below/24.87% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2026-03-27/2025-03-07/2025-08-26,6.49%,1.99%,4.5%,0.53,0.06,131.7529/145.2821/171.89/221.2667/228.7501/269.293/134.31,123.28/No Horizontal Support/112.825/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,89.54%/153/4.7 months (Across ALL Assets),77.24%/268/3.6 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",2026-03-09 (Price: 213.49),"-2.69%, 1.2 year","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-03-09 (Price: 213.49), 2.69% below",1.2 year,209.96,No Information,No Information,No Information,No Information,No Information,2.69% above/2.69% below/2.69% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,2027-07-27/2025-09-22/2026-06-01,15.9%,18.33%,-2.43%,1.69,0.81,276.9141/286.2381/244.46/No Horizontal Resistance/213.1321/231.81/No EMA 200 Target,84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-11-30 (Price: 12.83)",2026-03-09 (Price: 10.1),"-21.28%, 1.3 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-11-30",Already confirmed,"2026-03-09 (Price: 10.1), 21.28% below",1.3 year,12.4,No Information,No Information,No Information,No Information,No Information,15.48% below/19.52% below/21.28% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-08-17/2025-07-05/2026-05-05,7.79%,10.92%,-3.13%,0.19,0.59,13.959/15.7103/14.55/No Horizontal Resistance/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No support/No F-Track Level/No F-Track Level/11.15,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2024-11-24 (Price: 134.82)",2026-03-09 (Price: 99.94),"-25.87%, 1.3 year","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2024-11-22",Already confirmed,"2026-03-09 (Price: 99.94), 25.87% below",1.3 year,132.3,No Information,No Information,No Information,No Information,No Information,25.87% below/25.87% below/25.87% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2026-01-23/2025-01-03/2025-06-24,6.49%,1.99%,4.5%,0.53,0.06,133.5257/147.2369/172.61/221.2667/228.7501/267.7789/138.71,125.82/No Horizontal Support/112.825/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,89.54%/153/4.7 months (Across ALL Assets),77.24%/268/3.6 months (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2024-10-31 (Price: 12.6)",2026-03-09 (Price: 10.84),"-13.97%, 1.4 year","100.0%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2026-03-09 (Price: 10.84), 13.97% below",1.4 year,12.315,No Information,No Information,No Information,No Information,No Information,11.51% below/13.07% below/13.97% below,20.0%/3.04%/10.14%,"-0.0%, 18.64%",1.3 year/5 months/9.7 months,2026-09-08/2025-06-05/2025-12-26,5.74%,8.41%,-2.67%,1.75,0.5,14.044/13.8776/19.79/No Horizontal Resistance/18.927/29.733/No EMA 200 Target,3.91/7.3167/12.2485/8.121/No F-Track Level/No F-Track Level/11.07,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-10-31 (Price: 12.39)",2026-03-09 (Price: 10.1),"-18.48%, 1.4 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2026-03-09 (Price: 10.1), 18.48% below",1.4 year,11.89,No Information,No Information,No Information,No Information,No Information,15.48% below/18.48% below/18.48% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-07-18/2025-06-05/2026-04-05,7.79%,10.92%,-3.13%,0.19,0.59,13.4803/15.1716/14.37/12.63/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No support/No F-Track Level/No F-Track Level/10.96,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-09-30 (Price: 11.95)",2026-03-09 (Price: 10.1),"-15.48%, 1.5 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-03-09 (Price: 10.1), 15.48% below",1.5 year,11.3,No Information,No Information,No Information,No Information,No Information,15.48% below/15.48% below/15.48% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-06-17/2025-05-05/2026-03-05,7.79%,10.92%,-3.13%,0.19,0.59,13.0016/14.6328/14.19/12.63/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No support/No F-Track Level/No F-Track Level/10.75,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2024-09-29 (Price: 0.8531)",2026-03-08 (Price: 0.8003),"-6.19%, 1.5 year","75.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2024-09-27",Already confirmed,"2026-03-08 (Price: 0.8003), 6.19% below",1.5 year,0.8458,No Information,No Information,No Information,No Information,No Information,5.38% below/6.19% below/6.19% below,3.66%/1.11%/2.31%,"5.56%, 13.76%",6.8 months/28 days/3.3 months,2025-07-21/2024-11-08/2025-02-19,-1.88%,0.44%,-2.32%,-0.06,-0.48,0.8588/0.8728/0.89/0.9157/1.0924/1.3117/No EMA 200 Target,0.81/0.7543/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/0.83,89.54%/153/4.7 months (Across ALL Assets),77.24%/268/3.6 months (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2024-09-22 (Price: 0.8458)",2026-03-08 (Price: 0.8003),"-5.38%, 1.5 year","75.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2024-09-20",Already confirmed,"2026-03-08 (Price: 0.8003), 5.38% below",1.5 year,0.8368,No Information,No Information,No Information,No Information,No Information,5.38% below/4.92% below/5.38% below,3.66%/1.11%/2.31%,"5.56%, 13.76%",6.8 months/28 days/3.3 months,2025-07-14/2024-11-01/2025-02-12,-1.88%,0.44%,-2.32%,-0.06,-0.48,0.8515/0.8653/0.89/0.9059/1.0924/1.3117/No EMA 200 Target,0.81/0.7543/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/0.83,89.54%/153/4.7 months (Across ALL Assets),77.24%/268/3.6 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2024-07-21 (Price: 145.18)",2026-03-09 (Price: 99.94),"-31.16%, 1.7 year","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2024-07-19",Already confirmed,"2026-03-09 (Price: 99.94), 31.16% below",1.7 year,143.01,No Information,No Information,No Information,No Information,No Information,29.79% below/31.16% below/31.16% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2025-09-19/2024-08-30/2025-02-18,6.49%,1.99%,4.5%,0.53,0.06,143.7863/158.5511/176.75/221.2667/228.7501/262.6495/148.1,135.65/124.47/112.825/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,89.54%/153/4.7 months (Across ALL Assets),77.24%/268/3.6 months (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2024-06-16 (Price: 0.8466)",2026-03-08 (Price: 0.8003),"-5.47%, 1.8 year","75.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2024-06-14",Already confirmed,"2026-03-08 (Price: 0.8003), 5.47% below",1.8 year,0.84,No Information,No Information,No Information,No Information,No Information,5.47% below/5.66% below/5.47% below,3.66%/1.11%/2.31%,"5.56%, 13.76%",6.8 months/28 days/3.3 months,2025-04-07/2024-07-26/2024-11-06,-1.88%,0.44%,-2.32%,-0.06,-0.48,0.8523/0.8662/0.89/0.9059/1.0924/1.3117/No EMA 200 Target,0.81/0.7543/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/0.82,89.54%/153/4.7 months (Across ALL Assets),77.24%/268/3.6 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-02-29 (Price: 144.82)",2026-03-09 (Price: 154.26),"6.52%, 2.1 years","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-03-09 (Price: 154.26), 6.52% above",2.1 years,140.55,No Information,No Information,No Information,No Information,No Information,13.11% above/8.48% above/6.52% above,17.42%/2.58%/8.44%,"5.59%, 36.99%",2.7 years/5.1 months/11.3 months,2028-01-06/2024-10-07/2025-07-04,3.88%,4.86%,-0.98%,0.77,0.25,157.8248/157.0428/146.52/No Horizontal Resistance/153.114/174.1807/No EMA 200 Target,124.54/86.68/117.2225/81.225/No F-Track Level/No F-Track Level/133.48,91.46%/82/11.7 months (Across ALL Assets),67.46%/126/9.5 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2023-07-23 (Price: 187.3)",2026-03-09 (Price: 99.94),"-46.64%, 2.7 years","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2023-07-21",Already confirmed,"2026-03-09 (Price: 99.94), 46.64% below",2.7 years,184.48,No Information,No Information,No Information,No Information,No Information,46.64% below/46.64% below/46.64% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2024-09-20/2023-09-01/2024-02-20,6.49%,1.99%,4.5%,0.53,0.06,185.5019/204.5503/207.06/221.2667/228.7501/344.6751/No EMA 200 Target,168.5/91.27/157.105/112.825/No F-Track Level/No F-Track Level/178.49,89.54%/153/4.7 months (Across ALL Assets),77.24%/268/3.6 months (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2026-03-09 (Price: 497.2)",No Exit Yet,"0.0%, 0 days","80.0%, Past 29 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 471.91 prior to 2026-03-31,"2026-03-09 (Price: 497.2), 0.0% below",0 days,495.225,No Information,No Information,No Information,"23.66% (Price: 475.2967), 4.61% above, Upmove Bounce Back","2022-10-31 (Price: 259.85), 2025-05-31 (Price: 542.07)",No Information,27.51%/12.01%/21.3%,"16.03%, 41.66%",4.6 years/7.1 months/1.5 year,2032-09-30/2027-01-11/2028-04-29,8.18%,7.84%,0.34%,0.89,0.47,627.0189/603.1036/666.53/512.255/537.7909/627.804/No EMA 200 Target,267.02/268.082/475.0642/401.0818/475.2967/434.262/491.91,90.48%/42/1.6 year (Across ALL Assets),66.13%/62/9.6 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Long, 2026-03-09 (Price: 98.32)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 13","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 75.01 prior to 2026-03-13,"2026-03-09 (Price: 98.32), 0.0% below",0 days,97.69,No Information,No Information,No Information,"50% (Price: 75.193), 30.76% above, Upmove Bounce Back","2022-05-15 (Price: 16.271), 2025-07-06 (Price: 134.115)",No Information,29.59%/15.11%/21.93%,"0%, 70.87%",2.7 years/21 days/8.2 months,2030-01-14/2026-04-08/2027-02-26,15.04%,21.83%,-6.79%,4.76,0.9,125.8398/119.8816/169.03/No Horizontal Resistance/138.686/152.7047/109.57,76.87/34.8663/77.3488/70.5306/89.0986/75.193/No EMA 200 Support,95.45%/66/1.4 year (Across ALL Assets),56.34%/142/7.5 months (Across ALL Assets)
FRACTAL TRACK,"MA, Long, 2026-03-09 (Price: 517.72)",No Exit Yet,"0.0%, 0 days","88.89%, Past 19 years, 18","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 490.0 prior to 2026-03-13,"2026-03-09 (Price: 517.72), 0.0% below",0 days,516.27,No Information,No Information,No Information,"23.66% (Price: 500.0604), 3.53% above, Upmove Bounce Back","2018-12-30 (Price: 171.89), 2025-08-24 (Price: 601.77)",No Information,20.8%/7.86%/16.28%,"10.74%, 25.66%",1.6 year/1.4 month/6.4 months,2028-06-20/2026-05-08/2026-12-12,14.25%,18.73%,-4.48%,1.65,0.96,562.1404/602.0048/775.65/592.095/716.5814/751.3605/560.24,517.21/305.0867/515.4888/442.8637/No support/477.6582/No EMA 200 Support,95.45%/66/1.4 year (Across ALL Assets),56.34%/142/7.5 months (Across ALL Assets)
FRACTAL TRACK,"PG, Long, 2026-03-09 (Price: 155.22)",No Exit Yet,"0.0%, 0 days","79.17%, Past 39 years, 24","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 137.62 prior to 2026-03-31,"2026-03-09 (Price: 155.22), 0.0% below",0 days,165.29,No Information,No Information,No Information,"23.66% (Price: 137.9487), 12.52% above, Upmove Bounce Back","1962-06-30 (Price: 0.8809), 2024-11-30 (Price: 180.43)",No Information,28.68%/2.46%/20.12%,"29.44%, 32.8%",5.2 years/4.1 months/1.4 year,2033-08-10/2026-09-01/2028-03-06,5.59%,5.32%,0.27%,0.88,0.27,168.5844/186.4503/262.95/179.4533/198.7009/220.9395/No EMA 200 Target,143.31/132.4233/147.1065/128.0678/No support/151.305/153.64,90.48%/42/1.6 year (Across ALL Assets),66.13%/62/9.6 months (Across ALL Assets)
DELTADRIFT,"IHI, Long, 2026-03-09 (Price: 57.34)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 57.2666 or above 57.5262 prior to 2026-03-13,"2026-03-09 (Price: 57.34), 0.0% below",0 days,56.26,No Information,No Information,No Information,No Information,No Information,No Information,12.18%/4.5%/7.68%,"0%, 14.78%",1.2 year/7 days/4.3 months,2027-11-24/2026-03-19/2026-09-11,8.77%,8.66%,0.11%,1.99,0.55,65.3504/61.7437/63.55/65.682/No Next Fib Ext/No Next Fib Ext/61.16,56.76/46.725/No F-Stack Support/No F-Stack Support/No support/No support/No EMA 200 Support,71.43%/14/2.7 months (Across ALL Assets),85.34%/116/2.2 months (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2026-03-09 (Price: 78.26)",No Exit Yet,"0.0%, 0 days","100.0%, Past 19 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 67.3 prior to 2026-03-31,"2026-03-09 (Price: 78.26), 0.0% below",0 days,67.3,No Information,No Information,No Information,No Information,No Information,21.48% above/11.66% above/0.0% below,72.45%/72.45%/72.45%,"-0.0%, 28.77%",4.8 years/4.8 years/4.8 years,2033-01-13 (Max),9.45%,6.73%,2.72%,0.47,0.33,103.8432/134.9594/112.78/No Horizontal Resistance/95.8563/101.3904/No EMA 200 Target,17.5/18.99/67.0665/59.2029/72.0235/60.345/49.55,100.0%/7/2.7 years (Across ALL Assets),33.33%/3/10.4 months (Across ALL Assets)
TRENDPULSE,"IWM, Long, 2026-03-09 (Price: 253.62)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 247.63 prior to 2026-03-31,"2026-03-09 (Price: 253.62), 0.0% below",0 days,247.63,No Information,No Information,No Information,No Information,No Information,0.0% below/1.95% above/0.0% below,22.48%/22.48%/22.48%,"-0.0%, 49.28%",1 year/1 year/1 year,2027-08-12 (Max),2.77%,4.51%,-1.74%,0.75,0.21,237.4898/310.6338/259.12/No Horizontal Resistance/267.7701/348.4025/No EMA 200 Target,164.92/162.3167/230.2783/209.2101/247.9708/233.4497/239.28,100.0%/7/2.7 years (Across ALL Assets),33.33%/3/10.4 months (Across ALL Assets)
