Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-10-31 (Price: 91.99)",2026-03-26 (Price: 95.02),"3.29%, 4.9 months","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-26 (Price: 95.02), 3.29% above",4.9 months,90.0,No Information,No Information,No Information,No Information,No Information,10.78% above/3.44% above/3.29% above,24.83%/4.28%/13.78%,"30.99%, 38.87%",1.1 year/6 months/10.2 months,2027-05-27/2026-07-18/2027-01-17,1.92%,4.47%,-2.55%,0.3,0.2,97.7578/104.6662/93.8/No Horizontal Resistance/92.969/100.7509/No EMA 200 Target,56.15/62.2517/69.3218/61.3348/No F-Track Level/No F-Track Level/76.35,92.11%/76/10.9 months (Across ALL Assets),62.2%/127/9.7 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-10-31 (Price: 45.14)",2026-03-26 (Price: 47.05),"4.23%, 4.9 months","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-26 (Price: 47.05), 4.23% above",4.9 months,44.75,No Information,No Information,No Information,No Information,No Information,10.03% above/3.5% above/4.23% above,12.69%/5.3%/8.8%,"6.95%, 19.49%",1.2 year/4 months/7.1 months,2027-07-18/2026-04-22/2026-09-04,5.6%,3.96%,1.64%,1.05,0.16,49.97/49.1123/65.32/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/28.5233/37.996/28.1885/No F-Track Level/No F-Track Level/40.37,92.11%/76/10.9 months (Across ALL Assets),62.2%/127/9.7 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",2026-03-26 (Price: 207.54),"-5.4%, 1.2 year","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-03-26 (Price: 207.54), 5.4% below",1.2 year,209.96,No Information,No Information,No Information,No Information,No Information,0.17% below/5.4% below/5.4% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,2027-07-27/2025-09-22/2026-06-01,15.9%,18.33%,-2.43%,1.69,0.81,276.9141/286.2381/244.46/No Horizontal Resistance/No Target/231.81/No EMA 200 Target,84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,92.11%/76/10.9 months (Across ALL Assets),62.2%/127/9.7 months (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2025-05-11 (Price: 35.95)",2026-03-26 (Price: 37.3),"3.76%, 10.6 months","100.0%, Past 20 years, 11","Weekly, was CONFIRMED on 2025-05-11",Already confirmed,"2026-03-26 (Price: 37.3), 3.76% above",10.6 months,35.3,No Information,No Information,No Information,"23.66% (Price: 32.958), 13.17% above, Upmove Bounce Back","2018-12-16 (Price: 11.85), 2025-01-26 (Price: 39.5)",No Information,19.89%/15.29%/17.03%,"-0.0%, 42.34%",2.9 years/3.3 months/1.1 year,2029-07-01/2025-10-01/2026-12-05,9.13%,8.49%,0.64%,1.13,0.45,39.4731/42.0723/52.54/39.1917/40.9296/48.5677/37.56,32.55/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.23%/57/1.5 year (Across ALL Assets),55.48%/155/7.7 months (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",2026-03-26 (Price: 222.0),"8.04%, 4.9 months","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-26 (Price: 222.0), 8.04% above",4.9 months,204.86,No Information,No Information,No Information,No Information,No Information,11.23% above/8.04% above/8.04% above,16.93%/2.86%/11.22%,"-0.0%, 21.22%",2.5 years/4 months/11.3 months,2029-05-26/2026-04-22/2027-03-06,4.79%,6.63%,-1.84%,1.91,0.39,229.6333/228.5237/312.78/No Horizontal Resistance/221.431/339.4883/No EMA 200 Target,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/179.57,92.11%/76/10.9 months (Across ALL Assets),62.2%/127/9.7 months (Across ALL Assets)
DELTADRIFT,"JPM, Long, 2026-03-11 (Price: 287.52)",2026-03-24 (Price: 292.4),"1.7%, 13 days","85.71%, Past 4 years, 7","Daily, was CONFIRMED on 2026-03-11",Already confirmed,"2026-03-26 (Price: 291.66), 1.44% above",15 days,288.81,No Information,No Information,No Information,No Information,No Information,No Information,8.06%/3.1%/4.64%,"8.8%, 11.57%",1.9 month/1 day/17 days,2026-06-01/2026-03-12/2026-04-04,8.25%,11.75%,-3.5%,0.5,0.67,318.2846/300.8609/309.57/No Horizontal Resistance/328.9175/381.492/301.85,286.94/125.7575/287.5071/275.691/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,71.74%/138/15 days (Across ALL Assets),71.83%/529/15 days (Across ALL Assets)
DELTADRIFT,"MSFT, Long, 2026-02-06 (Price: 401.14)",2026-03-24 (Price: 372.74),"-7.08%, 1.5 month","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-03-26 (Price: 365.97), 8.77% below",1.6 month,399.17,No Information,No Information,No Information,No Information,No Information,No Information,5.23%/2.02%/3.49%,"8.2%, 14.53%",2.4 months/1 day/11 days,2026-05-21/2026-02-07/2026-02-21,5.6%,7.01%,-1.41%,0.17,0.37,416.1827/415.1398/415.66/554.585/553.3726/615.9924/479.65,393.67/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,71.74%/138/15 days (Across ALL Assets),71.83%/529/15 days (Across ALL Assets)
DELTADRIFT,"NIFTY_MIDCAP_100.NS, Long, 2026-03-10 (Price: 57177.6484)",2026-03-23 (Price: 52717.5508),"-7.8%, 13 days","92.86%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-25 (Price: 55331.0508), 3.23% below",15 days,56993.6992,No Information,No Information,No Information,No Information,No Information,No Information,4.01%/1.72%/2.76%,"7.88%, 9.89%",20 days/2 days/7 days,2026-04-07/2026-03-12/2026-03-20,9.79%,15.36%,-5.57%,0.56,1.16,61448.8187/58755.7515/60102.29/60128.6094/69983.5191/76335.2565/58730.54,56265.5/26608.2998/51648.171/44465.2214/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,71.74%/138/15 days (Across ALL Assets),71.83%/529/15 days (Across ALL Assets)
DELTADRIFT,"^NSEI, Long, 2026-03-10 (Price: 24261.5996)",2026-03-23 (Price: 22512.6504),"-7.21%, 13 days","90.91%, Past 4 years, 11","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-25 (Price: 23306.4492), 3.94% below",15 days,24280.8008,No Information,No Information,No Information,No Information,No Information,No Information,3.06%/1.21%/2.08%,"3.64%, 4.21%",19 days/1 day/5 days,2026-04-06/2026-03-11/2026-03-17,7.24%,8.84%,-1.6%,0.75,0.7,25908.9622/24766.2409/25337.6/26106.6328/No Next Fib Ext/No Next Fib Ext/25256.3,24028.05/16662.0827/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,71.74%/138/15 days (Across ALL Assets),71.83%/529/15 days (Across ALL Assets)
DELTADRIFT,"EURUSD=X, Long, 2026-03-16 (Price: 1.1504)",2026-03-23 (Price: 1.162),"1.01%, 7 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-16",Already confirmed,"2026-03-26 (Price: 1.1538), 0.3% above",10 days,1.151,No Information,No Information,No Information,No Information,No Information,No Information,1.61%/0.52%/0.99%,"2.53%, 3.21%",1 month/1 day/8 days,2026-04-28/2026-03-17/2026-03-27,3.62%,-0.41%,4.03%,0.09,-0.64,1.1709/1.1618/1.17/1.1998/1.6296/1.7649/1.17,1.14/1.0208/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,71.74%/138/15 days (Across ALL Assets),71.83%/529/15 days (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Long, 2025-10-12 (Price: 6.64)",2026-03-22 (Price: 6.6),"-0.6%, 5.4 months","78.57%, Past 20 years, 14","Weekly, was CONFIRMED on 2025-10-12",Already confirmed,"2026-03-26 (Price: 6.59), 0.75% below",5.5 months,6.56,No Information,No Information,No Information,"61.8% (Price: 6.5361), 0.82% above, Upmove Bounce Back","2024-08-18 (Price: 5.86), 2025-08-03 (Price: 7.63)",No Information,17.87%/5.49%/15.22%,"4.19%, 51.25%",1.5 year/3.3 months/11.6 months,2027-12-03/2026-03-04/2027-02-28,6.62%,-0.87%,7.49%,0.78,-0.15,6.7516/7.6506/7.7/6.9575/15.377/16.6022/6.66,6.46/4.792/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.23%/57/1.5 year (Across ALL Assets),55.48%/155/7.7 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2026-02-08 (Price: 76.99)",2026-03-22 (Price: 121.43),"57.72%, 1.4 month","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-03-26 (Price: 117.26), 52.31% above",1.5 month,75.5,No Information,No Information,No Information,No Information,No Information,58.57% above/51.36% above/52.31% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2027-05-31/2026-04-01/2026-07-18,-7.02%,-6.0%,-1.02%,-0.18,-0.19,No Target/79.9156/80.94/83.49/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,68.03/58.7667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/72.26,88.51%/148/5.1 months (Across ALL Assets),74.62%/264/3.7 months (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-01-18 (Price: 47.98)",2026-03-22 (Price: 41.96),"-12.55%, 2.1 months","85.71%, Past 15 years, 7","Weekly, was CONFIRMED on 2026-01-18",Already confirmed,"2026-03-26 (Price: 42.05), 12.36% below",2.2 months,48.41,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.44%,"18.57%, 22.76%",2.8 months/21 days/1.8 month,2026-05-19/2026-02-17/2026-04-06,4.45%,2.66%,1.79%,0.24,0.07,51.2426/51.5497/51.4/54.474/60.9145/68.1277/50.71,47.57/40.73/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,71.43%/14/2.5 months (Across ALL Assets),78.81%/118/2 months (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-09-14 (Price: 73.64)",2026-03-22 (Price: 76.17),"3.44%, 6.3 months","92.31%, Past 20 years, 13","Weekly, was CONFIRMED on 2025-09-14",Already confirmed,"2026-03-26 (Price: 78.2), 6.19% above",6.4 months,76.14,No Information,No Information,No Information,"78.6% (Price: 69.1621), 13.07% above, Upmove Bounce Back","2025-03-23 (Price: 65.95), 2025-07-20 (Price: 80.96)",No Information,25.17%/0.64%/13.71%,"2.07%, 59.16%",4.1 years/1.6 month/11.5 months,2031-07-21/2025-11-22/2027-01-26,8.92%,11.07%,-2.15%,1.12,0.6,81.6078/83.736/82.65/85.51/85.3936/96.14/74.02,67.64/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.23%/57/1.5 year (Across ALL Assets),55.48%/155/7.7 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-31 (Price: 14.175)",2026-03-26 (Price: 11.64),"17.88%, 2.8 months","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-03-26 (Price: 11.64), 17.88% below",2.8 months,15.6175,No Information,No Information,No Information,"50.0% (Price: 13.3475), 12.79% below, Upmove Break Below","2022-06-30 (Price: 4.195), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-14 (Max),12.53%,5.4%,7.13%,1.47,0.38,12.7362/11.7071/3.19/4.205/14.0995/12.0968/13.5,15.82/No Horizontal Resistance/23.8631/27.246/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,100.0%/1/2.8 months (Across ALL Assets),30.0%/10/2.4 months (Across ALL Assets)
DELTADRIFT,"JPM, Short, 2025-10-31 (Price: 311.12)",2026-03-26 (Price: 291.66),"6.25%, 4.9 months","80.0%, Past 45 years, 5","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-03-26 (Price: 291.66), 6.25% below",4.9 months,313.97,No Information,No Information,No Information,No Information,No Information,No Information,7.59%/5.25%/6.44%,"20.94%, 8.48%",3 months/2 months/2.4 months,2026-03-10/2026-01-25/2026-02-12,2.69%,4.88%,-2.19%,-0.03,0.32,No Target/291.0839/308.29/125.7575/300.9735/287.5071/301.85,315.43/No Horizontal Resistance/328.9175/381.492/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,40.0%/5/2.5 months (Across ALL Assets),25.0%/4/3.7 months (Across ALL Assets)
DELTADRIFT,"TD, Short, 2026-02-28 (Price: 97.36)",2026-03-26 (Price: 92.84),"4.64%, 26 days","80.0%, Past 30 years, 5","Monthly, was CONFIRMED on 2026-02-28",Already confirmed,"2026-03-26 (Price: 92.84), 4.64% below",26 days,93.11,No Information,No Information,No Information,No Information,No Information,No Information,9.04%/2.95%/6.85%,"14.7%, 9.14%",3 months/1 month/2 months,2026-07-08/2026-04-12/2026-05-25,4.69%,4.88%,-0.19%,0.28,0.39,93.3293/90.6908/92.01/54.526/75.6865/62.3451/83.67,No Recent Maxima/No Horizontal Resistance/No stop loss/115.2091/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,40.0%/5/2.5 months (Across ALL Assets),25.0%/4/3.7 months (Across ALL Assets)
