Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Long, 2026-02-22 (Price: 1957.8059)",Weekly,2026-03-17 (Price: 2338.5134),No Price Target,No Date Target,3.91%/11.56%,"19.45%, 23 days","2026-03-17 (Price: 2338.5134), 19.45% above",2430.0287 (Avg % Gain of Historic Winning trades)/4097.97 (Function Specific Target)/4922.7188 (Horizontal)/4887.278 (F-Stack 1)/5344.0381 (F-Stack 2)/3228.06 (EMA 200)/2608.7764 (Backtested Max),2026-10-14 (Max)/2026-06-23 (Avg),1576.73/1370.4997/1681.3515/1572.5258/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 10 years, 5",1965.1317,No Information,No Information,No Information,"88.6% (Price: 1793.4297), 30.39% above, Upmove Bounce Back","2025-04-13 (Price: 1386.7993), 2025-08-24 (Price: 4953.7329)",No Information,33.25%/17.26%/24.12%,"-0.0%, 44.11%",5.4 months/7 days/2.8 months,44.95%,44.58%,0.37%,1.56,1.59,94.29%/70/1.4 year (Across ALL Assets),58.39%/149/7.6 months (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2026-02-22 (Price: 1419.4)",Weekly,No Exit Yet,No Price Target,2026-03-14 (Min),3.69%/6.35%,"-1.54%, 23 days","2026-03-17 (Price: 1397.6), 1.54% below",1524.0098 (Historic Rise or Fall to Pivot)/1647.6395 (Avg % Gain of Historic Winning trades)/2146.29 (Function Specific Target)/1610.3 (Horizontal)/1879.7264 (F-Stack 1)/2065.5547 (F-Stack 2)/1449.13 (EMA 200)/1734.081 (Backtested Max)/1486.3957 (Backtested Min),2029-11-08 (Max)/2026-11-27 (Avg),1386.1/1006.0696/1375.0525/1288.3015/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"90.48%, Past 20 years, 21",1420.1,No Information,No Information,No Information,"23.66% (Price: 1325.1633), 5.47% above, Upmove Bounce Back","2020-03-29 (Price: 400.3177), 2026-01-11 (Price: 1611.8)",No Information,22.17%/4.72%/16.08%,"1.69%, 20.86%",2.6 years/14 days/6.4 months,15.84%,11.94%,3.9%,1.68,0.6,94.29%/70/1.4 year (Across ALL Assets),58.39%/149/7.6 months (Across ALL Assets)
FRACTAL TRACK,"SONY, Long, 2026-02-22 (Price: 21.93)",Weekly,No Exit Yet,No Price Target,2026-03-14 (Min),9.75%/21.2%,"-4.61%, 23 days","2026-03-17 (Price: 20.92), 4.61% below",22.9607 (Historic Rise or Fall to Pivot)/25.3555 (Avg % Gain of Historic Winning trades)/31.12 (Function Specific Target)/26.85 (Horizontal)/33.2191 (F-Stack 1)/35.3948 (F-Stack 2)/26.13 (EMA 200)/26.8555 (Backtested Max),2042-04-11 (Max)/2027-12-31 (Avg),21.82/14.992/16.3295/14.1868/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 20 years, 18",22.71,No Information,No Information,No Information,"61.8% (Price: 20.8735), 0.22% above, Upmove Bounce Back","2024-05-12 (Price: 15.022), 2025-11-16 (Price: 30.34)",No Information,22.46%/3.67%/15.62%,"-0.0%, 82.39%",11.3 years/14 days/1.3 year,9.4%,4.91%,4.49%,2.5,0.26,94.29%/70/1.4 year (Across ALL Assets),58.39%/149/7.6 months (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2026-03-16 (Price: 2409.2)",Daily,No Exit Yet,No Price Target,2026-03-17 (Min),2.47%/4.04%,"-0.73%, 1 day","2026-03-17 (Price: 2391.7), 0.73% below",2571.0982 (Historic Rise or Fall to Pivot)/2488.2218 (Avg % Gain of Historic Winning trades)/2529.66 (Function Specific Target)/4543.575 (Horizontal)/5051.5642 (F-Stack 1)/5692.579 (F-Stack 2)/3098.98 (EMA 200)/2546.0426 (Backtested Max)/2450.8792 (Backtested Min),2026-04-15 (Max)/2026-03-30 (Avg),No Recent Minima/No Horizontal Support/2286.8248/1821.1782/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"86.67%, Past 4 years, 15",2410.0,No Information,No Information,No Information,No Information,No Information,No Information,5.68%/1.73%/3.28%,"4.58%, 4.96%",21 days/1 day/10 days,12.04%,-0.2%,12.24%,0.76,-0.13,79.86%/139/14 days (Across ALL Assets),73.89%/517/15 days (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2026-01-25 (Price: 200.26)",Weekly,No Exit Yet,No Price Target,2026-03-18 (Min),21.0%/35.36%,"-6.11%, 1.7 month","2026-03-17 (Price: 188.02), 6.11% below",227.4954 (Avg % Gain of Historic Winning trades)/306.0 (Function Specific Target)/254.5104 (Backtested Max),2026-08-04 (Max)/2026-03-18 (Min)/2026-05-09 (Avg),135.45/52.782/146.152/125.9496/No F-Track Level/No F-Track Level/137.99,"90.32%, Past 10 years, 31",191.85,No Information,No Information,No Information,No Information,No Information,0.14% below/5.16% below/6.11% below,27.09%/5.0%/13.6%,"25.2%, 49.41%",4.4 months/1.2 month/2.4 months,8.5%,7.59%,0.91%,0.74,0.39,89.54%/153/4.7 months (Across ALL Assets),75.47%/265/3.6 months (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-09-14 (Price: 73.64)",Weekly,2026-03-17 (Price: 82.96),83.736 (Avg % Gain of Historic Winning trades),No Date Target,2.93%/3.07%,"12.66%, 6.1 months","2026-03-17 (Price: 82.96), 12.66% above",85.51 (Horizontal)/85.3936 (F-Stack 1)/96.14 (F-Stack 2)/92.1752 (Backtested Max),2031-07-21 (Max)/2027-01-26 (Avg),67.64/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"92.31%, Past 20 years, 13",76.14,No Information,No Information,No Information,"78.6% (Price: 69.1621), 19.95% above, Upmove Bounce Back","2025-03-23 (Price: 65.95), 2025-07-20 (Price: 80.96)",No Information,25.17%/0.64%/13.71%,"2.07%, 59.16%",4.1 years/1.6 month/11.5 months,8.92%,11.07%,-2.15%,1.12,0.6,94.29%/70/1.4 year (Across ALL Assets),58.39%/149/7.6 months (Across ALL Assets)
DELTADRIFT,"INDA, Long, 2026-03-05 (Price: 50.37)",Daily,No Exit Yet,No Price Target,2026-03-18 (Avg),5.35%/6.34%,"-3.67%, 12 days","2026-03-17 (Price: 48.52), 3.67% below",52.8633 (Historic Rise or Fall to Pivot)/51.594 (Avg % Gain of Historic Winning trades)/52.23 (Function Specific Target)/55.3975 (Horizontal)/66.8401 (F-Stack 1)/79.771 (F-Stack 2)/53.38 (EMA 200)/52.2035 (Backtested Max)/51.1155 (Backtested Min),2026-04-14 (Max)/2026-03-18 (Avg),50.22/39.06/49.0901/45.3705/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"78.57%, Past 4 years, 14",50.47,No Information,No Information,No Information,No Information,No Information,No Information,3.64%/1.48%/2.43%,"5.35%, 6.14%",28 days/2 days/9 days,5.73%,3.54%,2.19%,0.28,0.12,79.86%/139/14 days (Across ALL Assets),73.89%/517/15 days (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2025-10-19 (Price: 45.785)",Weekly,2026-03-17 (Price: 47.13),No Price Target,No Date Target,1.17%/3.65%,"2.94%, 5 months","2026-03-17 (Price: 47.13), 2.94% above",47.6805 (Historic Rise or Fall to Pivot)/48.8526 (Avg % Gain of Historic Winning trades)/58.29 (Function Specific Target)/49.4858 (F-Stack 1)/72.2363 (F-Stack 2)/52.2407 (Backtested Max),2026-12-27 (Max),41.74/29.76/35.4254/26.7354/No F-Track Level/No F-Track Level/40.73,"89.29%, Past 10 years, 28",45.13,No Information,No Information,No Information,No Information,No Information,4.5% above/2.94% above/2.94% above,14.1%/1.28%/6.7%,"9.77%, 32.06%",10 months/1.2 month/3.2 months,5.54%,4.82%,0.72%,0.75,0.24,89.54%/153/4.7 months (Across ALL Assets),75.47%/265/3.6 months (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2024-10-31 (Price: 12.6)",Monthly,2026-03-17 (Price: 10.9),No Price Target,No Date Target,19.11%/27.32%,"-13.49%, 1.4 year","2026-03-17 (Price: 10.9), 13.49% below",14.044 (Historic Rise or Fall to Pivot)/13.8776 (Avg % Gain of Historic Winning trades)/19.79 (Function Specific Target)/18.927 (F-Stack 1)/29.733 (F-Stack 2)/15.12 (Backtested Max)/12.983 (Backtested Min),2026-09-08 (Max),3.91/7.3167/12.2485/8.121/No F-Track Level/No F-Track Level/11.07,"100.0%, Past 20 years, 12",12.315,No Information,No Information,No Information,No Information,No Information,11.02% below/12.59% below/13.49% below,20.0%/3.04%/10.14%,"-0.0%, 18.64%",1.3 year/5 months/9.7 months,5.74%,8.41%,-2.67%,1.75,0.5,91.46%/82/11.7 months (Across ALL Assets),64.84%/128/9.5 months (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2025-09-14 (Price: 236.56)",Weekly,No Exit Yet,No Price Target,2026-03-19 (Avg),9.51%/14.22%,"-6.12%, 6.1 months","2026-03-17 (Price: 222.09), 6.12% below",255.2482 (Historic Rise or Fall to Pivot)/253.6633 (Avg % Gain of Historic Winning trades)/331.53 (Function Specific Target)/256.6133 (Horizontal)/367.2583 (F-Stack 1)/388.6839 (F-Stack 2)/269.3709 (Backtested Max)/243.2073 (Backtested Min),2026-07-23 (Max)/2026-03-19 (Avg),187.77/198.575/229.0045/147.1212/No F-Track Level/No F-Track Level/215.55,"93.55%, Past 10 years, 31",233.59,No Information,No Information,No Information,No Information,No Information,6.12% below/5.63% below/6.12% below,13.87%/2.81%/7.23%,"9.23%, 50.63%",7.2 months/28 days/4.3 months,11.11%,16.86%,-5.75%,0.96,0.89,89.54%/153/4.7 months (Across ALL Assets),75.47%/265/3.6 months (Across ALL Assets)
DELTADRIFT,"FRW.NZ, Long, 2026-03-06 (Price: 13.96)",Daily,2026-03-17 (Price: 13.0),No Price Target,2026-03-19 (Avg),10.46%/11.69%,"-6.88%, 11 days","2026-03-17 (Price: 13.0), 6.88% below",14.6859 (Historic Rise or Fall to Pivot)/14.5198 (Avg % Gain of Historic Winning trades)/14.6 (Function Specific Target)/14.785 (Horizontal)/16.2179 (F-Stack 1)/21.849 (F-Stack 2)/14.7097 (Backtested Max)/14.3593 (Backtested Min),2026-04-27 (Max)/2026-03-19 (Avg),13.75/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/13.01,"71.43%, Past 4 years, 7",14.0,No Information,No Information,No Information,No Information,No Information,No Information,5.37%/2.86%/4.01%,"13.71%, 14.11%",1.2 month/1 day/9 days,0.71%,4.01%,-3.3%,-0.04,0.19,79.86%/139/14 days (Across ALL Assets),73.89%/517/15 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2026-02-08 (Price: 120.18)",Weekly,2026-03-08 (Price: 151.44),No Price Target,2026-03-20 (Min),-58.88%/-47.0%,"-8.94%, 1.2 month","2026-03-17 (Price: 130.92), 8.94% above",113.4499 (Avg % Gain of Historic Winning trades)/53.83 (Function Specific Target)/93.0152 (F-Stack 1)/69.3828 (F-Stack 2),2026-10-18 (Max)/2026-03-20 (Min)/2026-05-27 (Avg),287.16/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/226.67,"89.47%, Past 10 years, 19",155.0,No Information,No Information,No Information,No Information,No Information,8.94% above/8.94% above/8.94% above,15.6%/1.62%/5.6%,"24.19%, 18.85%",5.8 months/28 days/2.5 months,-0.74%,4.79%,-5.53%,0.37,0.22,66.67%/6/1.9 month (Across ALL Assets),35.71%/14/1.6 month (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2026-01-31 (Price: 150.45)",Monthly,No Exit Yet,130.5154 (Avg % Gain of Historic Winning trades)/131.2534 (F-Stack 1),No Date Target,-40.35%/-28.95%,"12.98%, 1.5 month","2026-03-17 (Price: 130.92), 12.98% below",78.09 (Function Specific Target)/126.1128 (Horizontal)/93.0152 (F-Stack 2),2026-09-09 (Max)/2026-09-05 (Min)/2026-09-05 (Min),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/229.74,"87.5%, Past 20 years, 8",181.7,No Information,No Information,No Information,No Information,No Information,30.93% below/12.98% below/12.98% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.8 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-31 (Price: 181.13)",Monthly,No Exit Yet,131.2534 (F-Stack 1),No Date Target,-30.98%/-28.95%,"27.72%, 2.5 months","2026-03-17 (Price: 130.92), 27.72% below",90.36 (Function Specific Target)/116.89 (Horizontal)/93.0152 (F-Stack 2),2026-08-09 (Max)/2026-08-05 (Min)/2026-08-05 (Min),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/237.39,"87.5%, Past 20 years, 8",187.17,No Information,No Information,No Information,No Information,No Information,30.93% below/29.85% below/27.72% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.8 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,2026-03-17 (Price: 130.92),131.2534 (F-Stack 2),No Date Target,-21.34%/-10.72%,"39.06%, 4.6 months","2026-03-17 (Price: 130.92), 39.06% below",102.98 (Function Specific Target)/116.89 (Horizontal),2026-06-09 (Max)/2026-06-05 (Min)/2026-06-05 (Min),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/249.35,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,39.42% below/39.06% below/39.06% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.8 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,2026-03-17 (Price: 130.92),131.2534 (F-Stack 2),No Date Target,-20.96%/-10.72%,"39.42%, 5.6 months","2026-03-17 (Price: 130.92), 39.42% below",103.48 (Function Specific Target)/116.89 (Horizontal),2026-05-09 (Max)/2026-05-05 (Min)/2026-05-05 (Min),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/250.82,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,46.32% below/45.89% below/39.42% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.8 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
DELTADRIFT,"JPM, Short, 2025-10-31 (Price: 311.12)",Monthly,2026-03-17 (Price: 286.89),287.5071 (F-Stack 2),No Date Target,-56.17%,"7.79%, 4.6 months","2026-03-17 (Price: 286.89), 7.79% below",125.7575 (Horizontal),No Next Date Target,315.43/No Horizontal Resistance/328.9175/381.492/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"80.0%, Past 45 years, 5",313.97,No Information,No Information,No Information,No Information,No Information,No Information,7.59%/5.25%/6.44%,"20.94%, 8.48%",3 months/2 months/2.4 months,2.69%,4.88%,-2.19%,-0.03,0.32,25.0%/4/2.9 months (Across ALL Assets),25.0%/4/3.6 months (Across ALL Assets)
OSCILLATOR DELTA,"WPM.TO, Short, 2026-03-06 (Price: 199.72)",Daily,2026-03-13 (Price: 192.13),188.316 (Historic Rise or Fall to Pivot),No Date Target,-71.93%/-18.35%,"5.86%, 11 days","2026-03-17 (Price: 188.02), 5.86% below",184.042 (Avg % Gain of Historic Winning trades)/186.18 (Function Specific Target)/52.782 (Horizontal)/174.4202 (F-Stack 1)/158.548 (F-Stack 2)/153.51 (EMA 200),2026-04-27 (Max)/2026-03-29 (Avg),No Recent Maxima/No Horizontal Resistance/235.0118/253.398/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 6 years, 5",196.83,No Information,No Information,No Information,No Information,No Information,No Information,10.69%/5.67%/7.85%,"0.0%, 10.96%",1.2 month/2 days/16 days,11.21%,5.2%,6.01%,1.42,0.84,61.11%/18/1.2 month (Across ALL Assets),70.97%/124/1.3 month (Across ALL Assets)
