Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"USO, Long, 2026-03-15 (Price: 119.89)",No Exit Yet,"1.28%, 5 days","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-03-13",Already confirmed,"2026-03-20 (Price: 121.43), 1.28% above",5 days,119.42,No Information,No Information,No Information,No Information,No Information,11.64% above/1.28% above/1.28% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2027-07-05/2026-05-06/2026-08-22,-7.02%,-6.0%,-1.02%,-0.18,-0.19,No Target/124.4458/141.85/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,68.03/58.7667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/74.94,89.12%/147/4.8 months (Across ALL Assets),75.19%/266/3.7 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Long, 2026-03-15 (Price: 95.31)",No Exit Yet,"-3.66%, 5 days","100.0%, Past 20 years, 13","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-20 (Price: 91.82), 3.66% below",5 days,97.69,No Information,No Information,No Information,"50% (Price: 75.193), 22.11% above, Upmove Bounce Back","2022-05-15 (Price: 16.271), 2025-07-06 (Price: 134.115)",No Information,29.59%/15.11%/21.93%,"0%, 70.87%",2.7 years/21 days/8.2 months,2030-01-20/2026-04-14/2027-03-04,15.04%,21.83%,-6.79%,4.76,0.9,121.9873/116.2115/166.02/No Horizontal Resistance/139.352/152.4292/108.41,76.87/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,94.03%/67/1.4 year (Across ALL Assets),58.33%/144/7.7 months (Across ALL Assets)
FRACTAL TRACK,"MA, Long, 2026-03-15 (Price: 497.99)",No Exit Yet,"-0.34%, 5 days","88.89%, Past 19 years, 18","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-20 (Price: 496.32), 0.34% below",5 days,516.27,No Information,No Information,No Information,"23.66% (Price: 500.0604), 0.75% below, Upmove Bounce Back","2018-12-30 (Price: 171.89), 2025-08-24 (Price: 601.77)",No Information,20.8%/7.86%/16.28%,"10.74%, 25.66%",1.6 year/1.4 month/6.4 months,2028-06-26/2026-05-14/2026-12-18,14.25%,18.73%,-4.48%,1.65,0.96,540.7175/579.0628/755.92/592.095/716.5814/751.3605/556.86,489.77/305.0867/442.8637/361.9068/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,94.03%/67/1.4 year (Across ALL Assets),58.33%/144/7.7 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-03-15 (Price: 180.25)",No Exit Yet,"-4.19%, 5 days","83.7%, Past 10 years, 92","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-20 (Price: 172.7), 4.19% below",5 days,176.83,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,2027-04-05/2026-06-14/2026-09-04,75.78%,46.22%,29.56%,0.69,1.86,226.4481/252.9809/239.8943/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,177.19/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/178.44,60.0%/25/3.6 months (Across ALL Assets),64.11%/574/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-03-15 (Price: 180.25)",No Exit Yet,"-0.94%, 4 days","83.7%, Past 10 years, 92","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-19 (Price: 178.56), 0.94% below",4 days,176.83,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,2027-04-05/2026-06-14/2026-09-04,75.78%,46.22%,29.56%,0.69,1.86,226.4481/252.9809/239.8943/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,177.19/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/178.29,60.0%/25/3.6 months (Across ALL Assets),64.11%/574/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2026-03-15 (Price: 194.75)",No Exit Yet,"-7.25%, 5 days","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-20 (Price: 180.64), 7.25% below",5 days,192.0,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-11-04/2026-06-14/2026-07-23,31.56%,15.32%,16.24%,0.92,0.93,215.6272/210.2326/294.0831/197.56/294.0831/455.769/No EMA 200 Target,183.5/53.2967/194.1559/132.3972/No F-Track Level/No F-Track Level/191.28,60.0%/25/3.6 months (Across ALL Assets),64.11%/574/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"GLXY, Long, 2026-03-15 (Price: 22.35)",No Exit Yet,"-7.29%, 5 days","100.0%, Past 4 years, 4","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-20 (Price: 20.72), 7.29% below",5 days,20.48,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,67.52%/16.33%/40.96%,"-0.0%, 23.21%",4.9 months/2.1 months/3.6 months,2026-10-13/2026-06-14/2026-08-18,545.34%,20.06%,525.28%,1.09,0.93,30.7894/31.5046/No Target/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/26.87,19.76/22.14/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,60.0%/25/3.6 months (Across ALL Assets),64.11%/574/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"GLXY, Long, 2026-03-15 (Price: 22.35)",No Exit Yet,"-5.82%, 4 days","100.0%, Past 4 years, 4","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-03-19 (Price: 21.05), 5.82% below",4 days,20.48,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,67.52%/16.33%/40.96%,"-0.0%, 23.21%",4.9 months/2.1 months/3.6 months,2026-10-13/2026-06-14/2026-08-18,545.34%,20.06%,525.28%,1.09,0.93,30.7894/31.5046/No Target/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/26.86,19.76/22.14/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,60.0%/25/3.6 months (Across ALL Assets),64.11%/574/3.3 months (Across ALL Assets)
DELTADRIFT,"BPCL.NS, Long, 2026-03-12 (Price: 326.35)",2026-03-19 (Price: 286.0),"-12.36%, 7 days","80.0%, Past 4 years, 10","Daily, was CONFIRMED on 2026-03-12",Already confirmed,"2026-03-20 (Price: 287.8), 11.81% below",8 days,318.7,No Information,No Information,No Information,No Information,No Information,No Information,5.64%/2.52%/4.01%,"9.33%, 10.91%",1.2 month/2 days/9 days,2026-05-03/2026-03-14/2026-03-25,6.09%,8.96%,-2.87%,0.22,0.48,349.7819/339.4366/344.61/378.775/393.108/467.0257/344.5,325.05/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
DELTADRIFT,"RHHBY, Long, 2026-03-11 (Price: 53.25)",2026-03-20 (Price: 47.32),"-11.14%, 9 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-11",Already confirmed,"2026-03-20 (Price: 47.32), 11.14% below",9 days,52.95,No Information,No Information,No Information,No Information,No Information,No Information,6.91%/2.23%/3.07%,"9.92%, 11.39%",2.3 months/1 day/15 days,2026-06-18/2026-03-12/2026-04-01,2.5%,2.95%,-0.45%,-0.03,0.11,55.9285/54.8848/55.41/No Horizontal Resistance/65.2057/86.6196/No EMA 200 Target,51.37/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/46.33,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
DELTADRIFT,"^DJI, Long, 2026-03-10 (Price: 47706.5117)",2026-03-20 (Price: 45577.4688),"-4.46%, 10 days","92.86%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-20 (Price: 45577.4688), 4.46% below",10 days,47771.4297,No Information,No Information,No Information,No Information,No Information,No Information,3.16%/1.43%/2.16%,"4.6%, 5.49%",1.1 month/1 day/12 days,2026-04-26/2026-03-11/2026-03-27,10.18%,6.92%,3.26%,0.85,0.46,50635.6915/48736.9724/49686.33/No Horizontal Resistance/54129.8938/83218.843/No EMA 200 Target,47501.55/32614.5825/36151.8794/25040.9446/No F-Track Level/No F-Track Level/46563.06,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
DELTADRIFT,"XLV, Long, 2026-03-10 (Price: 153.15)",2026-03-20 (Price: 145.33),"-5.11%, 10 days","80.0%, Past 4 years, 15","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-20 (Price: 145.33), 5.11% below",10 days,154.41,No Information,No Information,No Information,No Information,No Information,No Information,4.39%/0.91%/2.27%,"4.68%, 8.33%",1.2 month/1 day/12 days,2026-05-01/2026-03-11/2026-03-27,6.73%,4.45%,2.28%,0.3,0.21,161.267/156.6265/158.95/159.7267/174.1807/202.706/No EMA 200 Target,152.7/122.0086/153.114/117.2225/No F-Track Level/No F-Track Level/145.28,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
DELTADRIFT,"DIA, Long, 2026-03-10 (Price: 477.7)",2026-03-20 (Price: 455.89),"-4.57%, 10 days","86.67%, Past 4 years, 15","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-20 (Price: 455.89), 4.57% below",10 days,477.74,No Information,No Information,No Information,No Information,No Information,No Information,3.05%/1.16%/2.13%,"6.08%, 6.08%",1.1 month/1 day/10 days,2026-04-26/2026-03-11/2026-03-24,8.1%,6.92%,1.18%,0.39,0.46,510.5658/487.875/499.22/No Horizontal Resistance/538.1343/826.9871/No EMA 200 Target,475.23/326.1/359.6128/249.2814/No F-Track Level/No F-Track Level/465.84,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
DELTADRIFT,"HDB, Long, 2026-03-09 (Price: 29.72)",2026-03-18 (Price: 26.62),"-10.43%, 9 days","100.0%, Past 4 years, 16","Daily, was CONFIRMED on 2026-03-09",Already confirmed,"2026-03-20 (Price: 25.39), 14.57% below",11 days,28.93,No Information,No Information,No Information,No Information,No Information,No Information,6.97%/1.34%/3.61%,"-0.0%, 9.88%",2.4 months/1 day/23 days,2026-06-21/2026-03-10/2026-04-11,15.13%,-1.6%,16.73%,2.09,-0.12,32.0322/30.7929/31.41/39.3812/40.717/47.4928/35.32,29.47/25.6925/21.1884/14.0692/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
DELTADRIFT,"FRW.NZ, Long, 2026-03-06 (Price: 13.96)",2026-03-17 (Price: 13.0),"-6.88%, 11 days","71.43%, Past 4 years, 7","Daily, was CONFIRMED on 2026-03-06",Already confirmed,"2026-03-20 (Price: 13.0), 6.88% below",14 days,14.0,No Information,No Information,No Information,No Information,No Information,No Information,5.37%/2.86%/4.01%,"13.71%, 14.11%",1.2 month/1 day/9 days,2026-04-27/2026-03-07/2026-03-19,0.71%,4.01%,-3.3%,-0.04,0.19,14.6859/14.5198/14.6/14.785/16.2179/21.849/No EMA 200 Target,13.75/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/13.04,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
DELTADRIFT,"INDA, Long, 2026-03-05 (Price: 50.37)",2026-03-18 (Price: 47.72),"-5.26%, 13 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-05",Already confirmed,"2026-03-20 (Price: 46.59), 7.5% below",15 days,50.47,No Information,No Information,No Information,No Information,No Information,No Information,3.64%/1.48%/2.43%,"5.35%, 6.14%",28 days/2 days/9 days,2026-04-14/2026-03-07/2026-03-18,5.73%,3.54%,2.19%,0.28,0.12,52.8633/51.594/52.23/55.3975/66.8401/79.771/53.27,50.22/39.06/49.0901/45.3705/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2026-02-28 (Price: 352.29)",No Exit Yet,"-5.61%, 20 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-20 (Price: 332.51), 5.61% below",20 days,342.37,No Information,No Information,No Information,No Information,No Information,3.98% below/5.61% below/5.61% below,26.25%/7.49%/15.33%,"39.0%, 59.88%",10.2 months/5 months/6.2 months,2027-05-17/2026-10-03/2026-11-24,-3.22%,7.76%,-10.98%,0.06,0.4,403.3016/406.2961/548.36/No Horizontal Resistance/No Target/411.0319/No EMA 200 Target,183.84/110.475/301.3628/285.4342/No F-Track Level/No F-Track Level/277.64,92.21%/77/10.8 months (Across ALL Assets),59.84%/127/9.6 months (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2026-02-28 (Price: 47.73)",No Exit Yet,"-6.45%, 20 days","81.25%, Past 20 years, 16","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-20 (Price: 44.65), 6.45% below",20 days,43.3,No Information,No Information,No Information,No Information,No Information,6.45% below/2.69% above/6.45% below,13.3%/1.41%/7.12%,"27.25%, 40.67%",3.4 years/5.1 months/1.6 year,2031-01-05/2026-10-07/2028-06-11,2.88%,2.86%,0.02%,-0.05,0.05,51.2668/51.1284/55.04/No Horizontal Resistance/49.4858/72.2363/No EMA 200 Target,29.46/29.8725/35.4254/26.7354/No F-Track Level/No F-Track Level/42.99,92.21%/77/10.8 months (Across ALL Assets),59.84%/127/9.6 months (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2026-02-28 (Price: 55.92)",No Exit Yet,"6.06%, 20 days","84.62%, Past 20 years, 13","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-20 (Price: 59.31), 6.06% above",20 days,50.1,No Information,No Information,No Information,No Information,No Information,16.18% above/14.79% above/6.06% above,39.5%/7.86%/23.13%,"28.83%, 62.76%",4.8 years/10.1 months/1.8 year,2033-01-04/2027-05-12/2028-09-23,6.1%,3.44%,2.66%,0.63,0.15,61.0982/68.8543/61.48/No Horizontal Resistance/No Target/58.8712/No EMA 200 Target,40.25/22.8475/37.4998/27.2174/No F-Track Level/No F-Track Level/45.16,92.21%/77/10.8 months (Across ALL Assets),59.84%/127/9.6 months (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2026-02-28 (Price: 489.66)",No Exit Yet,"-6.9%, 20 days","100.0%, Past 20 years, 19","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-20 (Price: 455.89), 6.9% below",20 days,488.87,No Information,No Information,No Information,No Information,No Information,6.78% below/6.9% below/6.9% below,12.39%/4.81%/9.01%,"-0.0%, 49.08%",2.6 years/8.1 months/1.4 year,2029-11-14/2027-02-14/2028-02-26,1.42%,4.44%,-3.02%,2.35,0.21,528.2452/533.7784/715.27/No Horizontal Resistance/538.1343/826.9871/No EMA 200 Target,406.34/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/462.04,92.21%/77/10.8 months (Across ALL Assets),59.84%/127/9.6 months (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-02-28 (Price: 47.4776)",No Exit Yet,"-9.49%, 20 days","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-20 (Price: 42.97), 9.49% below",20 days,47.08,No Information,No Information,No Information,No Information,No Information,9.49% below/8.89% below/9.49% below,18.88%/13.45%/17.07%,"-0.0%, 22.82%",1.5 year/1 year/1.2 year,2028-04-20/2027-08-03/2027-11-15,5.75%,1.82%,3.93%,1.1,-0.01,No Target/55.582/49.24/65.1933/79.7363/84.688/No EMA 200 Target,42.08/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.77,92.21%/77/10.8 months (Across ALL Assets),59.84%/127/9.6 months (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2026-02-28 (Price: 238.09)",No Exit Yet,"-19.31%, 20 days","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-20 (Price: 192.12), 19.31% below",20 days,221.66,No Information,No Information,No Information,No Information,No Information,13.91% below/20.22% below/19.31% below,21.68%/5.8%/10.67%,"-0.0%, 33.29%",1.1 year/5.1 months/9.8 months,2027-09-24/2026-10-07/2027-04-29,14.79%,10.47%,4.32%,1.34,0.52,364.111/263.4942/290.09/256.6133/367.2583/388.6839/No EMA 200 Target,192.05/188.685/229.0045/147.1212/No F-Track Level/No F-Track Level/219.24,92.21%/77/10.8 months (Across ALL Assets),59.84%/127/9.6 months (Across ALL Assets)
TRENDPULSE,"EWJ, Long, 2026-02-28 (Price: 92.37)",No Exit Yet,"-12.09%, 20 days","71.43%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-02-28",Already confirmed,"2026-03-20 (Price: 81.2), 12.09% below",20 days,85.33,No Information,No Information,No Information,No Information,No Information,5.27% below/5.68% below/12.09% below,18.23%/6.32%/9.77%,"17.76%, 22.9%",2.4 years/5 months/1.8 year,2029-08-02/2026-10-03/2028-09-23,4.29%,2.12%,2.17%,0.28,-0.01,93.4784/101.3945/119.66/No Horizontal Resistance/No Target/104.8752/No EMA 200 Target,67.1/53.915/83.4752/No stop loss/No F-Track Level/No F-Track Level/80.22,92.21%/77/10.8 months (Across ALL Assets),59.84%/127/9.6 months (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Long, 2026-02-28 (Price: 7.18)",No Exit Yet,"-8.08%, 20 days","87.5%, Past 40 years, 8","Monthly, was CONFIRMED on 2026-02-28",Already confirmed,"2026-03-20 (Price: 6.6), 8.08% below",20 days,6.35,No Information,No Information,No Information,"78.6% (Price: 6.2388), 5.79% above, Upmove Bounce Back","2024-08-31 (Price: 5.86), 2025-07-31 (Price: 7.63)",No Information,36.54%/6.45%/24.21%,"1.62%, 16.22%",2.6 years/8.1 months/1.5 year,2029-11-14/2027-02-14/2028-04-20,7.09%,-1.77%,8.86%,0.77,-0.19,7.3925/8.9183/8.24/No Horizontal Resistance/15.377/16.6022/No EMA 200 Target,6.35/4.7975/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/6.67,92.11%/38/1.6 year (Across ALL Assets),62.71%/59/9.9 months (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2026-02-28 (Price: 11.22)",No Exit Yet,"-3.48%, 20 days","85.71%, Past 31 years, 7","Monthly, was CONFIRMED on 2026-02-28",Already confirmed,"2026-03-20 (Price: 10.83), 3.48% below",20 days,11.05,No Information,No Information,No Information,"23.66% (Price: 10.5578), 2.58% above, Upmove Bounce Back","2011-08-31 (Price: 1.5809), 2024-10-31 (Price: 13.34)",No Information,23.05%/20.33%/21.36%,"16.03%, 18.64%",1.6 year/5.1 months/1.1 year,2028-06-11/2026-10-07/2027-09-24,8.62%,8.22%,0.4%,0.91,0.49,12.9086/13.6166/18.28/12.825/18.927/29.733/11.5,10.38/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,92.11%/38/1.6 year (Across ALL Assets),62.71%/59/9.9 months (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-02-19 (Price: 10.51)",2026-03-19 (Price: 9.43),"-10.28%, 28 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-19",Already confirmed,"2026-03-20 (Price: 9.38), 10.75% below",29 days,10.41,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,2026-05-16/2026-02-20/2026-03-18,5.72%,-0.28%,6.0%,0.18,-0.09,10.6456/10.9062/10.78/12.55/19.8479/26.5969/11.4,10.42/9.1367/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
TRENDPULSE,"USO, Long, 2026-02-08 (Price: 76.99)",2026-03-20 (Price: 121.43),"57.72%, 1.3 month","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-03-20 (Price: 121.43), 57.72% above",1.3 month,75.5,No Information,No Information,No Information,No Information,No Information,64.21% above/56.74% above/57.72% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2027-05-31/2026-04-01/2026-07-18,-7.02%,-6.0%,-1.02%,-0.18,-0.19,No Target/79.9156/80.94/83.49/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,68.03/58.7667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/72.26,89.12%/147/4.8 months (Across ALL Assets),75.19%/266/3.7 months (Across ALL Assets)
DELTADRIFT,"UBER, Long, 2026-02-06 (Price: 74.77)",2026-03-17 (Price: 77.79),"4.04%, 1.3 month","100.0%, Past 4 years, 9","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-03-20 (Price: 73.89), 1.18% below",1.4 month,75.49,No Information,No Information,No Information,No Information,No Information,No Information,10.1%/3.32%/5.97%,"0%, 11.17%",1.7 month/2 days/14 days,2026-04-20/2026-02-08/2026-02-26,15.68%,3.38%,12.3%,2.69,0.26,81.4694/79.2338/80.35/82.12/110.4084/120.7433/87.54,73.92/34.6025/63.3753/49.8327/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
DELTADRIFT,"NOVA.F, Long, 2026-02-06 (Price: 39.95)",2026-03-19 (Price: 31.8),"-20.4%, 1.4 month","83.33%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-03-20 (Price: 31.7), 20.65% below",1.4 month,37.75,No Information,No Information,No Information,No Information,No Information,No Information,11.49%/2.87%/5.31%,"13.48%, 13.94%",2 months/1 day/18 days,2026-05-03/2026-02-07/2026-03-04,9.96%,8.79%,1.17%,0.33,0.44,41.8596/42.0713/41.97/126.5/138.0871/146.706/46.81,36.7/No Horizontal Support/33.7767/28.7825/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,74.13%/143/15 days (Across ALL Assets),73.26%/516/15 days (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-01-18 (Price: 47.98)",2026-03-20 (Price: 41.96),"-12.55%, 2 months","85.71%, Past 15 years, 7","Weekly, was CONFIRMED on 2026-01-18",Already confirmed,"2026-03-20 (Price: 41.96), 12.55% below",2 months,48.41,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.44%,"18.57%, 22.76%",2.8 months/21 days/1.8 month,2026-05-19/2026-02-17/2026-04-06,4.45%,2.66%,1.79%,0.24,0.07,51.2426/51.5497/51.4/54.474/60.9145/68.1277/50.93,47.57/40.73/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,71.43%/14/2.5 months (Across ALL Assets),84.35%/115/2.5 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-10-31 (Price: 281.82)",2026-03-20 (Price: 298.79),"6.02%, 4.7 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-20 (Price: 298.79), 6.02% above",4.7 months,241.18,No Information,No Information,No Information,No Information,No Information,22.68% above/18.7% above/6.02% above,63.04%/12.61%/46.43%,"-0.0%, 18.92%",10.2 months/5.1 months/6.2 months,2027-01-17/2026-06-09/2026-07-27,12.41%,17.09%,-4.68%,1.16,0.87,346.1313/412.669/443.81/No Horizontal Resistance/285.4807/322.8294/No EMA 200 Target,156.23/84.6567/240.3589/219.0619/No F-Track Level/No F-Track Level/194.01,92.21%/77/10.8 months (Across ALL Assets),59.84%/127/9.6 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-10-31 (Price: 45.14)",2026-03-20 (Price: 46.23),"2.41%, 4.7 months","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-20 (Price: 46.23), 2.41% above",4.7 months,44.75,No Information,No Information,No Information,No Information,No Information,8.12% above/1.69% above/2.41% above,12.69%/5.3%/8.8%,"6.95%, 19.49%",1.2 year/4 months/7.1 months,2027-07-18/2026-04-22/2026-09-04,5.6%,3.96%,1.64%,1.05,0.16,49.97/49.1123/65.32/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/28.5233/37.996/28.1885/No F-Track Level/No F-Track Level/40.37,92.21%/77/10.8 months (Across ALL Assets),59.84%/127/9.6 months (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-10-31 (Price: 91.99)",2026-03-20 (Price: 93.61),"1.76%, 4.7 months","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-20 (Price: 93.61), 1.76% above",4.7 months,90.0,No Information,No Information,No Information,No Information,No Information,9.14% above/1.91% above/1.76% above,24.83%/4.28%/13.78%,"30.99%, 38.87%",1.1 year/6 months/10.2 months,2027-05-27/2026-07-18/2027-01-17,1.92%,4.47%,-2.55%,0.3,0.2,97.7578/104.6662/93.8/No Horizontal Resistance/92.969/100.7509/No EMA 200 Target,56.15/62.2517/69.3218/61.3348/No F-Track Level/No F-Track Level/76.35,92.21%/77/10.8 months (Across ALL Assets),59.84%/127/9.6 months (Across ALL Assets)
