Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
OSCILLATOR DELTA,"^NSEI, Long, 2026-04-08 (Price: 23997.3496)",No Exit Yet,"0.0%, 0 days","100.0%, Past 6 years, 11","Daily, is Confirmed on 2026-04-08",No Cancellation Possible,"2026-04-08 (Price: 23997.3496), 0.0% below",0 days,23855.1504,No Information,No Information,No Information,No Information,No Information,No Information,7.56%/0.14%/1.96%,"0.0%, 8.71%",4.1 months/5 days/1.3 month,2026-10-01/2026-04-15/2026-06-03,8.67%,11.83%,-3.16%,0.0,0.96,25300.4057/24467.6977/25197.22/26106.6328/31657.0022/45908.3871/25184.94,No Recent Minima/16662.0827/22849.1349/17405.6173/No stop loss/22727.0667/No EMA 200 Stop Loss,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
OSCILLATOR DELTA,"MEL.NZ, Long, 2026-04-08 (Price: 5.56)",No Exit Yet,"0.0%, 0 days","90.48%, Past 6 years, 21","Daily, is Confirmed on 2026-04-08",No Cancellation Possible,"2026-04-08 (Price: 5.56), 0.0% below",0 days,5.58,No Information,No Information,No Information,No Information,No Information,No Information,12.66%/0.21%/3.64%,"10.64%, 13.4%",4 months/3 days/1 month,2026-09-28/2026-04-12/2026-05-21,9.84%,2.66%,7.18%,0.0,0.14,5.8374/5.7624/6.06/6.825/No Next Fib Ext/No Next Fib Ext/5.69,No Recent Minima/4.3875/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
