Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-05-08,77.49,2020-05-20,73.89,Sell,7 days,Fall by 6.000000%,4.65
2020-06-12,73.2,2020-06-19,77.47,Sell,4 days,Fall by 10.250000%,-5.83
2020-07-17,77.51,2021-02-01,65.1,Buy,140 days,Rise by -10.300000%,-16.01
2020-07-24,73.64,2020-08-04,70.88,Sell,6 days,Fall by 10.780000%,3.75
2020-11-17,60.97,2021-01-12,62.08,Buy,39 days,Rise by 0.970000%,1.82
2020-12-15,59.43,2020-12-22,57.0,Sell,4 days,Fall by 4.680000%,4.09
2021-01-19,67.07,2021-05-18,68.85,Buy,84 days,Rise by 2.070000%,2.65
2021-03-11,63.09,2021-03-22,65.53,Sell,6 days,Fall by -0.600000%,-3.87
2021-03-18,64.08,2021-04-01,66.44,Buy,9 days,Rise by 3.680000%,3.68
2021-03-29,66.19,2021-05-12,67.45,Buy,31 days,Rise by 1.030000%,1.9
2021-04-05,66.34,2021-05-13,68.91,Buy,27 days,Rise by 4.540000%,3.87
2021-04-28,64.44,2021-05-10,67.48,Sell,7 days,Fall by -1.370000%,-4.72
2021-05-25,66.23,2021-06-10,69.29,Sell,11 days,Fall by -0.570000%,-4.62
2021-06-16,67.33,2021-08-12,70.88,Sell,40 days,Fall by -4.630000%,-5.27
2021-06-17,67.22,2021-08-12,70.88,Sell,39 days,Fall by -4.810000%,-5.44
2021-07-07,68.36,2021-08-16,71.71,Sell,27 days,Fall by -3.060000%,-4.9
2021-08-16,71.71,2021-12-22,72.43,Buy,91 days,Rise by -1.480000%,1.0
2021-09-28,69.97,2021-10-06,67.48,Sell,5 days,Fall by 5.820000%,3.56
2021-10-01,68.56,2021-10-08,68.05,Sell,4 days,Fall by 3.880000%,0.74
2021-10-04,67.56,2021-10-22,67.24,Sell,13 days,Fall by 2.460000%,0.47
2021-12-16,72.31,2021-12-31,72.61,Buy,10 days,Rise by -11.630000%,0.41
2022-06-14,57.79,2022-06-22,61.51,Sell,5 days,Fall by -3.030000%,-6.44
2022-06-24,63.08,2022-08-18,65.18,Buy,38 days,Rise by 5.150000%,3.33
2022-08-10,63.14,2022-08-18,65.18,Buy,5 days,Rise by 7.710000%,3.23
2022-09-26,62.34,2022-10-04,65.31,Sell,5 days,Fall by -35.660000%,-4.76
2022-09-30,61.69,2022-10-04,65.31,Sell,1 days,Fall by -37.090000%,-5.87
2023-04-20,84.69,2023-08-15,79.64,Buy,82 days,Rise by -6.660000%,-5.96
2023-04-27,83.55,2023-05-03,79.45,Sell,3 days,Fall by 8.940000%,4.91
2023-04-28,82.21,2023-05-05,79.75,Sell,4 days,Fall by 7.460000%,2.99
2023-10-11,76.96,2023-10-18,79.67,Buy,4 days,Rise by 6.020000%,3.52
2023-10-16,79.2,2023-11-07,80.61,Buy,15 days,Rise by 3.020000%,1.78
2023-11-02,81.23,2024-01-08,83.99,Buy,46 days,Rise by 2.290000%,3.4
2023-12-12,80.82,2024-01-05,83.31,Buy,17 days,Rise by 8.010000%,3.08
2024-02-08,73.8,2024-02-21,73.2,Sell,8 days,Fall by 10.350000%,0.81
2024-06-10,65.25,2024-06-26,69.31,Buy,11 days,Rise by 19.620000%,6.22
2024-06-11,64.89,2024-06-26,69.31,Buy,10 days,Rise by 20.280000%,6.81
2024-09-13,82.81,2024-10-02,84.74,Buy,12 days,Rise by 18.220000%,2.33
2024-11-01,89.51,2024-11-11,97.03,Buy,5 days,Rise by 5.040000%,8.4
2024-11-08,96.57,2025-02-06,98.04,Buy,63 days,Rise by -2.640000%,1.52
2024-12-23,93.4,2025-01-31,97.2,Buy,28 days,Rise by 25.710000%,4.07
2025-01-08,89.14,2025-01-27,95.35,Sell,12 days,Fall by -18.770000%,-6.97
2025-05-20,109.11,2025-07-03,111.75,Buy,31 days,Rise by 3.570000%,2.42
2025-06-06,112.46,2025-08-13,120.14,Buy,47 days,Rise by 1.850000%,6.83
2025-06-27,110.67,2025-07-10,114.54,Buy,8 days,Rise by 5.000000%,3.5
2025-07-21,108.28,2025-07-25,116.2,Sell,3 days,Fall by -1.850000%,-7.31
2025-07-23,113.56,2025-08-13,120.14,Buy,14 days,Rise by 6.080000%,5.79
2025-08-07,110.28,2025-08-08,119.41,Sell,0 days,Fall by -2.070000%,-8.28
2025-08-11,120.47,2025-08-11,120.47,Buy,0 days,Rise by -2.170000%,0.0
