Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2007-08-31,3.63,2016-04-30,27.74,2260 days,663.490000%,663.490000%,Rise by -20.640000%,663.490000%,
Buy,2018-05-31,27.3,2020-03-31,33.49,477 days,22.670000%,22.670000%,Rise by 52.140000%,686.170000%,
Buy,2025-05-31,71.15,2025-05-31,71.15,0 days,0.00%,0.00%,Rise by 0%,686.170000%,
