Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2016-03-06,35.09,2016-04-03,44.47,2014-06-15-2016-01-17,12.92-52.29,Sell,19 days,-26.73%,Fall by -30.65%,-26.73%
2017-08-27,68.18,2017-09-24,76.42,2014-06-15-2017-06-04,12.92-91.98,Sell,19 days,-12.09%,Fall by -5.09%,-38.82%
2018-04-08,81.69,2018-04-29,82.56,2017-06-04-2017-11-05,73.68-89.0,Sell,14 days,-1.07%,Fall by 10.33%,-39.88%
2018-10-14,84.77,2018-11-11,74.03,2017-11-05-2018-08-19,63.15-100.68,Sell,19 days,12.67%,Fall by 12.39%,-27.21%
2018-10-28,84.99,2020-04-05,101.47,2014-06-15-2018-08-19,12.92-100.68,Buy,374 days,19.39%,Rise by 106.17%,-7.82%
2018-11-11,74.03,2018-11-18,67.72,2014-06-15-2018-08-19,12.92-100.68,Sell,4 days,8.52%,Fall by -9.26%,0.7%
2019-03-31,77.97,2020-08-30,199.76,2017-11-05-2018-08-19,63.15-100.68,Buy,369 days,156.2%,Rise by 6.98%,156.9%
2019-04-07,80.04,2019-04-07,80.04,2017-06-04-2018-12-30,65.69-89.0,Sell,0 days,-0.0%,Fall by 0%,156.9%
2020-09-13,182.5,2020-10-11,201.84,2018-12-30-2020-08-09,60.01-224.98,Sell,19 days,-10.6%,Fall by 13.3%,146.31%
2020-10-04,200.33,2021-12-19,171.1,2014-06-15-2020-08-09,12.92-224.98,Buy,314 days,-14.59%,Rise by -11.75%,131.71%
2020-11-15,174.61,2021-01-17,167.07,2014-06-15-2020-08-09,12.92-224.98,Sell,44 days,4.32%,Fall by 20.46%,136.03%
2020-12-06,185.52,2021-12-19,171.1,2018-12-30-2020-08-09,60.01-224.98,Buy,269 days,-7.77%,Rise by -11.75%,128.26%
2021-03-21,148.29,2021-05-16,139.44,2020-08-09-2020-11-22,182.28-202.87,Sell,39 days,5.97%,Fall by -30.91%,134.23%
2021-10-10,186.96,2021-10-24,191.37,2020-08-09-2021-03-07,176.5-202.87,Sell,9 days,-2.36%,Fall by 10.59%,131.87%
2021-11-28,201.7,2021-12-05,182.2,2021-03-07-2021-11-28,124.05-229.98,Sell,4 days,9.67%,Fall by 16.3%,141.54%
2021-12-05,182.2,2021-12-19,171.1,2018-12-30-2021-11-28,60.01-229.98,Sell,9 days,6.09%,Fall by 11.75%,147.63%
2021-12-19,171.1,2022-01-09,158.69,2014-06-22-2021-11-28,12.95-229.98,Sell,14 days,7.25%,Fall by 9.67%,154.88%
2022-02-13,159.51,2022-02-13,159.51,2018-12-30-2021-11-28,60.01-229.98,Buy,0 days,0.0%,Rise by 0%,154.88%
2022-03-13,155.93,2022-03-13,155.93,2021-03-07-2021-11-28,124.05-229.98,Buy,0 days,0.0%,Rise by 0%,154.88%
2022-09-18,136.01,2022-09-25,131.12,2022-06-19-2022-08-14,119.48-173.45,Sell,4 days,3.6%,Fall by -8.07%,158.48%
2023-02-05,162.06,2023-08-13,160.0,2022-06-19-2022-08-14,119.48-173.45,Buy,134 days,-1.27%,Rise by -13.76%,157.21%
2023-08-27,165.54,2024-12-29,175.85,2022-06-19-2023-06-11,119.48-191.8,Buy,349 days,6.23%,Rise by -11.79%,163.43%
2024-03-03,149.07,2024-07-21,164.93,2023-06-11-2023-10-29,136.92-174.98,Sell,99 days,-10.64%,Fall by 12.3%,152.8%
2025-01-26,176.33,2025-02-02,167.33,2023-10-29-2024-12-08,129.13-190.17,Sell,4 days,5.1%,Fall by -4.69%,157.9%
2025-03-16,159.52,2025-07-20,201.24,2023-10-29-2024-12-08,129.13-190.17,Buy,89 days,26.15%,Rise by -12.95%,184.05%
2025-08-31,189.57,2025-09-21,183.29,2023-10-29-2025-08-03,129.13-212.45,Sell,14 days,3.31%,Fall by 7.34%,187.37%
2025-09-07,190.8,2025-09-07,190.8,2020-08-09-2025-03-02,163.22-202.87,Sell,0 days,-0.0%,Fall by 0%,187.37%
2025-09-14,187.0,2025-09-28,175.17,2022-06-19-2025-08-03,119.48-212.45,Sell,9 days,6.33%,Fall by 3.04%,193.69%
2025-10-12,182.12,2025-10-12,182.12,2023-10-29-2025-08-03,129.13-212.45,Buy,0 days,0.0%,Rise by 0%,193.69%
