Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2016-02-14,84.8900,2016-03-06,90.0500,14 days,6.08%,6.0785%,Rise by 14.8%,6.0785%,
Buy,2020-04-05,237.0300,2020-04-12,269.4000,4 days,13.66%,13.6565%,Rise by 31.58%,19.7350%,
Buy,2022-10-09,294.9700,2022-10-30,329.4700,14 days,11.70%,11.6961%,Rise by 22.07%,31.4311%,
