Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-03-01,583.55,2021-04-30,648.1,2020-11-04-2021-02-16,372.32-608.71,Buy,44 days,11.06%,Rise by 9.45%,11.06%,
2021-04-12,630.43,2021-04-22,647.09,2021-02-16-2021-03-08,529.17-599.17,Sell,8 days,-2.64%,Fall by 6.99%,8.42%,
2021-06-22,685.81,2021-07-06,685.87,2021-04-26-2021-05-12,619.71-666.96,Sell,10 days,-0.01%,Fall by -12.62%,8.41%,
2021-08-12,781.07,2021-08-23,811.62,2021-06-15-2021-07-08,675.6-696.87,Sell,7 days,-3.91%,Fall by 12.16%,4.5%,
2021-09-28,780.17,2021-09-29,750.42,2021-03-08-2021-09-14,501.11-895.93,Sell,1 days,3.81%,Fall by 0.07%,8.31%,
2021-09-29,750.42,2021-10-04,712.94,2020-11-04-2021-09-14,372.32-895.93,Sell,3 days,4.99%,Fall by -5.18%,13.31%,
2021-10-06,732.5,2021-10-06,732.5,2021-03-08-2021-09-14,501.11-895.93,Buy,0 days,0.0%,Rise by 0%,13.31%,
2021-11-26,782.02,2021-11-30,791.51,2021-09-14-2021-10-04,730.16-879.68,Sell,2 days,-1.21%,Fall by 5.26%,12.09%,
2021-11-30,791.51,2024-02-15,929.84,2021-10-04-2021-11-18,709.03-881.12,Buy,577 days,17.48%,Rise by 12.64%,29.57%,
2022-01-04,779.19,2022-01-05,745.67,2021-11-18-2021-12-06,761.4-870.56,Sell,1 days,4.3%,Fall by 13.02%,33.87%,
2022-01-19,698.82,2022-01-25,648.57,2021-10-04-2021-11-18,709.03-881.12,Sell,4 days,7.19%,Fall by 3.19%,41.06%,
2022-03-07,574.34,2022-03-07,574.34,2021-06-15-2022-01-28,644.98-696.87,Sell,0 days,-0.0%,Fall by 0%,41.06%,
2022-04-05,646.46,2022-04-07,625.3,2021-12-28-2022-03-08,593.48-803.09,Sell,2 days,3.27%,Fall by 10.37%,44.34%,
2022-04-26,560.43,2022-04-29,563.77,2022-03-08-2022-03-29,558.77-714.62,Sell,3 days,-0.6%,Fall by 12.45%,43.74%,
2022-06-07,577.01,2022-06-07,577.01,2021-06-15-2022-05-12,529.05-696.87,Sell,0 days,-0.0%,Fall by 0%,43.74%,
2022-07-01,449.83,2022-07-05,432.4,2020-11-04-2021-02-16,372.32-608.71,Sell,2 days,3.87%,Fall by 7.59%,47.61%,
