Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2012-07-31,22.0800,2013-12-31,24.7600,370 days,12.14%,12.1377%,Rise by 22.96%,12.1377%,
Buy,2020-05-31,27.4900,2020-07-31,31.9400,44 days,16.19%,16.1877%,Rise by 77.66%,28.3254%,
