Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2013-06-02,5.16,2013-07-14,5.5,Sell,29 days,Fall by 0.190000%,-6.59,
2013-11-17,5.1,2013-12-22,4.92,Sell,24 days,Fall by 0.590000%,3.53,
2014-02-09,5.25,2014-05-11,5.48,Buy,64 days,Rise by 10.480000%,4.38,
2014-03-09,5.3,2014-05-18,5.5,Buy,49 days,Rise by 9.430000%,3.77,
2014-04-27,5.73,2014-10-19,5.9,Buy,124 days,Rise by -2.440000%,2.97,
2014-10-05,5.97,2014-11-23,6.4,Buy,34 days,Rise by 7.200000%,7.2,
2015-04-12,5.94,2015-05-17,5.64,Sell,24 days,Fall by 12.460000%,5.05,
2015-04-26,5.61,2015-05-31,6.15,Sell,24 days,Fall by 11.410000%,-9.63,
2015-06-21,5.2,2015-08-23,5.29,Sell,44 days,Fall by 6.540000%,-1.73,
2015-10-25,5.13,2016-06-12,5.38,Buy,164 days,Rise by -10.330000%,4.87,
2017-08-13,5.38,2017-10-22,5.65,Buy,49 days,Rise by 7.250000%,5.02,
2017-09-24,5.49,2017-11-19,5.55,Buy,39 days,Rise by 5.220000%,1.04,
2017-12-10,5.44,2018-03-18,5.28,Sell,69 days,Fall by 4.410000%,2.94,
2018-02-18,5.29,2018-05-13,5.59,Sell,59 days,Fall by -4.910000%,-5.67,
2018-05-27,5.64,2018-07-01,5.85,Buy,24 days,Rise by 4.260000%,3.72,
2018-06-10,5.81,2019-01-20,6.13,Buy,159 days,Rise by 1.200000%,5.51,
2019-01-20,6.13,2019-03-10,6.42,Buy,34 days,Rise by 13.210000%,4.73,
2019-06-16,7.59,2019-07-28,7.98,Buy,29 days,Rise by 18.310000%,5.14,
2019-11-03,7.21,2020-01-19,7.55,Sell,54 days,Fall by 16.500000%,-4.72,
2020-03-22,5.3,2020-04-05,5.94,Sell,9 days,Fall by -6.040000%,-12.08,
2020-06-07,6.36,2020-11-01,7.38,Buy,104 days,Rise by 23.430000%,16.04,
2021-10-17,8.07,2021-12-19,7.73,Sell,44 days,Fall by 4.340000%,4.21,
2021-11-14,7.94,2022-02-20,8.13,Sell,69 days,Fall by 4.910000%,-2.39,
2022-08-07,7.68,2022-09-11,7.95,Buy,24 days,Rise by 2.860000%,3.52,
2023-01-22,7.85,2023-07-30,8.3,Buy,134 days,Rise by 3.180000%,5.73,
2023-05-14,7.95,2023-07-30,8.3,Buy,54 days,Rise by 5.910000%,4.4,
2023-05-21,8.1,2023-08-20,8.38,Buy,64 days,Rise by 3.950000%,3.46,
2023-07-09,8.15,2024-04-21,8.58,Buy,204 days,Rise by 0.370000%,5.28,
2024-03-24,8.41,2024-05-19,8.85,Buy,39 days,Rise by 12.130000%,5.23,
2024-09-22,8.15,2024-10-20,8.67,Sell,19 days,Fall by -4.540000%,-6.38,
2024-12-01,9.0,2025-01-26,9.6,Buy,39 days,Rise by 3.330000%,6.67,
2025-06-01,9.16,2025-06-01,9.16,Buy,0 days,Rise by 0.330000%,0.0,
