Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2022-04-27 - 2022-05-02,3 days,2022-05-05,175.13,2022-09-15,154.98,95 days,-11.5%,Rise by -0.34%,5.1%,
Buy,2022-07-12 - 2022-07-14,2 days,2022-07-21,160.27,2022-12-13,168.51,103 days,5.1%,Rise by 4.74%,10.2%,
Buy,2022-09-01 - 2022-09-16,11 days,2022-09-22,155.7,2023-01-06,173.71,76 days,11.6%,Rise by 6.29%,21.8%,
Buy,2022-09-27 - 2022-10-20,17 days,2022-10-24,153.65,2023-01-19,179.89,63 days,17.1%,Rise by 7.71%,38.9%,
Sell,2022-11-14 - 2022-11-15,1 days,2022-11-18,162.79,2022-11-22,162.07,2 days,0.4%,Fall by -3.42%,39.3%,
Sell,2022-11-15 - 2022-12-01,12 days,2022-12-06,164.84,2022-12-20,169.08,10 days,-2.6%,Fall by -2.13%,36.7%,
Sell,2023-01-13 - 2023-01-19,4 days,2023-01-27,179.22,2023-01-30,178.76,1 days,0.3%,Fall by 6.07%,37.0%,
Sell,2023-01-25 - 2023-02-01,5 days,2023-02-06,173.82,2023-02-21,170.62,11 days,1.8%,Fall by 3.15%,38.8%,
Sell,2023-03-14 - 2023-03-15,1 days,2023-03-21,180.37,2023-03-23,185.74,2 days,-3.0%,Fall by -2.0%,35.8%,
Sell,2023-03-24 - 2023-04-05,8 days,2023-04-17,185.53,2023-04-24,184.81,5 days,0.4%,Fall by 4.55%,36.2%,
Buy,2023-06-26 - 2023-06-29,3 days,2023-07-07,178.64,2023-11-28,189.26,102 days,5.9%,Rise by 0.94%,42.2%,
Buy,2023-08-11 - 2023-08-17,4 days,2023-08-22,176.1,2023-10-27,186.15,48 days,5.7%,Rise by 5.71%,47.9%,
Sell,2023-08-31 - 2023-09-01,1 days,2023-09-07,178.02,2023-10-06,169.7,21 days,4.7%,Fall by 5.16%,52.6%,
Sell,2023-10-19 - 2023-10-20,1 days,2023-11-02,184.12,2023-11-09,181.49,5 days,1.4%,Fall by 0.34%,54.0%,
Sell,2023-11-29 - 2023-12-01,2 days,2023-12-11,183.59,2023-12-12,183.49,1 days,0.1%,Fall by -1.23%,54.0%,
Buy,2024-01-10 - 2024-01-17,5 days,2024-01-19,187.93,2024-03-06,198.81,33 days,5.8%,Rise by 17.71%,59.8%,
Sell,2024-03-07 - 2024-03-08,1 days,2024-03-19,199.8,2024-03-28,205.72,7 days,-3.0%,Fall by -6.04%,56.9%,
Sell,2024-04-03 - 2024-04-09,4 days,2024-04-18,220.34,2024-04-24,214.64,4 days,2.6%,Fall by 3.97%,59.5%,
Sell,2024-05-17 - 2024-05-20,1 days,2024-05-23,215.72,2024-06-10,213.54,12 days,1.0%,Fall by -1.21%,60.5%,
Buy,2024-05-31 - 2024-06-07,5 days,2024-06-14,215.73,2024-07-16,228.29,22 days,5.8%,Rise by 5.82%,66.3%,
Sell,2024-07-16 - 2024-07-17,1 days,2024-07-22,221.8,2024-07-26,220.63,4 days,0.5%,Fall by -8.68%,66.8%,
Sell,2024-09-16 - 2024-09-18,2 days,2024-09-30,243.06,2024-10-09,241.05,7 days,0.8%,Fall by 2.66%,67.6%,
Sell,2024-09-26 - 2024-10-22,18 days,2024-11-01,252.47,2024-11-07,249.65,4 days,1.1%,Fall by 5.23%,68.8%,
Sell,2025-02-20 - 2025-02-24,2 days,2025-02-27,264.93,2025-03-13,275.13,10 days,-3.9%,Fall by -3.31%,64.9%,
Sell,2025-03-31 - 2025-04-01,1 days,2025-04-07,273.71,2025-04-09,285.38,2 days,-4.3%,Fall by -7.11%,60.6%,
Sell,2025-04-21 - 2025-04-22,1 days,2025-04-30,303.77,2025-05-02,297.98,2 days,1.9%,Fall by 0.84%,62.6%,
Sell,2025-06-04 - 2025-06-05,1 days,2025-06-17,311.94,2025-06-23,311.08,4 days,0.3%,Fall by 3.52%,62.8%,
Sell,2025-09-02 - 2025-09-03,1 days,2025-09-11,334.76,2025-09-22,345.05,7 days,-3.1%,Fall by -9.97%,59.8%,
Sell,2025-10-01 - 2025-10-02,1 days,2025-10-10,369.12,2025-10-14,380.79,2 days,-3.2%,Fall by 0.27%,56.6%,
Sell,2025-10-16 - 2025-10-20,2 days,2025-10-23,378.79,2025-10-29,363.0,4 days,4.2%,Fall by 2.82%,60.8%,
