Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-11-22,16.1361,2016-04-03,16.4545,2015-11-15,Buy,19 Weeks,1.97%,Rise by -17.15%,1.97%,Absolute Extrema Case,
2015-12-27,15.2106,2016-04-03,16.4545,2015-12-13,Buy,14 Weeks,8.18%,Rise by -10.66%,10.15%,Normal Case,
2016-02-07,14.7943,2016-05-15,18.0901,2016-01-31,Buy,14 Weeks,22.28%,Rise by 28.04%,32.43%,Normal Case,
2016-02-14,13.5896,2016-05-15,18.0901,2016-01-24,Buy,13 Weeks,33.12%,Rise by 39.39%,65.55%,Absolute Extrema Case,
2016-03-13,17.6836,2016-05-15,18.0901,2015-12-20,Buy,9 Weeks,2.3%,Rise by 7.73%,67.84%,Local Extrema Case,
2016-05-01,18.4525,2016-07-31,19.3634,2016-04-24,Buy,13 Weeks,4.94%,Rise by 10.85%,72.78%,Normal Case,
2016-05-22,18.57,2016-07-31,19.3634,2016-05-15,Buy,10 Weeks,4.27%,Rise by 10.15%,77.05%,Normal Case,
2016-06-26,19.0206,2016-09-18,18.8932,2016-06-19,Buy,12 Weeks,-0.67%,Rise by 7.54%,76.38%,Normal Case,
2016-08-21,20.4554,2016-11-13,20.2253,2016-08-14,Buy,12 Weeks,-1.12%,Rise by 5.72%,75.26%,Normal Case,
2016-10-16,20.6807,2016-12-18,21.8903,2016-08-07,Buy,9 Weeks,5.85%,Rise by 7.29%,81.11%,Local Extrema Case,
2016-10-16,20.6807,2016-12-18,21.8903,2016-10-09,Buy,9 Weeks,5.85%,Rise by 7.29%,86.96%,Normal Case,
2016-10-30,21.2194,2017-03-26,20.9794,2016-10-23,Buy,21 Weeks,-1.13%,Rise by -12.92%,85.83%,Normal Case,
2017-03-12,21.2439,2017-05-14,20.6856,2017-03-05,Buy,9 Weeks,-2.63%,Rise by -10.24%,83.2%,Normal Case,
2017-03-26,20.9794,2017-08-27,18.9226,2017-03-19,Buy,22 Weeks,-9.8%,Rise by -12.93%,73.39%,Normal Case,
2017-04-02,21.3222,2017-08-27,18.9226,2017-03-26,Buy,21 Weeks,-11.25%,Rise by -10.57%,62.14%,Normal Case,
2017-04-16,21.7189,2017-08-27,18.9226,2017-04-09,Buy,19 Weeks,-12.87%,Rise by -12.2%,49.26%,Normal Case,
2017-07-02,18.3252,2017-10-15,20.1812,2017-06-25,Buy,15 Weeks,10.13%,Rise by 12.48%,59.39%,Normal Case,
2017-08-13,19.3585,2017-10-15,20.1812,2017-08-06,Buy,9 Weeks,4.25%,Rise by 17.13%,63.64%,Normal Case,
2017-10-01,20.4652,2018-01-21,22.1254,2017-09-24,Buy,16 Weeks,8.11%,Rise by 10.82%,71.75%,Normal Case,
2017-11-19,21.8071,2018-01-21,22.1254,2017-11-05,Buy,9 Weeks,1.46%,Rise by 4.0%,73.21%,Normal Case,
2017-12-31,21.998,2018-05-13,22.5465,2017-12-24,Buy,19 Weeks,2.49%,Rise by -11.87%,75.71%,Normal Case,
2018-04-08,20.6513,2018-06-10,21.381,2018-04-01,Buy,9 Weeks,3.53%,Rise by 15.22%,79.24%,Normal Case,
2018-04-29,22.5808,2018-07-29,22.9138,2018-04-22,Buy,13 Weeks,1.47%,Rise by -10.8%,80.72%,Normal Case,
2018-06-24,21.6308,2019-03-17,18.1195,2018-06-17,Buy,38 Weeks,-16.23%,Rise by -14.31%,64.48%,Normal Case,
2018-07-01,23.237,2019-03-17,18.1195,2018-06-24,Buy,37 Weeks,-22.02%,Rise by -12.64%,42.46%,Normal Case,
2018-10-07,20.24,2019-03-17,18.1195,2018-09-23,Buy,23 Weeks,-10.48%,Rise by -18.73%,31.98%,Normal Case,
2018-12-09,17.5465,2019-03-17,18.1195,2018-12-02,Buy,14 Weeks,3.27%,Rise by 6.14%,35.25%,Normal Case,
2019-06-02,17.8795,2019-10-06,16.6846,2019-05-26,Buy,18 Weeks,-6.68%,Rise by -10.02%,28.57%,Normal Case,
2019-06-09,17.3849,2019-10-06,16.6846,2019-06-02,Buy,17 Weeks,-4.03%,Rise by -11.24%,24.54%,Normal Case,
2019-09-29,17.2821,2020-01-19,20.2791,2019-09-15,Buy,16 Weeks,17.34%,Rise by 18.82%,41.88%,Normal Case,
2020-03-29,6.523,2020-06-28,11.4496,2020-03-22,Buy,13 Weeks,75.53%,Rise by 116.67%,117.41%,Normal Case,
2020-05-10,11.1851,2020-08-30,12.9187,2020-05-03,Buy,16 Weeks,15.5%,Rise by 18.34%,132.91%,Normal Case,
2020-05-17,11.7483,2020-08-30,12.9187,2020-05-10,Buy,15 Weeks,9.96%,Rise by 12.67%,142.87%,Normal Case,
2020-07-05,11.8266,2020-12-27,15.0392,2020-06-28,Buy,25 Weeks,27.16%,Rise by -10.43%,170.03%,Normal Case,
2021-01-10,16.7189,2021-03-28,19.1038,2021-01-03,Buy,11 Weeks,14.26%,Rise by 17.75%,184.3%,Normal Case,
2021-02-28,16.998,2021-07-04,22.0029,2021-02-14,Buy,18 Weeks,29.44%,Rise by 30.86%,213.74%,Normal Case,
2021-03-07,19.236,2021-07-04,22.0029,2021-02-28,Buy,17 Weeks,14.38%,Rise by 15.63%,228.12%,Normal Case,
2021-03-14,19.6866,2021-07-04,22.0029,2021-02-21,Buy,16 Weeks,11.77%,Rise by 12.98%,239.89%,Normal Case,
2021-05-09,20.4212,2021-12-26,25.7003,2021-05-02,Buy,33 Weeks,25.85%,Rise by 30.0%,265.74%,Normal Case,
2021-05-16,20.4065,2021-12-26,25.7003,2021-05-09,Buy,32 Weeks,25.94%,Rise by 30.09%,291.68%,Normal Case,
2021-06-06,22.2429,2021-12-26,25.7003,2021-05-30,Buy,29 Weeks,15.54%,Rise by -13.06%,307.23%,Normal Case,
2021-09-12,20.8423,2021-12-26,25.7003,2021-09-05,Buy,15 Weeks,23.31%,Rise by 27.37%,330.54%,Normal Case,
2021-09-19,20.8178,2021-12-26,25.7003,2021-09-12,Buy,14 Weeks,23.45%,Rise by 27.52%,353.99%,Normal Case,
2021-10-03,22.762,2021-12-26,25.7003,2021-09-26,Buy,12 Weeks,12.91%,Rise by 78.57%,366.9%,Normal Case,
2021-10-10,24.2997,2021-12-26,25.7003,2021-10-03,Buy,11 Weeks,5.76%,Rise by 67.27%,372.66%,Normal Case,
