Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-11-22,54.19,2016-05-08,50.39,2015-11-15,Buy,24 Weeks,-7.01%,Rise by 2.69%,-7.01%,Absolute Extrema Case
2015-12-06,55.91,2016-05-08,50.39,2015-11-29,Buy,22 Weeks,-9.87%,Rise by -10.28%,-16.89%,Normal Case
2015-12-13,54.06,2016-05-08,50.39,2015-12-06,Buy,21 Weeks,-6.79%,Rise by 2.94%,-23.67%,Normal Case
2015-12-27,55.67,2016-05-08,50.39,2015-12-13,Buy,19 Weeks,-9.48%,Rise by -0.04%,-33.16%,Normal Case
2016-05-08,50.39,2016-09-11,56.21,2016-05-01,Buy,18 Weeks,11.55%,Rise by 15.16%,-21.61%,Normal Case
2016-06-26,49.83,2016-09-11,56.21,2016-06-19,Buy,11 Weeks,12.8%,Rise by 16.46%,-8.81%,Normal Case
2016-08-28,58.03,2016-11-13,59.02,2016-08-21,Buy,11 Weeks,1.71%,Rise by 8.98%,-7.1%,Normal Case
2016-10-30,59.87,2017-01-08,62.84,2016-10-09,Buy,10 Weeks,4.96%,Rise by 5.63%,-2.14%,Normal Case
2016-11-06,58.71,2017-01-08,62.84,2016-10-23,Buy,9 Weeks,7.03%,Rise by 7.72%,4.9%,Normal Case
2017-01-01,62.14,2017-05-21,67.69,2016-12-18,Buy,20 Weeks,8.93%,Rise by 15.48%,13.83%,Normal Case
2017-03-26,64.98,2017-06-25,71.21,2017-03-12,Buy,13 Weeks,9.59%,Rise by 10.43%,23.42%,Normal Case
2017-04-02,65.86,2017-06-25,71.21,2017-03-26,Buy,12 Weeks,8.12%,Rise by 8.96%,31.54%,Normal Case
2017-04-16,64.95,2017-06-25,71.21,2015-11-22,Buy,10 Weeks,9.64%,Rise by 10.48%,41.18%,Tangent Case
2017-06-11,70.32,2017-08-13,72.5,2017-05-28,Buy,9 Weeks,3.1%,Rise by 33.76%,44.28%,Normal Case
2017-06-25,71.21,2017-11-12,83.87,2017-06-04,Buy,20 Weeks,17.78%,Rise by 32.09%,62.06%,Normal Case
2017-08-20,72.49,2017-11-12,83.87,2017-08-13,Buy,12 Weeks,15.7%,Rise by 29.76%,77.75%,Normal Case
2017-10-29,83.81,2018-02-18,92.0,2017-10-22,Buy,16 Weeks,9.77%,Rise by 12.23%,87.53%,Normal Case
2017-12-03,84.26,2018-02-18,92.0,2017-11-26,Buy,11 Weeks,9.19%,Rise by 11.63%,96.71%,Normal Case
2017-12-31,85.54,2018-04-01,91.27,2017-12-24,Buy,13 Weeks,6.7%,Rise by 12.86%,103.41%,Normal Case
2018-02-04,91.78,2018-06-24,100.41,2018-01-28,Buy,20 Weeks,9.4%,Rise by 10.73%,112.81%,Normal Case
2018-03-25,87.18,2018-06-24,100.41,2015-12-27,Buy,13 Weeks,15.18%,Rise by 16.57%,127.99%,Tangent Case
2018-04-01,91.27,2018-06-24,100.41,2018-03-25,Buy,12 Weeks,10.01%,Rise by 11.35%,138.0%,Normal Case
2018-05-27,98.36,2018-08-12,109.0,2018-05-20,Buy,11 Weeks,10.82%,Rise by 16.28%,148.82%,Normal Case
2018-07-29,107.68,2018-10-21,108.66,2018-07-22,Buy,12 Weeks,0.91%,Rise by 6.21%,149.73%,Normal Case
2018-09-23,114.26,2018-12-23,98.23,2018-09-02,Buy,13 Weeks,-14.03%,Rise by -2.95%,135.7%,Normal Case
2018-10-07,112.13,2018-12-23,98.23,2018-09-16,Buy,11 Weeks,-12.4%,Rise by -1.11%,123.3%,Normal Case
2018-10-14,109.57,2018-12-23,98.23,2018-07-01,Buy,10 Weeks,-10.35%,Rise by 1.2%,112.96%,Local Extrema Case
2018-11-11,109.57,2019-04-07,119.89,2018-08-26,Buy,21 Weeks,9.42%,Rise by 18.55%,122.37%,Local Extrema Case
2018-11-18,108.29,2019-04-07,119.89,2018-10-28,Buy,20 Weeks,10.71%,Rise by 19.95%,133.09%,Normal Case
2018-12-02,110.89,2019-04-07,119.89,2018-11-18,Buy,18 Weeks,8.12%,Rise by 17.13%,141.2%,Normal Case
2019-01-13,102.8,2019-04-07,119.89,2018-11-04,Buy,12 Weeks,16.62%,Rise by 26.35%,157.83%,Local Extrema Case
2019-03-10,110.51,2019-05-12,127.13,2019-02-24,Buy,9 Weeks,15.04%,Rise by 17.54%,172.87%,Normal Case
2019-05-05,128.9,2019-08-11,137.71,2016-01-31,Buy,14 Weeks,6.83%,Rise by 9.65%,179.7%,Tangent Case
2019-05-12,127.13,2019-08-11,137.71,2019-04-28,Buy,13 Weeks,8.32%,Rise by 11.18%,188.02%,Normal Case
2019-05-26,126.24,2019-08-11,137.71,2019-05-19,Buy,11 Weeks,9.09%,Rise by 11.96%,197.11%,Normal Case
2019-06-09,131.4,2019-08-11,137.71,2018-12-30,Buy,9 Weeks,4.8%,Rise by 7.56%,201.91%,Local Extrema Case
2019-08-04,136.9,2019-10-06,138.12,2019-07-21,Buy,9 Weeks,0.89%,Rise by 35.39%,202.8%,Normal Case
2019-09-29,137.73,2020-03-01,162.01,2019-09-22,Buy,22 Weeks,17.63%,Rise by 34.57%,220.43%,Normal Case
2019-12-08,151.75,2020-03-01,162.01,2016-02-14,Buy,12 Weeks,6.76%,Rise by 22.14%,227.19%,Tangent Case
2019-12-08,151.75,2020-03-01,162.01,2019-11-17,Buy,12 Weeks,6.76%,Rise by 22.14%,233.95%,Normal Case
2020-02-09,183.89,2020-05-31,183.25,2020-01-26,Buy,16 Weeks,-0.35%,Rise by -18.59%,233.61%,Normal Case
2020-03-01,162.01,2020-05-31,183.25,2019-12-08,Buy,13 Weeks,13.11%,Rise by 31.89%,246.72%,Local Extrema Case
2020-04-19,178.6,2020-07-26,201.3,2020-02-02,Buy,14 Weeks,12.71%,Rise by 19.64%,259.43%,Local Extrema Case
2020-05-10,184.68,2020-07-26,201.3,2020-05-03,Buy,11 Weeks,9.0%,Rise by 15.7%,268.42%,Normal Case
2020-06-14,187.74,2020-08-23,213.02,2020-06-07,Buy,10 Weeks,13.47%,Rise by 21.93%,281.89%,Normal Case
2020-09-27,207.82,2020-11-29,215.23,2020-09-20,Buy,9 Weeks,3.57%,Rise by 17.89%,285.46%,Normal Case
2020-11-08,223.72,2021-01-17,212.65,2020-11-01,Buy,10 Weeks,-4.95%,Rise by 9.51%,280.51%,Normal Case
