Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-06-08,136.2,2008-06-29,131.7,2007-12-09-2008-03-16,134.07-142.8,Sell,14 days,3.3%,Fall by 14.35%,3.3%
2009-09-06,108.06,2009-09-20,114.12,2007-12-09-2008-11-23,92.13-142.8,Sell,9 days,-5.61%,Fall by 2.02%,-2.3%
2010-09-05,117.0,2010-12-12,119.85,2010-01-17-2010-05-09,120.0-119.04,Sell,69 days,-2.44%,Fall by -0.65%,-4.74%
2011-01-16,120.54,2011-01-16,120.54,2010-05-09-2010-11-07,105.09-123.96,Buy,0 days,0.0%,Rise by 0%,-4.74%
2011-08-28,113.58,2013-06-09,120.72,2009-03-15-2010-05-02,76.65-120.72,Buy,464 days,6.29%,Rise by 1.07%,1.55%
2011-10-02,108.57,2011-10-23,115.2,2009-03-15-2010-11-07,76.65-123.96,Sell,14 days,-6.11%,Fall by -1.48%,-4.56%
2011-10-23,115.2,2011-10-23,115.2,2009-03-15-2010-11-07,76.65-123.96,Buy,0 days,0.0%,Rise by 0%,-4.56%
2012-04-08,116.91,2012-04-29,118.83,2010-11-07-2011-10-09,109.29-121.23,Sell,14 days,-1.64%,Fall by -0.33%,-6.2%
2012-06-17,116.04,2012-06-17,116.04,2011-10-09-2012-03-04,102.27-120.48,Buy,0 days,0.0%,Rise by 0%,-6.2%
2012-10-28,120.84,2012-12-02,121.68,2012-03-04-2012-06-03,116.25-119.28,Sell,24 days,-0.7%,Fall by 0.27%,-6.9%
2013-07-14,120.42,2013-07-14,120.42,2011-10-09-2013-05-12,102.27-125.85,Buy,0 days,0.0%,Rise by 0%,-6.9%
2013-09-08,118.11,2013-09-08,118.11,2012-06-03-2013-05-12,112.53-125.85,Buy,0 days,0.0%,Rise by 0%,-6.9%
2013-12-08,121.44,2014-08-17,123.54,2012-09-23-2013-06-30,119.37-121.41,Sell,179 days,-1.73%,Fall by 4.13%,-8.63%
2014-11-02,121.08,2014-11-02,121.08,2013-06-30-2014-06-29,114.63-125.46,Buy,0 days,0.0%,Rise by 0%,-8.63%
2014-12-14,112.89,2015-01-04,116.04,2013-06-30-2014-06-29,114.63-125.46,Sell,14 days,-2.79%,Fall by 5.07%,-11.42%
2015-04-05,117.45,2015-04-05,117.45,2013-05-12-2014-12-21,116.76-124.83,Sell,0 days,-0.0%,Fall by 0%,-11.42%
2015-08-16,111.54,2015-09-13,111.12,2012-06-03-2013-05-12,112.53-125.85,Sell,19 days,0.38%,Fall by 11.64%,-11.04%
2015-12-13,101.07,2016-01-03,101.73,2011-10-09-2012-03-04,102.27-120.48,Sell,14 days,-0.65%,Fall by -7.52%,-11.69%
2016-01-03,101.73,2016-01-17,98.19,2009-03-15-2010-05-02,76.65-120.72,Sell,9 days,3.48%,Fall by -7.33%,-8.21%
2016-06-05,105.39,2016-06-05,105.39,2012-09-23-2016-02-14,96.24-121.41,Sell,0 days,-0.0%,Fall by 0%,-8.21%
2017-12-03,110.25,2017-12-03,110.25,2016-02-14-2017-07-30,93.81-112.38,Buy,0 days,0.0%,Rise by 0%,-8.21%
2018-07-22,107.13,2018-11-18,103.83,2017-07-30-2017-11-19,110.61-111.87,Sell,84 days,3.08%,Fall by -2.23%,-5.13%
2018-11-04,105.42,2018-12-23,99.6,2017-07-30-2018-02-11,109.14-111.87,Sell,34 days,5.52%,Fall by -6.58%,0.39%
2019-06-09,107.61,2019-06-09,107.61,2017-03-05-2018-12-30,100.98-110.97,Sell,0 days,-0.0%,Fall by 0%,0.39%
2019-07-28,108.9,2020-03-15,99.18,2017-07-30-2018-12-30,100.98-111.87,Sell,164 days,8.93%,Fall by -3.93%,9.31%
2020-03-15,99.18,2020-03-22,86.14,2018-12-30-2020-01-19,98.76-110.33,Sell,4 days,13.15%,Fall by -19.67%,22.46%
2020-03-22,86.14,2020-04-12,101.64,2016-02-14-2017-07-30,93.81-112.38,Sell,14 days,-17.99%,Fall by -1.42%,4.47%
2020-07-12,102.13,2020-07-12,102.13,2010-11-07-2020-03-29,95.98-121.23,Sell,0 days,-0.0%,Fall by 0%,4.47%
2020-10-11,105.48,2020-10-11,105.48,2018-12-30-2020-01-19,98.76-110.33,Buy,0 days,0.0%,Rise by 0%,4.47%
2022-04-03,102.15,2022-04-03,102.15,2020-03-29-2021-09-26,83.18-110.14,Buy,0 days,0.0%,Rise by 0%,4.47%
2022-09-18,91.31,2022-10-02,87.85,2021-09-26-2022-06-19,93.18-109.37,Sell,9 days,3.79%,Fall by -2.45%,8.26%
2023-03-12,90.03,2023-11-12,90.71,2021-09-26-2022-10-16,88.8-109.37,Sell,174 days,-0.76%,Fall by -2.52%,7.5%
2024-02-04,94.45,2025-04-27,95.02,2023-02-05-2023-10-29,88.96-92.88,Sell,319 days,-0.6%,Fall by -2.49%,6.9%
2024-10-27,96.36,2024-11-17,96.36,2023-12-31-2024-04-21,93.5-94.73,Sell,14 days,-0.0%,Fall by 1.06%,6.9%
2025-04-06,92.45,2025-04-27,95.02,2024-09-22-2024-12-22,96.7-97.03,Sell,14 days,-2.78%,Fall by -2.49%,4.12%
2025-04-27,95.02,2025-04-27,95.02,2022-10-16-2024-09-22,86.28-97.9,Buy,0 days,0.0%,Rise by 0%,4.12%
2025-08-10,96.72,2025-08-10,96.72,2010-11-07-2025-04-13,93.79-121.23,Sell,0 days,-0.0%,Fall by 0%,4.12%
