Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-05-21,34207.8398,2024-10-24,42374.3594,2020-11-04-2021-05-10,27512.8301-35091.5586,Buy,894 days,23.87%,Rise by 6.23%,23.87%
2021-08-23,35335.7109,2021-09-16,34751.3203,2021-05-10-2021-06-18,33622.6992-34741.5703,Sell,18 days,1.65%,Fall by 2.61%,25.53%
2021-09-16,34751.3203,2021-09-16,34751.3203,2021-06-18-2021-08-16,33271.9297-35631.1914,Buy,0 days,0.0%,Rise by 0%,25.53%
2021-10-14,34912.5586,2021-11-15,36087.4492,2021-08-16-2021-09-20,34459.7188-35231.8711,Sell,22 days,-3.37%,Fall by 5.72%,22.16%
2021-12-03,34580.0781,2024-11-15,43444.9883,2021-09-20-2021-11-08,33613.0312-36565.7305,Buy,770 days,25.64%,Rise by 3.61%,47.8%
2022-01-12,36290.3203,2022-01-19,35028.6484,2021-11-08-2021-12-01,35004.6406-36334.4219,Sell,5 days,3.48%,Fall by 6.84%,51.27%
2022-01-26,34168.0898,2024-01-18,37468.6094,2021-09-20-2022-01-05,33613.0312-36952.6484,Buy,516 days,9.66%,Rise by 4.44%,60.93%
2022-02-16,34934.2695,2022-02-16,34934.2695,2021-05-10-2022-01-24,34420.9883-34741.5703,Sell,0 days,-0.0%,Fall by 0%,60.93%
2022-02-22,33596.6094,2022-02-28,33892.6016,2021-12-01-2022-01-05,34006.9805-36952.6484,Sell,4 days,-0.88%,Fall by 7.79%,60.05%
2022-02-23,33131.7617,2022-02-23,33131.7617,2021-09-20-2022-01-05,33613.0312-36952.6484,Sell,0 days,-0.0%,Fall by 0%,60.05%
2022-03-07,32817.3789,2022-03-07,32817.3789,2021-06-18-2022-01-05,33271.9297-36952.6484,Sell,0 days,-0.0%,Fall by 0%,60.05%
2022-03-08,32632.6406,2022-04-05,34641.1797,2021-06-18-2021-08-16,33271.9297-35631.1914,Sell,20 days,-6.16%,Fall by 9.78%,53.9%
2022-03-10,33174.0703,2022-03-10,33174.0703,2021-11-08-2022-02-24,33269.3398-36334.4219,Sell,0 days,-0.0%,Fall by 0%,53.9%
2022-04-05,34641.1797,2022-04-11,34308.0781,2022-02-09-2022-02-24,33269.3398-35614.8984,Sell,4 days,0.96%,Fall by 8.9%,54.86%
2022-05-11,31834.1094,2022-05-16,32223.4199,2022-02-24-2022-04-21,32272.6406-35492.2188,Sell,3 days,-1.22%,Fall by 7.25%,53.64%
2022-06-08,32910.8984,2022-06-10,31392.7891,2022-01-05-2022-05-20,31515.7793-36400.3906,Sell,2 days,4.61%,Fall by 2.43%,58.25%
2022-07-06,31037.6797,2022-07-06,31037.6797,2021-08-16-2022-06-17,30167.5195-35231.8711,Sell,0 days,-0.0%,Fall by 0%,58.25%
2022-07-15,31288.2598,2022-07-18,31072.6094,2022-01-05-2022-06-17,30167.5195-36400.3906,Sell,1 days,0.69%,Fall by 7.55%,58.94%
2022-08-23,32909.5898,2022-08-30,31790.8691,2022-06-01-2022-06-17,30167.5195-32584.7598,Sell,5 days,3.4%,Fall by 9.64%,62.34%
2022-09-23,29590.4102,2022-09-29,29225.6094,2022-06-17-2022-08-16,29653.2891-34281.3594,Sell,4 days,1.23%,Fall by -12.09%,63.57%
2022-10-18,30523.8008,2022-11-07,32827.0,2020-11-04-2022-01-05,27512.8301-36952.6484,Sell,14 days,-7.55%,Fall by 0.21%,56.03%
2022-11-07,32827.0,2023-12-26,37545.3281,2022-06-17-2022-08-16,29653.2891-34281.3594,Buy,296 days,14.37%,Rise by 4.22%,70.4%
2022-12-02,34429.8789,2024-11-18,43389.6016,2022-02-24-2022-04-21,32272.6406-35492.2188,Buy,511 days,26.02%,Rise by 3.74%,96.42%
2022-12-08,33781.4805,2022-12-08,33781.4805,2022-04-21-2022-10-13,30168.5391-34723.8203,Sell,0 days,-0.0%,Fall by 0%,96.42%
2022-12-21,33376.4805,2022-12-21,33376.4805,2022-10-13-2022-12-13,28660.9395-34712.2812,Buy,0 days,0.0%,Rise by 0%,96.42%
2023-04-21,33808.9609,2023-04-21,33808.9609,2022-12-13-2023-03-15,31906.4707-33890.8789,Sell,0 days,-0.0%,Fall by 0%,96.42%
2023-05-18,33535.9102,2023-05-18,33535.9102,2023-03-15-2023-05-01,31429.8203-34257.8281,Buy,0 days,0.0%,Rise by 0%,96.42%
2023-06-26,33714.7109,2023-06-28,33852.6602,2023-05-01-2023-05-25,32870.4297-34030.1406,Sell,2 days,-0.41%,Fall by -0.73%,96.01%
2023-08-10,35176.1484,2024-02-15,38773.1211,2023-05-25-2023-08-01,32586.5605-35679.1289,Buy,135 days,10.23%,Rise by 2.67%,106.24%
2023-08-23,34472.9805,2024-10-02,42196.5195,2022-10-13-2023-08-01,28660.9395-35679.1289,Buy,290 days,22.4%,Rise by 2.56%,128.64%
