Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-10-01,12.76,2022-05-20,13.69,Buy,165 Days,-4.56,Rise by 6.5%,7.29%,7.29%
2021-12-01,12.34,2022-05-20,13.69,Buy,122 Days,-6.61,Rise by 4.86%,10.94%,18.23%
2022-03-01,11.94,2022-06-07,14.17,Buy,70 Days,-6.06,Rise by 6.45%,18.68%,36.91%
