Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2018-10-14,30.58,2018-12-16,32.26,2018-10-07,Buy,9 Weeks,5.49%,Rise by 9.09%,71.13%,Normal Case,
2018-11-04,31.27,2019-05-05,35.58,2018-10-28,Buy,26 Weeks,13.78%,Rise by 6.68%,84.91%,Normal Case,
2018-11-11,31.3,2019-05-05,35.58,2018-10-21,Buy,25 Weeks,13.67%,Rise by 6.58%,98.58%,Normal Case,
2018-11-25,32.1,2019-05-05,35.58,2018-11-18,Buy,23 Weeks,10.84%,Rise by 11.5%,109.42%,Normal Case,
2018-12-23,32.57,2019-05-05,35.58,2018-12-16,Buy,19 Weeks,9.24%,Rise by 9.89%,118.67%,Normal Case,
2019-03-10,33.44,2019-06-23,34.85,2019-03-03,Buy,15 Weeks,4.22%,Rise by 7.6%,122.88%,Normal Case,
2019-05-26,35.44,2019-10-13,32.93,2019-05-12,Buy,20 Weeks,-7.08%,Rise by -10.67%,115.8%,Normal Case,
2019-06-02,35.98,2019-10-13,32.93,2019-05-26,Buy,19 Weeks,-8.48%,Rise by -10.06%,107.32%,Normal Case,
2019-06-09,35.81,2019-10-13,32.93,2019-06-02,Buy,18 Weeks,-8.04%,Rise by -10.14%,99.28%,Normal Case,
2019-09-29,33.46,2020-02-02,34.49,2019-09-22,Buy,18 Weeks,3.08%,Rise by 8.13%,102.36%,Normal Case,
2019-12-08,34.42,2020-05-31,27.49,2019-11-24,Buy,25 Weeks,-20.13%,Rise by -10.89%,82.23%,Normal Case,
2020-06-21,28.66,2020-09-13,33.89,2020-06-14,Buy,12 Weeks,18.25%,Rise by 20.62%,100.47%,Normal Case,
2020-06-28,29.05,2020-09-13,33.89,2020-06-07,Buy,11 Weeks,16.66%,Rise by 19.0%,117.14%,Normal Case,
2020-09-06,33.43,2021-01-31,39.14,2020-08-23,Buy,21 Weeks,17.08%,Rise by 28.66%,134.22%,Normal Case,
2020-09-13,33.89,2021-01-31,39.14,2016-02-07,Buy,20 Weeks,15.49%,Rise by 26.91%,149.71%,Tangent Case,
2020-09-20,34.28,2021-01-31,39.14,2020-09-13,Buy,19 Weeks,14.18%,Rise by 25.47%,163.88%,Normal Case,
2020-10-25,34.99,2021-01-31,39.14,2020-10-18,Buy,14 Weeks,11.86%,Rise by 22.92%,175.74%,Normal Case,
2021-01-10,41.68,2021-03-28,42.52,2021-01-03,Buy,11 Weeks,2.02%,Rise by 8.88%,177.76%,Normal Case,
2021-03-07,42.59,2021-06-27,44.46,2021-02-28,Buy,16 Weeks,4.39%,Rise by 6.55%,182.15%,Normal Case,
2021-05-09,42.74,2021-10-10,49.26,2021-05-02,Buy,22 Weeks,15.26%,Rise by 18.81%,197.41%,Normal Case,
2021-05-16,42.44,2021-10-10,49.26,2021-05-09,Buy,21 Weeks,16.07%,Rise by 19.65%,213.48%,Normal Case,
2021-06-06,45.38,2021-10-10,49.26,2021-05-30,Buy,18 Weeks,8.55%,Rise by 11.9%,222.03%,Normal Case,
2021-08-22,46.29,2021-10-31,48.84,2021-08-15,Buy,10 Weeks,5.51%,Rise by 9.7%,227.53%,Normal Case,
2021-09-12,49.29,2021-11-28,47.17,2021-09-05,Buy,11 Weeks,-4.3%,Rise by 3.02%,223.23%,Normal Case,
2021-09-19,49.29,2021-11-28,47.17,2021-09-12,Buy,10 Weeks,-4.3%,Rise by 3.02%,218.93%,Normal Case,
2021-10-03,49.15,2022-04-24,44.2,2021-09-26,Buy,29 Weeks,-10.07%,Rise by -10.52%,208.86%,Normal Case,
2021-12-05,47.73,2022-04-24,44.2,2021-11-28,Buy,20 Weeks,-7.4%,Rise by -13.05%,201.47%,Normal Case,
2022-01-09,47.13,2022-04-24,44.2,2022-01-02,Buy,15 Weeks,-6.22%,Rise by -11.95%,195.25%,Normal Case,
2022-01-16,48.02,2022-04-24,44.2,2022-01-09,Buy,14 Weeks,-7.96%,Rise by -13.58%,187.29%,Normal Case,
2022-03-20,44.75,2022-09-04,42.87,2022-03-06,Buy,24 Weeks,-4.2%,Rise by -10.06%,183.09%,Normal Case,
2022-03-27,44.25,2022-09-04,42.87,2021-12-26,Buy,23 Weeks,-3.12%,Rise by -12.36%,179.97%,Local Extrema Case,
2022-04-10,45.86,2022-09-04,42.87,2022-04-03,Buy,21 Weeks,-6.52%,Rise by -12.23%,173.45%,Normal Case,
2022-05-22,40.96,2022-09-04,42.87,2022-03-13,Buy,15 Weeks,4.66%,Rise by 6.86%,178.12%,Local Extrema Case,
2022-05-22,40.96,2022-09-04,42.87,2022-05-15,Buy,15 Weeks,4.66%,Rise by 6.86%,182.78%,Normal Case,
2022-07-17,40.21,2022-10-02,40.78,2022-07-10,Buy,11 Weeks,1.42%,Rise by 8.85%,184.2%,Normal Case,
2022-09-04,42.87,2022-12-18,42.2,2022-08-28,Buy,15 Weeks,-1.56%,Rise by 2.71%,182.63%,Normal Case,
2022-09-11,43.77,2022-12-18,42.2,2022-09-04,Buy,14 Weeks,-3.59%,Rise by 0.59%,179.05%,Normal Case,
2022-09-18,43.13,2022-12-18,42.2,2022-09-11,Buy,13 Weeks,-2.16%,Rise by 2.09%,176.89%,Normal Case,
2022-09-25,41.58,2022-12-18,42.2,2022-06-19,Buy,12 Weeks,1.49%,Rise by 5.89%,178.38%,Local Extrema Case,
2022-11-06,43.06,2023-08-13,43.62,2022-10-30,Buy,40 Weeks,1.3%,Rise by -10.87%,179.68%,Normal Case,
2022-12-11,42.78,2023-08-13,43.62,2022-11-27,Buy,35 Weeks,1.96%,Rise by -10.29%,181.65%,Normal Case,
2023-02-19,40.32,2023-08-13,43.62,2023-02-12,Buy,25 Weeks,8.18%,Rise by 10.37%,189.83%,Normal Case,
2023-03-12,39.34,2023-08-13,43.62,2023-03-05,Buy,22 Weeks,10.88%,Rise by 13.12%,200.71%,Normal Case,
2023-04-30,41.12,2023-08-13,43.62,2023-04-23,Buy,15 Weeks,6.08%,Rise by 8.22%,206.79%,Normal Case,
2023-05-07,41.4,2023-08-13,43.62,2023-04-30,Buy,14 Weeks,5.36%,Rise by 7.49%,212.15%,Normal Case,
2023-05-28,42.02,2023-08-13,43.62,2023-05-21,Buy,11 Weeks,3.81%,Rise by 5.9%,215.96%,Normal Case,
2023-07-02,43.7,2023-10-01,44.22,2023-06-25,Buy,13 Weeks,1.19%,Rise by 3.25%,217.15%,Normal Case,
2023-09-03,44.24,2024-01-28,49.19,2023-08-13,Buy,21 Weeks,11.19%,Rise by 18.17%,228.34%,Normal Case,
2023-09-24,44.48,2024-01-28,49.19,2023-09-10,Buy,18 Weeks,10.59%,Rise by 17.54%,238.93%,Normal Case,
2023-10-22,43.98,2024-01-28,49.19,2023-10-15,Buy,14 Weeks,11.85%,Rise by 18.87%,250.77%,Normal Case,
2024-01-07,49.09,2024-03-24,50.49,2023-12-24,Buy,11 Weeks,2.85%,Rise by 6.5%,253.63%,Normal Case,
2024-01-14,49.96,2024-03-24,50.49,2023-12-31,Buy,10 Weeks,1.06%,Rise by 4.64%,254.69%,Normal Case,
2024-01-21,49.59,2024-03-24,50.49,2016-03-27,Buy,9 Weeks,1.81%,Rise by 5.42%,256.5%,Tangent Case,
2024-03-10,52.28,2024-05-19,52.97,2024-03-03,Buy,10 Weeks,1.32%,Rise by 9.16%,257.82%,Normal Case,
2024-03-17,50.52,2024-05-19,52.97,2016-04-03,Buy,9 Weeks,4.85%,Rise by 12.97%,262.67%,Tangent Case,
2024-04-07,52.02,2024-08-18,56.37,2024-03-31,Buy,19 Weeks,8.36%,Rise by 9.71%,271.03%,Normal Case,
2024-04-14,51.67,2024-08-18,56.37,2024-04-07,Buy,18 Weeks,9.1%,Rise by 10.45%,280.13%,Normal Case,
2024-04-28,52.32,2024-08-18,56.37,2024-04-14,Buy,16 Weeks,7.74%,Rise by 9.08%,287.87%,Normal Case,
2024-06-02,53.01,2024-08-18,56.37,2024-05-19,Buy,11 Weeks,6.34%,Rise by 11.54%,294.21%,Normal Case,
2024-07-07,56.66,2024-10-13,57.19,2024-06-30,Buy,14 Weeks,0.94%,Rise by 4.36%,295.14%,Normal Case,
2024-08-04,56.26,2024-10-13,57.19,2024-07-28,Buy,10 Weeks,1.65%,Rise by 5.1%,296.8%,Normal Case,
2024-08-11,55.79,2024-10-13,57.19,2024-05-12,Buy,9 Weeks,2.51%,Rise by 5.99%,299.31%,Local Extrema Case,
2024-09-08,56.51,2025-04-13,50.76,2024-08-25,Buy,31 Weeks,-10.18%,Rise by -10.32%,289.13%,Normal Case,
2024-11-03,54.86,2025-04-13,50.76,2024-10-27,Buy,23 Weeks,-7.47%,Rise by -10.13%,281.66%,Normal Case,
2024-12-01,54.78,2025-04-13,50.76,2016-04-17,Buy,19 Weeks,-7.34%,Rise by -10.0%,274.32%,Tangent Case,
2024-12-15,55.56,2025-04-13,50.76,2024-12-08,Buy,17 Weeks,-8.64%,Rise by -10.75%,265.68%,Normal Case,
2025-02-09,50.5,2025-04-13,50.76,2025-02-02,Buy,9 Weeks,0.51%,Rise by 10.61%,266.2%,Normal Case,
2025-03-16,48.91,2025-07-13,54.88,2025-03-09,Buy,17 Weeks,12.21%,Rise by 14.21%,278.4%,Normal Case,
2025-03-30,51.28,2025-07-13,54.88,2025-03-23,Buy,15 Weeks,7.02%,Rise by 8.93%,285.42%,Normal Case,
2025-04-06,49.19,2025-07-13,54.88,2025-03-16,Buy,14 Weeks,11.57%,Rise by 13.56%,296.99%,Normal Case,
2025-04-27,52.85,2025-07-13,54.88,2025-04-20,Buy,11 Weeks,3.84%,Rise by 5.7%,300.83%,Normal Case,
2025-05-04,53.91,2025-07-13,54.88,2024-11-24,Buy,10 Weeks,1.8%,Rise by 3.62%,302.63%,Local Extrema Case,
2025-06-29,55.86,2025-10-05,52.45,2025-06-22,Buy,14 Weeks,-6.1%,Rise by -3.38%,296.52%,Normal Case,
2025-08-24,53.58,2025-08-24,53.58,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,296.52%,Normal Case,
2025-09-07,52.48,2025-09-07,52.48,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,296.52%,Normal Case,
2025-10-12,52.77,2025-10-12,52.77,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,296.52%,Normal Case,
