Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-09-30,143.0,2020-10-15,149.63,Buy,10 days,Rise by 7.530000%,4.63
2020-10-13,148.88,2020-11-24,185.13,Buy,29 days,Rise by -13.120000%,24.34
2020-10-22,141.93,2020-11-02,133.5,Sell,6 days,Fall by -86.370000%,5.94
2020-11-19,166.42,2020-11-27,195.25,Buy,5 days,Rise by 39.200000%,17.32
2021-01-08,293.34,2021-08-06,233.03,Buy,149 days,Rise by 0.350000%,-20.56
2021-07-30,229.07,2021-08-05,238.21,Buy,3 days,Rise by 15.160000%,3.99
2021-10-18,290.04,2021-10-27,345.95,Buy,6 days,Rise by 41.350000%,19.28
2022-03-17,290.53,2022-03-24,337.97,Buy,4 days,Rise by 31.420000%,16.33
2022-09-07,283.7,2022-09-14,302.61,Buy,4 days,Rise by -14.560000%,6.67
2022-09-15,303.75,2023-02-23,202.07,Buy,114 days,Rise by -11.700000%,-33.47
2022-09-30,265.25,2022-10-06,238.13,Sell,3 days,Fall by 22.720000%,10.22
2022-10-04,249.44,2022-10-10,222.96,Sell,3 days,Fall by 11.730000%,10.62
2022-12-23,123.15,2022-12-29,121.82,Sell,3 days,Fall by -40.410000%,1.08
2023-10-19,220.11,2023-10-30,197.36,Sell,6 days,Fall by 17.030000%,10.34
2023-10-20,211.99,2023-11-02,218.51,Sell,8 days,Fall by 13.850000%,-3.08
2023-12-14,251.05,2023-12-28,253.18,Buy,9 days,Rise by -12.810000%,0.85
2023-12-15,253.5,2024-07-17,248.5,Buy,152 days,Rise by -10.370000%,-1.97
2024-01-04,237.93,2024-01-16,219.91,Sell,7 days,Fall by 10.820000%,7.57
2024-01-23,209.14,2024-01-30,191.59,Sell,4 days,Fall by 11.490000%,8.39
2024-01-25,182.63,2024-02-15,200.45,Sell,14 days,Fall by 11.020000%,-9.76
2024-05-30,178.79,2024-06-24,182.58,Buy,16 days,Rise by 47.250000%,2.12
2024-06-26,196.37,2024-07-05,251.52,Buy,6 days,Rise by 13.700000%,28.08
2024-06-27,197.42,2024-07-05,251.52,Buy,5 days,Rise by 13.090000%,27.4
2024-09-05,230.17,2024-09-24,254.27,Buy,12 days,Rise by 13.670000%,10.47
2024-09-25,257.02,2024-11-11,350.0,Buy,32 days,Rise by -15.260000%,36.18
2024-10-11,217.8,2024-10-24,260.48,Sell,8 days,Fall by -74.140000%,-19.6
2024-11-11,350.0,2024-12-10,400.99,Buy,20 days,Rise by 37.100000%,14.57
2025-03-18,225.31,2025-03-21,248.71,Sell,2 days,Fall by 1.530000%,-10.39
2025-07-23,332.56,2025-08-28,345.98,Buy,25 days,Rise by 2.490000%,4.04
2025-08-01,302.63,2025-08-08,329.65,Sell,4 days,Fall by -5.780000%,-8.93
2025-08-07,322.27,2025-08-14,335.58,Buy,4 days,Rise by 9.120000%,4.13
2025-08-11,339.03,2025-09-10,347.79,Buy,21 days,Rise by 3.730000%,2.58
2025-09-12,395.94,2025-09-18,416.85,Buy,3 days,Rise by 16.040000%,5.28
