Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-06-03,65.03,2020-08-14,66.41,Buy,51 days,Rise by 12.030000%,2.12
2020-08-10,65.51,2020-08-19,66.64,Buy,6 days,Rise by 11.200000%,1.72
2020-10-27,64.77,2020-11-02,65.54,Sell,3 days,Fall by -10.470000%,-1.19
2020-10-28,62.99,2020-11-02,65.54,Sell,2 days,Fall by -13.590000%,-4.05
2021-08-11,98.03,2021-08-31,100.14,Buy,13 days,Rise by 2.150000%,2.15
2021-08-20,98.89,2021-10-12,100.45,Buy,36 days,Rise by 6.620000%,1.58
2021-08-31,100.14,2021-10-19,102.23,Buy,34 days,Rise by 5.290000%,2.09
2021-09-10,97.66,2021-09-23,96.6,Sell,8 days,Fall by 1.860000%,1.09
2021-09-15,98.07,2021-09-23,96.6,Sell,5 days,Fall by 2.270000%,1.5
2021-09-20,96.28,2021-09-27,97.54,Sell,4 days,Fall by 0.460000%,-1.31
2021-09-21,95.0,2021-09-27,97.54,Sell,3 days,Fall by -0.880000%,-2.67
2021-10-06,99.75,2021-10-18,102.59,Buy,7 days,Rise by 5.700000%,2.85
2021-12-01,95.84,2021-12-07,98.01,Sell,3 days,Fall by 1.530000%,-2.26
2022-01-26,100.11,2022-02-04,102.99,Buy,6 days,Rise by 4.480000%,2.88
2022-03-01,99.63,2022-03-10,98.04,Sell,6 days,Fall by 6.290000%,1.6
2022-03-07,96.56,2022-03-14,99.14,Sell,4 days,Fall by 3.310000%,-2.67
2022-03-24,98.28,2022-03-30,97.18,Sell,3 days,Fall by 5.010000%,1.12
2022-08-12,93.31,2022-11-10,96.43,Buy,63 days,Rise by -0.800000%,3.34
2022-08-17,94.37,2022-11-15,96.36,Buy,63 days,Rise by -1.920000%,2.11
2022-09-09,91.58,2022-11-09,94.96,Buy,42 days,Rise by -1.360000%,3.69
2022-10-11,83.12,2022-10-13,86.53,Sell,1 days,Fall by -9.500000%,-4.1
2022-10-24,89.82,2022-10-31,92.76,Buy,4 days,Rise by 10.370000%,3.27
2022-10-31,92.76,2022-11-10,96.43,Buy,7 days,Rise by 6.870000%,3.96
2023-04-05,96.28,2023-04-18,98.96,Sell,8 days,Fall by 1.040000%,-2.78
2023-07-12,99.32,2023-07-19,100.95,Buy,4 days,Rise by 3.990000%,1.64
2023-12-14,98.74,2023-12-29,101.0,Buy,10 days,Rise by 2.890000%,2.29
2024-03-11,109.83,2024-03-22,114.6,Buy,8 days,Rise by 5.640000%,4.34
2024-03-13,111.03,2024-03-22,114.6,Buy,6 days,Rise by 4.490000%,3.22
2024-06-12,109.49,2024-06-19,106.93,Sell,4 days,Fall by -2.270000%,2.34
2024-10-15,131.49,2024-10-31,132.8,Buy,11 days,Rise by 2.080000%,1.0
2024-10-23,131.15,2024-10-30,134.23,Buy,4 days,Rise by 7.330000%,2.35
2024-11-21,137.4,2024-12-03,140.76,Buy,7 days,Rise by -3.370000%,2.45
2024-12-02,139.97,2025-06-03,134.26,Buy,130 days,Rise by -5.140000%,-4.08
2024-12-03,140.76,2025-06-03,134.26,Buy,129 days,Rise by -5.680000%,-4.62
2025-04-25,118.73,2025-05-02,122.0,Buy,4 days,Rise by 13.760000%,2.75
2025-08-12,148.09,2025-08-18,150.63,Buy,3 days,Rise by 3.000000%,1.72
2025-09-30,147.83,2025-10-03,151.19,Sell,2 days,Fall by -6.000000%,-2.27
