Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-03-02,43.37,2021-05-21,47.25,Buy,58 Days,-4.67,Rise by 3.08%,8.95%,8.95%
2021-10-01,45.6833,2022-03-24,47.61,Buy,124 Days,-5.44,Rise by 1.9%,4.22%,13.16%
2021-12-01,45.7133,2022-03-24,47.61,Buy,81 Days,-3.28,Rise by 6.29%,4.15%,17.31%
2022-03-01,45.33,2022-04-13,52.4067,Buy,31 Days,-3.93,Rise by 7.2%,15.61%,32.92%
2025-04-04,83.19,2025-06-06,97.47,Buy,45 Days,-4.35,Rise by 13.87%,17.17%,50.09%
