Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2024-01-14,3882.8,2024-04-07,3979.25,2024-01-07,Buy,12 Weeks,2.48%,Rise by 8.67%,2.48%,Normal Case
2024-01-21,3943.05,2024-04-07,3979.25,2024-01-14,Buy,11 Weeks,0.92%,Rise by 7.0%,3.4%,Normal Case
2024-02-18,4128.2998,2024-08-18,4416.0498,2024-02-11,Buy,26 Weeks,6.97%,Rise by -11.08%,10.37%,Normal Case
2024-03-03,4094.3501,2024-08-18,4416.0498,2024-02-25,Buy,24 Weeks,7.86%,Rise by -10.34%,18.23%,Normal Case
2024-03-17,4219.25,2024-08-18,4416.0498,2024-03-10,Buy,22 Weeks,4.66%,Rise by -13.0%,22.89%,Normal Case
2024-05-12,3893.8999,2024-08-18,4416.0498,2024-05-05,Buy,14 Weeks,13.41%,Rise by 16.95%,36.3%,Normal Case
2024-06-30,3904.1499,2024-09-15,4522.6001,2024-06-23,Buy,11 Weeks,15.84%,Rise by 16.64%,52.14%,Normal Case
2024-07-28,4387.8501,2024-12-29,4164.8501,2024-07-21,Buy,22 Weeks,-5.08%,Rise by 1.96%,47.06%,Normal Case
2024-08-25,4463.8999,2024-12-29,4164.8501,2024-08-04,Buy,18 Weeks,-6.7%,Rise by -10.75%,40.36%,Normal Case
2024-11-17,4145.8999,2025-06-01,3463.3999,2024-08-11,Buy,28 Weeks,-16.46%,Rise by -15.98%,23.9%,Local Extrema Case
2024-11-17,4145.8999,2025-06-01,3463.3999,2024-11-10,Buy,28 Weeks,-16.46%,Rise by -15.98%,7.44%,Normal Case
2025-01-19,4124.2998,2025-06-01,3463.3999,2025-01-12,Buy,19 Weeks,-16.02%,Rise by -12.44%,-8.59%,Normal Case
2025-03-09,3611.2,2025-06-01,3463.3999,2025-03-02,Buy,12 Weeks,-4.09%,Rise by -11.67%,-12.68%,Normal Case
2025-05-11,3440.3,2025-10-05,2901.8999,2025-05-04,Buy,21 Weeks,-15.65%,Rise by -12.71%,-28.33%,Normal Case
2025-06-15,3445.7,2025-10-05,2901.8999,2025-06-08,Buy,16 Weeks,-15.78%,Rise by -12.85%,-44.11%,Normal Case
2025-08-17,3022.3,2025-08-17,3022.3,2025-08-03,Buy,0 Weeks,0.0%,Rise by 0%,-44.11%,Normal Case
2025-08-31,3084.7,2025-08-31,3084.7,2025-08-24,Buy,0 Weeks,0.0%,Rise by 0%,-44.11%,Normal Case
2025-11-02,3058.0,2025-11-02,3058.0,2025-10-26,Buy,0 Weeks,0.0%,Rise by 0%,-44.11%,Normal Case
