Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2009-06-30,37.8100,2011-09-30,55.1900,588 days,45.97%,45.9667%,Rise by 62.58%,45.9667%,
Buy,2014-03-31,23.6100,2020-06-30,36.6800,1631 days,55.36%,55.3579%,Rise by -22.15%,101.3246%,
