Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
OSCILLATOR DELTA,MX.TO,Long,Daily,2025-10-22,48.71,2025-10-31,55.2,13.323752822828993,7,75.0,20,13
OSCILLATOR DELTA,MX.TO,Long,Daily,2025-08-22,49.79,2025-09-05,53.41,7.270536252259485,10,75.0,20,13
OSCILLATOR DELTA,MX.TO,Long,Daily,2025-07-15,46.19,2025-08-22,49.79,7.79389478242044,28,75.0,20,13
OSCILLATOR DELTA,MX.TO,Long,Daily,2025-06-17,49.35,2025-09-05,53.41,8.226950354609919,58,75.0,20,13
OSCILLATOR DELTA,MX.TO,Long,Daily,2025-04-11,37.07,2025-04-22,39.76,7.2565416779066565,7,75.0,20,13
