Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2022-03-01,42.47,2022-11-16,37.36,Buy,186 Days,-5.49,Rise by 1.32%,-12.03%,-12.03%
2022-04-01,40.9,2022-08-19,35.48,Buy,100 Days,-5.43,Rise by -3.03%,-13.25%,-25.28%
2022-05-02,36.14,2022-11-16,37.36,Buy,142 Days,-6.32,Rise by -0.42%,3.38%,-21.91%
2022-07-01,31.56,2022-11-16,37.36,Buy,98 Days,-4.62,Rise by 6.88%,18.38%,-3.53%
2023-04-06,27.84,2023-06-12,29.13,Buy,47 Days,-3.97,Rise by 9.77%,4.63%,1.1%
2023-06-01,27.78,2023-07-27,31.95,Buy,40 Days,-3.72,Rise by 5.11%,15.01%,16.11%
2023-09-05,28.65,2023-11-08,27.89,Buy,46 Days,-3.03,Rise by 1.92%,-2.65%,13.46%
2023-10-02,26.7,2023-11-24,29.73,Buy,39 Days,-3.37,Rise by 1.2%,11.35%,24.81%
2025-04-01,41.49,2025-06-16,44.41,Buy,54 Days,-5.35,Rise by -15.57%,7.04%,31.85%
