Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2023-05-21,6.52,2023-06-25,7.56,Buy,24 days,Rise by 21.470000%,15.95,
2024-08-04,10.92,2024-08-11,12.4,Sell,4 days,Fall by -21.150000%,-13.55,
2024-11-24,13.91,2024-12-29,10.33,Sell,24 days,Fall by 21.280000%,25.74,
2025-04-06,9.6,2025-04-20,11.0,Sell,9 days,Fall by -23.960000%,-14.58,
2025-05-11,12.83,2025-09-21,16.17,Buy,94 days,Rise by 6.000000%,26.03,
2025-09-21,16.17,2025-09-21,16.17,Buy,0 days,Rise by -0.370000%,0.0,
