Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
1995-06-30,5.65,1997-03-31,11.46,Buy,455 days,Rise by 186.030000%,102.91
2006-03-31,27.21,2008-12-31,19.44,Buy,717 days,Rise by 9.740000%,-28.56
2009-03-31,18.37,2009-06-30,23.77,Sell,64 days,Fall by -25.260000%,-29.4
2014-12-31,46.45,2016-12-31,62.14,Buy,522 days,Rise by 19.440000%,33.78
2016-03-31,55.23,2017-09-30,74.49,Buy,391 days,Rise by 107.080000%,34.87
2017-03-31,65.86,2018-06-30,98.61,Buy,325 days,Rise by 111.100000%,49.73
2017-09-30,74.49,2018-12-31,101.57,Buy,324 days,Rise by 111.720000%,36.35
