Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2023-02-21 - 2023-03-01,6 days,2023-03-03,101.14,2023-05-16,90.98,52 days,-10.0%,Rise by 1.81%,-29.9%,
Sell,2023-04-10 - 2023-04-12,2 days,2023-04-17,100.3,2023-04-21,99.57,4 days,0.7%,Fall by 10.45%,-29.2%,
Sell,2023-05-02 - 2023-05-08,4 days,2023-05-12,91.99,2023-05-16,90.98,2 days,1.1%,Fall by 4.23%,-28.1%,
Buy,2023-08-24 - 2023-09-07,10 days,2023-09-11,82.52,2023-11-14,91.07,46 days,10.4%,Rise by 4.46%,-17.7%,
Buy,2023-09-28 - 2023-10-04,4 days,2023-10-06,82.94,2023-11-09,90.34,24 days,8.9%,Rise by 15.82%,-8.8%,
Sell,2023-11-16 - 2023-11-20,2 days,2023-11-28,92.5,2023-12-06,91.5,6 days,1.1%,Fall by 3.47%,-7.7%,
Buy,2023-12-28 - 2024-01-11,10 days,2024-01-17,90.34,2024-02-08,110.54,16 days,22.4%,Rise by 24.47%,14.6%,
Sell,2024-01-30 - 2024-02-01,2 days,2024-02-20,109.44,2024-02-22,107.64,2 days,1.6%,Fall by 8.02%,16.3%,
Sell,2024-02-16 - 2024-02-29,9 days,2024-03-07,110.18,2024-03-18,113.85,7 days,-3.3%,Fall by 8.64%,13.0%,
Sell,2024-03-27 - 2024-03-28,1 days,2024-04-05,118.38,2024-04-08,117.35,1 days,0.9%,Fall by 10.97%,13.8%,
Buy,2024-04-16 - 2024-05-01,11 days,2024-05-03,113.66,2024-05-23,100.66,14 days,-11.4%,Rise by -11.44%,2.4%,
Buy,2024-07-26 - 2024-08-07,8 days,2024-08-09,86.21,2024-09-18,93.58,28 days,8.5%,Rise by 11.58%,10.9%,
Sell,2024-09-18 - 2024-09-19,1 days,2024-10-02,94.15,2024-10-10,92.99,6 days,1.2%,Fall by -13.07%,12.2%,
Sell,2024-11-27 - 2024-12-02,3 days,2024-12-06,116.73,2024-12-11,114.61,3 days,1.8%,Fall by 8.8%,14.0%,
Sell,2025-01-29 - 2025-01-30,1 days,2025-02-07,110.86,2025-02-12,109.23,3 days,1.5%,Fall by 11.69%,15.5%,
Sell,2025-05-13 - 2025-05-16,3 days,2025-05-22,111.13,2025-06-09,115.66,12 days,-4.1%,Fall by -7.06%,11.4%,
Buy,2025-09-24 - 2025-10-02,6 days,2025-10-07,112.53,2025-10-07,112.53,0 days,0.0%,Rise by 0.08%,11.4%,
