Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2001-11-30,22.6133,2008-02-29,16.7300,1630 days,-26.02%,-26.0170%,Rise by -11.85%,-26.0170%
Buy,2009-01-31,9.2100,2009-04-30,11.6700,63 days,26.71%,26.7101%,Rise by 62.11%,0.6931%
