Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Buy,2021-06-30 - 2021-07-21,15 days,2021-07-23,4.91,2023-01-13,5.86,385 days,19.3%,Rise by 4.89%,28.2%
Sell,2021-07-07 - 2021-07-27,14 days,2021-08-03,5.0,2021-08-10,5.12,5 days,-2.4%,Fall by 4.0%,25.8%
Buy,2021-09-15 - 2021-09-20,3 days,2021-09-30,5.03,2021-10-11,5.52,7 days,9.7%,Rise by 8.95%,35.6%
Sell,2021-09-27 - 2021-10-04,5 days,2021-10-21,5.24,2021-10-27,5.23,4 days,0.2%,Fall by 8.02%,35.8%
Buy,2021-11-03 - 2021-12-01,20 days,2021-12-16,4.91,2023-01-25,5.98,289 days,21.8%,Rise by 4.07%,57.5%
Sell,2022-01-04 - 2022-01-17,9 days,2022-01-28,4.96,2022-02-03,5.1,4 days,-2.8%,Fall by 1.81%,54.7%
Sell,2022-03-28 - 2022-03-31,3 days,2022-04-07,5.4,2022-04-21,5.52,10 days,-2.2%,Fall by 4.44%,52.5%
Sell,2022-07-20 - 2022-07-29,7 days,2022-08-08,5.43,2022-08-12,5.41,4 days,0.4%,Fall by 2.95%,52.9%
Buy,2022-09-28 - 2022-09-30,2 days,2022-10-04,5.11,2022-11-07,5.41,24 days,5.9%,Rise by 7.63%,58.7%
Sell,2022-11-17 - 2022-11-18,1 days,2022-11-23,5.45,2022-12-05,5.57,8 days,-2.2%,Fall by -0.55%,56.5%
Sell,2022-12-07 - 2022-12-14,5 days,2023-01-11,5.61,2023-01-13,5.86,2 days,-4.5%,Fall by 0.89%,52.1%
Sell,2023-04-05 - 2023-04-24,13 days,2023-05-15,5.9,2023-05-18,6.09,3 days,-3.2%,Fall by -21.19%,48.9%
Sell,2023-06-12 - 2023-06-16,4 days,2023-06-21,7.52,2023-06-22,7.45,1 days,0.9%,Fall by 5.59%,49.8%
Buy,2023-08-28 - 2023-09-08,9 days,2023-09-12,6.76,2023-10-19,6.05,27 days,-10.5%,Rise by -10.5%,39.3%
Buy,2023-10-02 - 2023-10-04,2 days,2023-10-12,6.44,2024-02-02,6.84,81 days,6.2%,Rise by -1.71%,45.5%
Buy,2023-10-20 - 2023-10-23,1 days,2023-11-03,6.21,2023-12-28,6.53,39 days,5.2%,Rise by 5.8%,50.7%
Sell,2023-12-05 - 2023-12-14,7 days,2023-12-19,6.37,2023-12-28,6.53,7 days,-2.5%,Fall by 0.78%,48.1%
Sell,2024-02-15 - 2024-02-16,1 days,2024-02-22,6.59,2024-02-23,6.55,1 days,0.6%,Fall by 4.1%,48.7%
Buy,2024-03-05 - 2024-03-11,4 days,2024-03-14,6.42,2024-05-10,6.75,41 days,5.1%,Rise by 0.93%,53.9%
Sell,2024-04-03 - 2024-04-11,6 days,2024-04-16,6.22,2024-04-22,6.39,4 days,-2.7%,Fall by -8.2%,51.2%
Sell,2024-05-14 - 2024-05-16,2 days,2024-05-23,6.71,2024-05-24,6.68,1 days,0.4%,Fall by -0.3%,51.6%
Sell,2024-12-10 - 2024-12-16,4 days,2024-12-31,6.44,2025-01-15,6.27,11 days,2.6%,Fall by -3.26%,54.2%
Sell,2025-02-27 - 2025-03-03,2 days,2025-03-12,6.65,2025-03-20,6.8,6 days,-2.3%,Fall by 9.92%,52.0%
Sell,2025-05-05 - 2025-05-06,1 days,2025-05-09,6.76,2025-05-19,6.98,6 days,-3.3%,Fall by 0.59%,48.7%
Sell,2025-05-19 - 2025-05-29,8 days,2025-06-09,7.06,2025-06-17,6.88,6 days,2.5%,Fall by 7.79%,51.3%
Sell,2025-07-25 - 2025-07-28,1 days,2025-07-31,6.8,2025-08-11,6.51,7 days,4.3%,Fall by 5.0%,55.5%
Buy,2025-08-12 - 2025-09-17,26 days,2025-09-22,6.52,2025-09-22,6.52,0 days,0.0%,Rise by 2.45%,55.5%
