Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2008-10-31,4.2,2011-10-31,34.42,780 days,719.520000%,719.520000%,Rise by 173.570000%,719.520000%
Buy,2013-06-30,20.61,2021-01-31,52.52,1979 days,154.830000%,154.830000%,Rise by 37.070000%,874.350000%
Buy,2022-09-30,44.73,2022-09-30,44.73,0 days,0.00%,0.00%,Rise by 0%,874.350000%
