Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2014-09-30,38.49,2015-06-30,34.68,2011-12-31-2014-06-30,26.41-43.79,Sell,195 days,9.9%,Fall by -14.56%,9.9%,
2016-12-31,39.73,2017-06-30,46.26,2011-12-31-2016-09-30,26.41-49.93,Sell,129 days,-16.44%,Fall by 0.52%,-6.54%,
2019-06-30,53.38,2022-09-30,41.18,2015-09-30-2016-09-30,31.08-49.93,Buy,849 days,-22.86%,Rise by 9.71%,-29.39%,
2020-09-30,57.54,2023-06-30,48.98,2011-12-31-2014-06-30,26.41-43.79,Buy,717 days,-14.88%,Rise by 0.9%,-44.27%,
2021-03-31,62.26,2021-12-31,58.88,2020-03-31-2021-03-31,35.7-71.72,Sell,197 days,5.43%,Fall by 30.06%,-38.84%,
2021-06-30,60.72,2021-12-31,58.88,2015-09-30-2021-03-31,31.08-71.72,Sell,132 days,3.03%,Fall by 30.06%,-35.81%,
2021-12-31,58.88,2022-03-31,55.01,2011-12-31-2021-03-31,26.41-71.72,Sell,64 days,6.57%,Fall by 11.74%,-29.24%,
2022-06-30,44.47,2022-09-30,41.18,2016-09-30-2020-03-31,59.07-43.01,Sell,66 days,7.4%,Fall by -7.55%,-21.84%,
2023-06-30,48.98,2023-06-30,48.98,2020-03-31-2021-03-31,35.7-71.72,Buy,0 days,0.0%,Rise by 0%,-21.84%,
2023-09-30,44.29,2024-06-30,45.46,2015-09-30-2016-09-30,31.08-49.93,Sell,194 days,-2.64%,Fall by 7.44%,-24.48%,
