Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-01-21,67.94,2021-01-21,67.94,2020-11-04-2021-01-07,60.21-71.72,Buy,0 days,0.0%,Rise by 0%,0.0%
2021-03-24,61.55,2021-03-30,61.93,2021-01-07-2021-03-08,61.92-70.92,Sell,4 days,-0.62%,Fall by 3.26%,-0.62%
2021-05-12,63.44,2021-05-12,63.44,2020-12-11-2021-03-26,61.88-67.24,Sell,0 days,-0.0%,Fall by 0%,-0.62%
2021-05-21,62.65,2021-05-21,62.65,2021-03-26-2021-05-05,61.28-65.77,Buy,0 days,0.0%,Rise by 0%,-0.62%
2021-06-16,61.44,2021-06-16,61.44,2020-12-11-2021-05-28,61.75-67.24,Sell,0 days,-0.0%,Fall by 0%,-0.62%
2021-06-18,59.91,2021-06-22,60.55,2021-03-26-2021-05-05,61.28-65.77,Sell,2 days,-1.07%,Fall by 0.41%,-1.69%
2021-07-02,61.64,2021-07-21,61.6,2021-05-05-2021-06-18,60.6-65.34,Sell,13 days,0.06%,Fall by 2.61%,-1.62%
2021-07-14,61.94,2021-07-21,61.6,2021-01-07-2021-06-18,60.6-70.92,Sell,5 days,0.55%,Fall by 2.61%,-1.07%
2021-09-14,63.23,2021-09-14,63.23,2021-03-17-2021-08-18,60.4-64.64,Sell,0 days,-0.0%,Fall by 0%,-1.07%
2021-09-22,63.42,2021-09-22,63.42,2021-08-18-2021-09-07,59.72-64.8,Buy,0 days,0.0%,Rise by 0%,-1.07%
2021-10-27,63.66,2021-11-08,63.67,2021-09-07-2021-10-11,61.72-64.35,Sell,8 days,-0.02%,Fall by 8.91%,-1.09%
2021-11-08,63.67,2021-11-08,63.67,2021-08-18-2021-10-20,59.72-65.01,Buy,0 days,0.0%,Rise by 0%,-1.09%
2021-11-26,58.0,2021-11-30,58.65,2021-08-18-2021-09-07,59.72-64.8,Sell,2 days,-1.12%,Fall by 3.44%,-2.21%
2022-01-12,58.16,2022-01-12,58.16,2020-12-11-2021-12-17,57.45-67.24,Sell,0 days,-0.0%,Fall by 0%,-2.21%
2022-02-16,54.03,2022-02-16,54.03,2021-09-07-2022-01-28,52.55-64.35,Sell,0 days,-0.0%,Fall by 0%,-2.21%
2022-03-30,55.65,2022-03-30,55.65,2022-01-28-2022-03-22,50.88-56.99,Buy,0 days,0.0%,Rise by 0%,-2.21%
2022-04-27,50.37,2022-05-06,48.54,2022-01-28-2022-03-22,50.88-56.99,Sell,7 days,3.63%,Fall by 11.25%,1.42%
2022-06-09,46.57,2022-06-09,46.57,2021-09-07-2022-05-12,46.0-64.35,Sell,0 days,-0.0%,Fall by 0%,1.42%
2022-07-06,45.1,2022-08-10,49.97,2022-03-22-2022-06-14,43.81-56.6,Sell,25 days,-10.8%,Fall by 11.27%,-9.37%
2022-08-18,49.21,2022-08-24,47.36,2022-01-05-2022-06-14,43.81-59.16,Sell,4 days,3.76%,Fall by 10.41%,-5.61%
2022-08-30,46.93,2022-08-30,46.93,2022-06-14-2022-08-11,42.78-50.27,Buy,0 days,0.0%,Rise by 0%,-5.61%
2022-09-26,42.43,2022-09-29,42.06,2022-06-14-2022-08-11,42.78-50.27,Sell,3 days,0.87%,Fall by 5.33%,-4.74%
2022-12-09,49.58,2022-12-09,49.58,2021-03-17-2022-10-13,40.95-64.64,Sell,0 days,-0.0%,Fall by 0%,-4.74%
2023-02-09,51.4,2023-02-17,51.0,2022-12-13-2023-01-03,48.18-49.81,Sell,6 days,0.78%,Fall by 6.82%,-3.96%
2023-02-17,51.0,2023-02-17,51.0,2022-10-13-2023-02-02,39.5-53.35,Buy,0 days,0.0%,Rise by 0%,-3.96%
2023-04-20,48.82,2023-04-20,48.82,2022-12-13-2023-03-15,47.64-49.81,Sell,0 days,-0.0%,Fall by 0%,-3.96%
2023-05-26,48.38,2023-06-02,48.85,2021-01-07-2022-10-13,40.95-70.92,Sell,5 days,-0.97%,Fall by 2.85%,-4.94%
2023-06-02,48.85,2023-06-02,48.85,2023-03-15-2023-05-19,47.14-51.3,Buy,0 days,0.0%,Rise by 0%,-4.94%
2023-06-26,47.47,2023-06-26,47.47,2023-04-13-2023-06-07,47.42-50.17,Sell,0 days,-0.0%,Fall by 0%,-4.94%
2023-07-25,49.34,2023-07-25,49.34,2023-06-07-2023-07-14,47.25-51.29,Buy,0 days,0.0%,Rise by 0%,-4.94%
2023-08-15,46.6,2023-08-21,44.97,2023-06-07-2023-07-14,47.25-51.29,Sell,4 days,3.5%,Fall by 2.13%,-1.44%
2023-10-02,43.82,2023-10-05,44.65,2022-10-13-2023-02-02,39.5-53.35,Sell,3 days,-1.89%,Fall by 8.09%,-3.33%
2023-10-17,43.65,2023-10-17,43.65,2023-02-02-2023-10-03,43.67-52.9,Sell,0 days,-0.0%,Fall by 0%,-3.33%
2023-10-19,42.83,2023-10-26,41.51,2022-06-14-2023-02-02,42.78-53.35,Sell,5 days,3.08%,Fall by -10.43%,-0.25%
2023-11-13,43.15,2023-11-13,43.15,2023-05-19-2023-10-27,41.43-50.91,Sell,0 days,-0.0%,Fall by 0%,-0.25%
2023-12-08,46.84,2023-12-08,46.84,2023-02-02-2023-10-27,41.43-52.9,Sell,0 days,-0.0%,Fall by 0%,-0.25%
2024-01-24,46.85,2024-09-17,49.44,2023-10-27-2023-12-28,41.03-48.85,Buy,169 days,5.53%,Rise by -0.95%,5.28%
2024-03-01,45.57,2024-03-22,45.29,2023-12-28-2024-02-13,45.04-48.39,Sell,15 days,0.61%,Fall by 2.91%,5.89%
2024-05-10,45.28,2024-06-20,45.63,2023-12-28-2024-04-23,44.35-48.39,Sell,29 days,-0.77%,Fall by 1.25%,5.12%
2024-06-12,46.3,2024-06-13,46.04,2024-03-07-2024-04-23,44.35-46.03,Sell,1 days,0.56%,Fall by 2.13%,5.68%
2024-06-28,45.46,2024-06-28,45.46,2024-04-23-2024-06-05,43.86-47.84,Buy,0 days,0.0%,Rise by 0%,5.68%
2024-09-27,49.69,2024-09-27,49.69,2024-04-23-2024-09-19,43.86-50.41,Buy,0 days,0.0%,Rise by 0%,5.68%
2024-12-05,47.59,2024-12-10,46.08,2024-09-19-2024-11-04,47.6-49.85,Sell,3 days,3.17%,Fall by 4.47%,8.85%
