Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2012-02-29,29.99,2014-02-28,39.93,2010-09-30-2011-08-31,25.93-34.45,Buy,522 days,33.14%,Rise by 2.55%,33.14%
2014-09-30,38.49,2014-12-31,39.98,2011-12-31-2014-05-31,26.41-43.79,Sell,66 days,-3.87%,Fall by 13.26%,29.27%
2014-12-31,39.98,2017-01-31,43.47,2011-12-31-2014-05-31,26.41-43.79,Buy,544 days,8.73%,Rise by 9.59%,38.0%
2016-10-31,42.89,2016-12-31,39.73,2011-12-31-2016-09-30,26.41-49.93,Sell,44 days,7.37%,Fall by -14.57%,45.37%
2017-02-28,43.14,2017-07-31,47.64,2014-05-31-2015-09-30,32.77-41.96,Sell,109 days,-10.43%,Fall by 4.87%,34.94%
2018-01-31,49.62,2021-04-30,64.57,2015-09-30-2016-09-30,31.08-49.93,Buy,847 days,30.13%,Rise by -1.13%,65.07%
2018-10-31,45.32,2019-03-31,52.29,2011-12-31-2018-06-30,26.41-51.06,Sell,107 days,-15.38%,Fall by 14.76%,49.69%
2018-12-31,46.02,2019-03-31,52.29,2015-09-30-2018-06-30,31.08-51.06,Sell,64 days,-13.62%,Fall by 14.76%,36.06%
2020-03-31,44.57,2020-05-31,51.37,2018-10-31-2019-12-31,43.66-59.09,Sell,43 days,-15.26%,Fall by -17.66%,20.81%
2020-05-31,51.37,2021-04-30,64.57,2011-12-31-2018-06-30,26.41-51.06,Buy,239 days,25.7%,Rise by -1.13%,46.5%
2021-03-31,62.26,2021-10-31,63.84,2020-03-31-2021-01-31,35.7-71.72,Sell,152 days,-2.54%,Fall by 13.83%,43.97%
2021-06-30,60.72,2021-11-30,58.65,2018-06-30-2020-03-31,55.54-48.26,Sell,109 days,3.41%,Fall by 14.82%,47.37%
2021-10-31,63.84,2021-10-31,63.84,2018-10-31-2021-01-31,43.66-71.72,Buy,0 days,0.0%,Rise by 0%,47.37%
2021-11-30,58.65,2022-01-31,51.99,2011-12-31-2021-01-31,26.41-71.72,Sell,44 days,11.36%,Fall by 14.46%,58.73%
2022-03-31,55.01,2022-03-31,55.01,2018-10-31-2019-12-31,43.66-59.09,Buy,0 days,0.0%,Rise by 0%,58.73%
2022-05-31,48.35,2022-06-30,44.47,2018-10-31-2021-01-31,43.66-71.72,Sell,22 days,8.02%,Fall by -7.22%,66.75%
2022-08-31,46.66,2022-08-31,46.66,2020-03-31-2021-01-31,35.7-71.72,Buy,0 days,0.0%,Rise by 0%,66.75%
2023-09-30,44.29,2023-10-31,41.64,2015-09-30-2016-09-30,31.08-49.93,Sell,21 days,5.98%,Fall by -6.39%,72.74%
2023-12-31,48.5,2023-12-31,48.5,2022-10-31-2023-02-28,39.5-53.35,Buy,0 days,0.0%,Rise by 0%,72.74%
