Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2020-01-02 - 2020-01-06,2 days,2020-01-09,707.6935,2020-02-03,633.404,17 days,-10.5%,Rise by -10.5%,-10.5%,
Sell,2020-01-17 - 2020-01-20,1 days,2020-01-24,695.6015,2020-01-29,676.5377,3 days,2.7%,Fall by 12.68%,-7.8%,
Sell,2020-04-21 - 2020-04-24,3 days,2020-04-29,652.3535,2020-04-30,670.2059,1 days,-2.7%,Fall by 0.33%,-10.5%,
Sell,2020-04-24 - 2020-04-30,4 days,2020-05-13,690.6115,2020-05-18,664.9059,3 days,3.7%,Fall by -38.81%,-6.8%,
Sell,2020-06-04 - 2020-06-08,2 days,2020-06-11,709.6483,2020-06-12,733.231,1 days,-3.3%,Fall by -35.09%,-10.1%,
Sell,2020-07-23 - 2020-07-27,2 days,2020-07-30,973.2339,2020-08-25,960.8888,18 days,1.3%,Fall by 1.5%,-8.8%,
Sell,2020-09-11 - 2020-09-14,1 days,2020-09-18,1064.0802,2020-09-23,1029.5138,3 days,3.2%,Fall by 12.0%,-5.6%,
Buy,2020-10-20 - 2020-10-22,2 days,2020-10-28,928.2839,2021-02-25,989.6172,86 days,6.6%,Rise by 0.77%,1.0%,
Buy,2020-10-28 - 2020-11-03,4 days,2020-11-05,902.2322,2020-11-10,962.0195,3 days,6.6%,Rise by 3.68%,7.7%,
Sell,2020-12-10 - 2020-12-11,1 days,2020-12-23,897.0865,2020-12-24,920.2999,1 days,-2.6%,Fall by 2.4%,5.1%,
Sell,2021-03-05 - 2021-03-08,1 days,2021-03-15,973.257,2021-03-16,969.4266,1 days,0.4%,Fall by 9.85%,5.5%,
Buy,2021-03-30 - 2021-04-05,4 days,2021-04-07,924.3149,2021-05-31,996.9781,38 days,7.9%,Rise by 1.06%,13.3%,
Sell,2021-06-02 - 2021-06-03,1 days,2021-06-09,1003.7621,2021-06-14,1036.021,3 days,-3.2%,Fall by 4.77%,10.1%,
Buy,2021-06-29 - 2021-07-09,8 days,2021-07-13,969.0112,2021-08-30,1047.72,34 days,8.1%,Rise by 16.25%,18.2%,
Sell,2021-08-30 - 2021-09-06,5 days,2021-09-09,1119.4141,2021-09-15,1097.5851,4 days,2.0%,Fall by 3.06%,20.2%,
Sell,2021-09-27 - 2021-09-29,2 days,2021-10-21,1210.2833,2021-11-02,1154.1188,8 days,4.6%,Fall by 10.34%,24.8%,
Buy,2021-11-08 - 2021-11-23,11 days,2021-12-01,1138.5201,2022-04-21,1283.9387,101 days,12.8%,Rise by 3.46%,37.6%,
Sell,2022-02-17 - 2022-02-18,1 days,2022-02-25,1054.0426,2022-02-28,1088.9319,1 days,-3.3%,Fall by -11.38%,34.3%,
Sell,2022-03-28 - 2022-03-30,2 days,2022-04-06,1208.6912,2022-04-11,1204.6069,3 days,0.3%,Fall by 8.39%,34.6%,
Buy,2022-06-24 - 2022-07-01,5 days,2022-07-08,1103.6307,2022-08-01,1188.2928,16 days,7.7%,Rise by 11.45%,42.3%,
Sell,2022-08-03 - 2022-08-04,1 days,2022-08-19,1206.2914,2022-09-05,1185.9623,11 days,1.7%,Fall by 10.77%,44.0%,
Buy,2022-09-26 - 2022-09-30,4 days,2022-10-18,1131.2515,2022-11-04,1196.5537,13 days,5.8%,Rise by 7.37%,49.8%,
Sell,2022-11-09 - 2022-11-14,3 days,2022-11-17,1199.4612,2022-11-23,1180.0781,4 days,1.6%,Fall by 3.73%,51.4%,
Sell,2022-11-30 - 2022-12-01,1 days,2022-12-06,1241.5269,2022-12-13,1211.4371,5 days,2.4%,Fall by 6.99%,53.8%,
Buy,2023-01-25 - 2023-02-03,7 days,2023-02-08,1085.4246,2023-05-29,1163.2565,78 days,7.2%,Rise by 6.15%,61.0%,
Buy,2023-03-15 - 2023-03-20,3 days,2023-03-31,1075.7792,2023-05-04,1129.7516,24 days,5.0%,Rise by 7.1%,66.0%,
Sell,2023-05-10 - 2023-05-11,1 days,2023-05-17,1125.7366,2023-05-26,1156.7494,7 days,-2.8%,Fall by -9.97%,63.2%,
Sell,2023-05-11 - 2023-05-30,13 days,2023-06-02,1133.0743,2023-06-13,1163.3718,7 days,-2.7%,Fall by -9.26%,60.6%,
Sell,2023-06-16 - 2023-06-19,1 days,2023-06-26,1151.6959,2023-07-03,1207.1451,5 days,-4.8%,Fall by -7.49%,55.7%,
Buy,2023-09-26 - 2023-10-03,5 days,2023-10-05,1157.05,2023-12-05,1218.875,43 days,5.3%,Rise by 30.28%,61.1%,
Sell,2023-11-23 - 2023-11-29,4 days,2023-12-12,1212.025,2023-12-15,1247.8,3 days,-3.0%,Fall by -17.01%,58.1%,
Sell,2023-12-28 - 2023-12-29,1 days,2024-01-17,1361.575,2024-01-24,1343.875,5 days,1.3%,Fall by -4.16%,59.4%,
Sell,2024-01-15 - 2024-01-30,11 days,2024-02-06,1427.8,2024-02-13,1465.1,5 days,-2.6%,Fall by 0.67%,56.8%,
Sell,2024-02-15 - 2024-02-21,4 days,2024-02-29,1460.8,2024-03-04,1507.4,2 days,-3.2%,Fall by 4.56%,53.6%,
Buy,2024-05-07 - 2024-05-13,4 days,2024-05-15,1416.275,2024-06-03,1510.325,13 days,6.6%,Rise by 6.64%,60.3%,
Sell,2024-05-24 - 2024-06-03,6 days,2024-06-21,1454.2,2024-06-25,1454.15,2 days,0.0%,Fall by 0.47%,60.3%,
Buy,2024-07-23 - 2024-08-05,9 days,2024-08-09,1474.3,2024-11-04,1302.15,61 days,-11.7%,Rise by 3.16%,48.6%,
Buy,2024-09-10 - 2024-09-12,2 days,2024-09-20,1485.925,2024-10-25,1327.85,25 days,-10.6%,Rise by -10.64%,38.0%,
Buy,2024-10-07 - 2024-10-15,6 days,2024-10-17,1356.425,2024-12-20,1205.3,46 days,-11.1%,Rise by -2.44%,26.8%,
Buy,2024-11-13 - 2024-11-21,6 days,2024-11-25,1287.0,2025-04-28,1368.8,110 days,6.4%,Rise by 1.43%,33.2%,
Sell,2025-03-24 - 2025-03-25,1 days,2025-04-02,1251.15,2025-04-08,1182.2,4 days,5.5%,Fall by -12.34%,38.7%,
Sell,2025-04-30 - 2025-05-05,3 days,2025-05-08,1407.0,2025-05-15,1454.2,5 days,-3.4%,Fall by 0.11%,35.3%,
Sell,2025-05-05 - 2025-05-13,6 days,2025-05-19,1440.8,2025-05-23,1426.8,4 days,1.0%,Fall by 5.07%,36.3%,
Sell,2025-06-09 - 2025-06-11,2 days,2025-06-19,1433.3,2025-06-26,1495.3,5 days,-4.3%,Fall by 4.57%,32.0%,
Sell,2025-07-08 - 2025-07-09,1 days,2025-07-14,1483.7,2025-07-17,1476.4,3 days,0.5%,Fall by 7.81%,32.5%,
Buy,2025-07-28 - 2025-07-31,3 days,2025-08-04,1411.5,2025-10-27,1484.1,60 days,5.1%,Rise by 0.94%,37.6%,
Buy,2025-08-08 - 2025-08-11,1 days,2025-08-18,1381.7,2025-10-20,1466.8,45 days,6.2%,Rise by 2.41%,43.8%,
