Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2015-10-04,68.2900,2015-11-01,71.3400,19 days,4.47%,4.4662%,Rise by 6.09%,4.4662%,
Buy,2016-02-21,65.9300,2016-03-13,68.5900,14 days,4.03%,4.0346%,Rise by 9.01%,8.5008%,
Buy,2020-04-05,86.7800,2020-04-12,94.8300,4 days,9.28%,9.2763%,Rise by 18.93%,17.7772%,
Buy,2024-12-29,138.9500,2025-01-26,144.3100,19 days,3.86%,3.8575%,Rise by 7.43%,21.6347%,
Buy,2025-06-01,132.6400,2025-08-31,137.4300,64 days,3.61%,3.6113%,Rise by 4.17%,25.2459%,
