Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-07-22,23.03,2023-03-02,19.59,158 days,-14.940000%,-14.940000%,Rise by -14.290000%,-14.940000%
Buy,2023-09-01,13.09,2023-12-27,12.43,82 days,-5.040000%,-5.040000%,Rise by 51.110000%,-19.980000%
Buy,2024-11-08,14.94,2025-03-17,20.51,90 days,37.280000%,37.280000%,Rise by -10.710000%,17.300000%
Buy,2025-07-25,14.93,2025-10-21,17.87,61 days,19.690000%,19.690000%,Rise by 15.000000%,37.000000%
