Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,1994-02-28,14.87,1996-06-30,13.68,609 days,-8.000000%,-8.000000%,Rise by -25.150000%,-8.000000%,
Buy,2000-08-31,16.84,2001-01-31,22.02,108 days,30.760000%,30.760000%,Rise by 99.290000%,22.760000%,
Buy,2005-07-31,11.57,2006-08-31,12.31,282 days,6.400000%,6.400000%,Rise by 42.090000%,29.150000%,
