Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-03-24,162.37,2021-04-01,161.98,2021-01-05-2021-03-08,158.74-181.82,Sell,6 days,0.24%,Fall by -2.27%,0.24%,
2021-06-22,166.25,2024-10-25,253.32,2021-03-08-2021-06-01,157.13-178.85,Buy,873 days,52.37%,Rise by -1.37%,52.61%,
2021-07-22,169.09,2021-07-30,169.82,2021-06-01-2021-06-29,165.28-177.19,Sell,6 days,-0.43%,Fall by 5.01%,52.18%,
2021-09-13,167.74,2021-09-20,164.94,2021-06-01-2021-08-10,162.11-177.19,Sell,5 days,1.67%,Fall by -0.5%,53.85%,
2021-09-20,164.94,2022-03-01,181.62,2021-08-10-2021-09-03,160.68-171.55,Buy,116 days,10.11%,Rise by 1.67%,63.96%,
2021-10-29,166.65,2021-11-02,167.16,2021-09-03-2021-09-29,162.74-170.15,Sell,2 days,-0.31%,Fall by 1.15%,63.66%,
2021-11-29,166.62,2021-11-29,166.62,2021-08-10-2021-11-12,160.68-174.67,Buy,0 days,0.0%,Rise by 0%,63.66%,
2022-02-01,168.23,2022-02-28,178.38,2021-11-12-2021-12-15,166.4-173.4,Sell,19 days,-6.03%,Fall by -0.29%,57.62%,
2022-03-18,179.3,2024-07-22,221.8,2021-08-10-2022-03-08,160.68-193.3,Buy,611 days,23.7%,Rise by 5.23%,81.33%,
2022-03-31,180.65,2025-04-25,304.73,2021-12-15-2022-03-08,163.8-193.3,Buy,801 days,68.69%,Rise by 3.79%,150.01%,
2022-06-01,172.23,2022-06-01,172.23,2022-04-18-2022-05-13,169.62-184.39,Sell,0 days,-0.0%,Fall by 0%,150.01%,
2022-07-06,162.14,2022-07-08,162.3,2021-12-15-2022-03-08,163.8-193.3,Sell,2 days,-0.1%,Fall by 6.82%,149.91%,
2022-07-15,159.01,2022-07-18,159.16,2021-08-10-2022-03-08,160.68-193.3,Sell,1 days,-0.09%,Fall by 4.98%,149.82%,
2022-07-20,158.04,2022-07-22,160.67,2021-08-10-2021-11-12,160.68-174.67,Sell,2 days,-1.66%,Fall by 5.88%,148.16%,
2022-08-17,164.35,2022-08-24,163.25,2022-06-10-2022-07-20,159.82-170.46,Sell,5 days,0.67%,Fall by 7.36%,148.82%,
2022-09-01,157.87,2022-09-01,157.87,2022-04-18-2022-07-20,159.82-184.39,Sell,0 days,-0.0%,Fall by 0%,148.82%,
2022-09-15,154.98,2022-09-15,154.98,2021-03-08-2022-03-08,157.13-193.3,Sell,0 days,-0.0%,Fall by 0%,148.82%,
2022-09-19,155.96,2022-09-20,155.07,2021-11-12-2022-07-20,159.82-173.4,Sell,1 days,0.57%,Fall by 2.33%,149.4%,
2022-10-11,155.16,2022-11-07,155.85,2022-03-08-2022-09-26,153.51-188.26,Sell,19 days,-0.44%,Fall by -9.56%,148.95%,
2022-11-02,152.39,2022-11-02,152.39,2022-01-25-2022-09-26,153.51-171.78,Sell,0 days,-0.0%,Fall by 0%,148.95%,
2022-11-22,162.07,2022-11-22,162.07,2021-01-05-2022-11-03,151.96-181.82,Sell,0 days,-0.0%,Fall by 0%,148.95%,
2022-12-08,166.47,2022-12-08,166.47,2021-09-03-2022-11-03,151.96-170.15,Sell,0 days,-0.0%,Fall by 0%,148.95%,
2023-02-22,169.66,2023-04-11,186.28,2022-11-03-2023-02-01,150.57-181.73,Buy,34 days,9.8%,Rise by 2.23%,158.75%,
2023-03-30,184.18,2023-04-25,185.75,2023-02-01-2023-02-24,168.84-178.63,Sell,18 days,-0.85%,Fall by 4.66%,157.89%,
