Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1987-11-30,4.3057,1987-12-31,4.8708,1966-08-31-1987-08-31,0.1047-6.7822,Sell,23 days,-13.12%,Fall by -75.74%,3503.39%,
1987-12-31,4.8708,1988-11-30,5.21,1966-08-31-1986-06-30,0.1047-4.5112,Buy,239 days,6.96%,Rise by 103.55%,3510.35%,
1989-12-31,9.2073,1990-01-31,8.5599,1987-10-31-1989-10-31,3.3911-11.2009,Sell,22 days,7.03%,Fall by 12.97%,3517.38%,
1990-01-31,8.5599,1990-05-31,10.6049,1984-07-31-1989-10-31,0.93-11.2009,Sell,86 days,-23.89%,Fall by 29.46%,3493.49%,
1990-03-31,9.1354,1990-10-31,7.481,1987-10-31-1989-10-31,3.3911-11.2009,Buy,152 days,-18.11%,Rise by 68.95%,3475.38%,
1990-08-31,8.4161,1990-09-30,7.4501,1987-10-31-1990-07-31,3.3911-11.2214,Sell,20 days,11.48%,Fall by -15.59%,3486.86%,
1990-12-31,8.3441,1993-09-30,12.4135,1979-05-31-1989-10-31,0.6782-11.2009,Buy,718 days,48.77%,Rise by 27.15%,3535.63%,
1992-02-29,12.6395,1996-07-31,18.2914,1970-08-31-1990-07-31,0.4618-11.2214,Buy,1152 days,44.72%,Rise by 47.19%,3580.35%,
1993-04-30,13.4,1993-07-31,12.3313,1990-10-31-1993-02-28,7.0699-15.7429,Sell,65 days,7.98%,Fall by -3.33%,3588.32%,
1993-07-31,12.3313,1993-10-31,14.1398,1987-10-31-1993-02-28,3.3911-15.7429,Sell,64 days,-14.67%,Fall by 9.88%,3573.66%,
1993-09-30,12.4135,1994-05-31,14.2631,1974-12-31-1993-02-28,0.3417-15.7429,Buy,173 days,14.9%,Rise by 35.16%,3588.56%,
1994-03-31,13.811,1994-09-30,12.7423,1990-10-31-1994-02-28,7.0699-15.9895,Sell,131 days,7.74%,Fall by -43.55%,3596.29%,
1994-06-30,13.6877,1994-06-30,13.6877,1987-10-31-1994-02-28,3.3911-15.9895,Buy,0 days,0.0%,Rise by 0%,3596.29%,
1994-12-31,15.1263,1994-12-31,15.1263,1990-10-31-1994-02-28,7.0699-15.9895,Buy,0 days,0.0%,Rise by 0%,3596.29%,
1996-04-30,20.3877,1996-07-31,18.2914,1994-10-31-1996-03-31,12.4135-22.9772,Sell,66 days,10.28%,Fall by -36.85%,3606.58%,
1996-07-31,18.2914,1996-09-30,20.7987,1990-10-31-1996-03-31,7.0699-22.9772,Sell,43 days,-13.71%,Fall by -20.36%,3592.87%,
1996-09-30,20.7987,1998-10-31,26.5738,1994-10-31-1996-03-31,12.4135-22.9772,Buy,544 days,27.77%,Rise by 61.95%,3620.63%,
1998-06-30,34.5481,1998-08-31,27.0671,1996-07-31-1998-05-31,17.5104-42.214,Sell,44 days,21.65%,Fall by 5.24%,3642.29%,
1998-07-31,33.9726,1998-08-31,27.0671,1994-10-31-1998-05-31,12.4135-42.214,Sell,21 days,20.33%,Fall by 5.24%,3662.62%,
1998-08-31,27.0671,1998-09-30,25.0324,1990-10-31-1998-05-31,7.0699-42.214,Sell,22 days,7.52%,Fall by -2.46%,3670.13%,
1998-09-30,25.0324,1998-11-30,31.753,1974-12-31-1998-05-31,0.3417-42.214,Sell,43 days,-26.85%,Fall by 14.37%,3643.28%,
1999-12-31,28.8551,2011-08-31,34.06,1987-10-31-1998-05-31,3.3911-42.214,Buy,3043 days,18.04%,Rise by 53.49%,3661.32%,
2000-06-30,38.2885,2000-09-30,37.7336,1998-10-31-2000-05-31,22.1963-43.2827,Sell,65 days,1.45%,Fall by 19.08%,3662.77%,
2000-07-31,38.0419,2000-10-31,35.329,1996-07-31-2000-05-31,17.5104-43.2827,Sell,66 days,7.13%,Fall by 20.14%,3669.9%,
2000-09-30,37.7336,2001-02-28,30.5322,1994-10-31-1998-05-31,12.4135-42.214,Buy,107 days,-19.08%,Rise by -14.86%,3650.82%,
2000-10-31,35.329,2000-11-30,28.5468,1990-10-31-2000-05-31,7.0699-43.2827,Sell,22 days,19.2%,Fall by 12.12%,3670.02%,
2000-11-30,28.5468,2001-07-31,25.9943,1966-08-31-2000-05-31,0.1047-43.2827,Sell,173 days,8.94%,Fall by 21.37%,3678.96%,
2000-12-31,28.5468,2001-07-31,25.9943,1987-10-31-2000-05-31,3.3911-43.2827,Sell,151 days,8.94%,Fall by 21.37%,3687.9%,
2001-02-28,30.5322,2011-08-31,34.06,1974-12-31-1998-05-31,0.3417-42.214,Buy,2740 days,11.55%,Rise by 53.49%,3699.45%,
2001-09-30,18.3686,2001-12-31,20.4403,1984-07-31-1996-03-31,0.93-22.9772,Sell,65 days,-11.28%,Fall by 14.43%,3688.17%,
2001-11-30,20.1937,2002-09-30,14.9356,1990-10-31-1996-03-31,7.0699-22.9772,Buy,216 days,-26.04%,Rise by 44.78%,3662.14%,
2003-05-31,19.3847,2003-07-31,21.6241,1998-05-31-2002-08-31,17.3131-35.8634,Sell,43 days,-11.55%,Fall by -5.06%,3650.58%,
2004-07-31,22.7783,2004-11-30,26.5171,2000-05-31-2002-08-31,17.3131-37.672,Sell,86 days,-16.41%,Fall by 6.32%,3634.17%,
2004-10-31,24.8795,2021-07-31,176.02,1990-10-31-1998-05-31,7.0699-42.214,Buy,4369 days,607.49%,Rise by -12.0%,4241.66%,
2005-06-30,24.8401,2005-09-30,23.8042,2002-08-31-2005-02-28,13.298-29.5851,Sell,66 days,4.17%,Fall by -38.63%,4245.83%,
2005-07-31,25.2939,2005-09-30,23.8042,1996-03-31-2002-08-31,17.3131-20.8809,Sell,44 days,5.89%,Fall by -38.63%,4251.72%,
2005-12-31,23.6464,2006-02-28,27.6121,2002-08-31-2004-02-29,13.298-28.0265,Sell,41 days,-16.77%,Fall by -19.51%,4234.95%,
2007-10-31,34.63,2007-11-30,33.15,1998-05-31-2001-09-30,25.6983-35.8634,Sell,22 days,4.27%,Fall by 8.45%,4239.22%,
2007-12-31,32.28,2008-01-31,29.84,2004-08-31-2007-05-31,20.5981-36.2933,Sell,23 days,7.56%,Fall by -1.71%,4246.78%,
2008-01-31,29.84,2008-03-31,31.38,2005-10-31-2007-05-31,22.581-36.2933,Sell,42 days,-5.16%,Fall by 17.43%,4241.62%,
2008-03-31,31.38,2008-03-31,31.38,2004-08-31-2007-05-31,20.5981-36.2933,Buy,0 days,0.0%,Rise by 0%,4241.62%,
2008-09-30,30.69,2008-09-30,30.69,1987-10-31-2000-05-31,3.3911-43.2827,Buy,0 days,0.0%,Rise by 0%,4241.62%,
2008-11-30,22.52,2009-01-31,20.68,2004-08-31-2005-02-28,20.5981-29.5851,Sell,44 days,8.17%,Fall by -88.78%,4249.79%,
2010-09-30,33.1,2015-11-30,113.47,1996-07-31-2000-05-31,17.5104-43.2827,Buy,1347 days,242.81%,Rise by -12.56%,4492.6%,
2011-06-30,39.04,2011-08-31,34.06,2005-10-31-2011-03-31,22.581-44.34,Sell,44 days,12.76%,Fall by -113.18%,4505.36%,
2011-08-31,34.06,2011-09-30,30.16,2007-05-31-2009-03-31,19.14-34.6163,Sell,22 days,11.45%,Fall by -167.94%,4516.81%,
2011-09-30,30.16,2011-10-31,34.88,1990-10-31-2011-03-31,7.0699-44.34,Sell,21 days,-15.65%,Fall by -129.56%,4501.16%,
2011-12-31,37.5,2021-12-31,154.89,2002-08-31-2011-03-31,13.298-44.34,Buy,2609 days,313.04%,Rise by -28.7%,4814.2%,
2016-01-31,95.82,2016-04-30,103.26,2000-05-31-2001-09-30,25.6983-37.672,Sell,64 days,-7.76%,Fall by 10.07%,4806.43%,
2020-02-29,117.65,2020-03-31,96.6,2017-09-30-2019-11-30,96.2-153.41,Sell,21 days,17.89%,Fall by -16.02%,4824.33%,
2020-05-31,117.3,2021-12-31,154.89,1990-10-31-2019-11-30,7.0699-153.41,Buy,414 days,32.05%,Rise by -28.7%,4856.37%,
2021-05-31,178.65,2021-09-30,169.17,2020-03-31-2021-03-31,79.07-203.02,Sell,88 days,5.31%,Fall by 12.24%,4861.68%,
2021-11-30,144.9,2022-03-31,137.16,2011-10-31-2021-03-31,28.19-203.02,Sell,87 days,5.34%,Fall by 18.29%,4867.02%,
2022-09-30,94.33,2022-09-30,94.33,2011-10-31-2019-11-30,28.19-153.41,Buy,0 days,0.0%,Rise by 0%,4867.02%,
2023-02-28,99.61,2023-02-28,99.61,2009-03-31-2019-11-30,15.14-153.41,Buy,0 days,0.0%,Rise by 0%,4867.02%,
2023-12-31,90.29,2023-12-31,90.29,1987-10-31-2021-03-31,3.3911-203.02,Buy,0 days,0.0%,Rise by 0%,4867.02%,
2024-06-30,99.29,2024-07-31,93.69,2023-10-31-2024-03-31,78.73-123.74,Sell,22 days,5.64%,Fall by 2.92%,4872.66%,
2024-08-31,90.38,2024-11-30,117.47,2019-11-30-2023-10-31,86.29-130.51,Sell,64 days,-29.97%,Fall by 22.58%,4842.69%,
2024-10-31,96.2,2024-10-31,96.2,1990-10-31-2021-03-31,7.0699-203.02,Buy,0 days,0.0%,Rise by 0%,4842.69%,
