Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2023-02-16,105.83,2023-02-21,102.09,2022-08-16-2022-12-28,86.69-123.45,Sell,3 days,3.53%,Fall by 9.3%,29.33%
2023-02-28,99.61,2023-02-28,99.61,2022-12-28-2023-02-09,84.07-118.18,Buy,0 days,0.0%,Rise by 0%,29.33%
2023-03-13,92.6,2023-03-13,92.6,2022-01-04-2022-12-28,86.69-155.55,Sell,0 days,-0.0%,Fall by 0%,29.33%
2023-03-28,94.82,2023-04-28,102.5,2022-12-28-2023-02-09,84.07-118.18,Sell,23 days,-8.1%,Fall by 10.25%,21.23%
2023-03-29,96.87,2023-04-24,99.68,2023-02-09-2023-03-13,94.02-109.81,Sell,18 days,-2.9%,Fall by 10.64%,18.33%
2023-04-19,98.75,2023-05-11,92.31,2022-02-10-2022-12-28,86.69-151.11,Sell,16 days,6.52%,Fall by 4.86%,24.85%
2023-05-15,92.86,2023-05-17,92.77,2022-11-01-2022-12-28,86.69-105.64,Sell,2 days,0.1%,Fall by 5.03%,24.95%
2023-05-24,89.07,2023-06-01,88.59,2023-03-13-2023-05-08,90.46-103.91,Sell,6 days,0.54%,Fall by 0.55%,25.49%
2023-06-22,88.49,2023-06-22,88.49,2023-04-12-2023-05-30,88.97-97.7,Sell,0 days,-0.0%,Fall by 0%,25.49%
2023-07-20,86.21,2023-07-27,85.36,2023-06-14-2023-06-29,89.12-91.92,Sell,5 days,0.99%,Fall by 5.61%,26.47%
2023-08-08,88.13,2023-08-24,82.47,2023-06-14-2023-07-25,86.31-91.92,Sell,12 days,6.42%,Fall by 3.82%,32.89%
2023-08-17,85.92,2023-08-24,82.47,2023-02-09-2023-07-25,86.31-109.81,Sell,5 days,4.02%,Fall by 3.82%,36.91%
2023-09-22,81.25,2023-09-29,81.05,2023-08-10-2023-09-07,80.85-87.75,Sell,5 days,0.25%,Fall by 2.12%,37.16%
2023-10-24,82.56,2023-10-24,82.56,2022-06-01-2023-10-04,79.79-108.27,Sell,0 days,-0.0%,Fall by 0%,37.16%
2023-12-01,92.58,2023-12-01,92.58,2022-02-10-2023-10-04,79.79-151.11,Sell,0 days,-0.0%,Fall by 0%,37.16%
2023-12-07,92.35,2024-03-11,112.31,2023-10-04-2023-11-24,78.73-96.51,Buy,67 days,21.61%,Rise by 9.36%,58.77%
2023-12-21,92.02,2023-12-21,92.02,2022-03-29-2023-10-04,79.79-140.96,Sell,0 days,-0.0%,Fall by 0%,58.77%
2024-01-10,89.29,2024-01-16,93.05,2023-05-08-2023-10-04,79.79-101.69,Sell,4 days,-4.21%,Fall by -22.43%,54.56%
2024-02-23,107.74,2024-03-11,112.31,2023-02-09-2023-10-04,79.79-109.81,Sell,11 days,-4.24%,Fall by 10.37%,50.32%
2024-03-12,112.46,2024-05-07,105.39,2022-02-10-2022-07-14,92.04-151.11,Sell,40 days,6.29%,Fall by 4.49%,56.6%
2024-04-05,118.38,2024-04-12,114.01,2023-11-24-2024-01-11,89.78-94.9,Sell,5 days,3.69%,Fall by 11.71%,60.3%
2024-04-09,117.97,2024-04-09,117.97,2024-01-11-2024-03-28,88.69-123.74,Buy,0 days,0.0%,Rise by 0%,60.3%
2024-04-23,113.71,2024-04-23,113.71,2023-10-04-2024-03-28,78.73-123.74,Buy,0 days,0.0%,Rise by 0%,60.3%
2024-05-01,110.48,2024-05-07,105.39,2023-10-04-2024-03-28,78.73-123.74,Sell,4 days,4.61%,Fall by 4.49%,64.9%
2024-05-13,105.83,2024-05-13,105.83,2021-11-08-2023-10-04,79.79-176.1,Sell,0 days,-0.0%,Fall by 0%,64.9%
2024-05-17,103.25,2024-05-28,102.44,2023-03-13-2023-05-08,90.46-103.91,Buy,7 days,-0.78%,Rise by -11.23%,64.12%
2024-05-23,100.66,2024-06-18,101.5,2023-03-13-2024-03-28,90.46-123.74,Sell,18 days,-0.83%,Fall by 10.4%,63.28%
2024-06-10,102.74,2024-06-10,102.74,2021-08-13-2023-10-04,79.79-180.88,Sell,0 days,-0.0%,Fall by 0%,63.28%
2024-06-28,99.29,2024-07-05,97.99,2023-05-30-2024-03-28,87.01-123.74,Sell,5 days,1.31%,Fall by 10.42%,64.59%
2024-07-09,97.05,2024-07-22,94.13,2022-12-28-2024-03-28,84.07-123.74,Sell,9 days,3.01%,Fall by 9.06%,67.6%
2024-07-23,90.94,2024-07-23,90.94,2022-01-04-2023-10-04,79.79-155.55,Sell,0 days,-0.0%,Fall by 0%,67.6%
2024-07-24,89.8,2024-07-29,92.14,2024-01-11-2024-03-28,88.69-123.74,Sell,3 days,-2.61%,Fall by 7.1%,65.0%
2024-08-07,85.96,2024-08-12,85.95,2023-05-30-2023-11-24,87.01-96.51,Sell,3 days,0.01%,Fall by -2.32%,65.01%
2024-10-07,92.39,2024-11-13,102.72,2024-03-28-2024-05-23,103.01-121.2,Sell,27 days,-11.18%,Fall by -3.64%,53.83%
2024-10-11,94.13,2024-10-11,94.13,2024-08-08-2024-09-30,83.91-97.57,Buy,0 days,0.0%,Rise by 0%,53.83%
2024-12-09,114.61,2024-12-09,114.61,2023-11-24-2024-08-08,86.33-94.9,Sell,0 days,-0.0%,Fall by 0%,53.83%
2024-12-19,111.37,2025-06-13,117.94,2024-08-08-2024-12-02,83.91-118.63,Buy,126 days,5.9%,Rise by 5.15%,59.73%
2025-03-10,103.08,2025-03-11,97.9,2025-01-16-2025-02-05,106.16-118.59,Sell,1 days,5.03%,Fall by 14.68%,64.75%
2025-04-02,97.88,2025-04-03,88.84,2025-02-05-2025-03-13,98.65-110.23,Sell,1 days,9.24%,Fall by -33.93%,73.99%
2025-04-04,83.53,2025-04-04,83.53,2024-08-08-2024-12-02,83.91-118.63,Sell,0 days,-0.0%,Fall by 0%,73.99%
2025-05-23,109.72,2025-05-23,109.72,2023-11-24-2025-04-07,86.63-94.9,Sell,0 days,-0.0%,Fall by 0%,73.99%
2025-06-17,118.13,2025-06-17,118.13,2021-11-08-2022-12-28,86.69-176.1,Sell,0 days,-0.0%,Fall by 0%,73.99%
2025-06-25,119.42,2025-07-11,119.87,2025-01-16-2025-02-05,106.16-118.59,Buy,12 days,0.38%,Rise by -0.84%,74.36%
2025-07-17,122.21,2025-07-17,122.21,2025-01-16-2025-06-30,106.16-124.69,Buy,0 days,0.0%,Rise by 0%,74.36%
2025-08-05,118.32,2025-08-05,118.32,2025-04-07-2025-06-30,80.1-124.69,Buy,0 days,0.0%,Rise by 0%,74.36%
2025-08-06,115.17,2025-08-13,116.64,2022-12-28-2025-06-30,84.07-124.69,Sell,5 days,-1.28%,Fall by 6.39%,73.09%
2025-08-08,112.43,2025-08-13,116.64,2024-08-08-2025-06-30,83.91-124.69,Sell,3 days,-3.74%,Fall by 6.39%,69.34%
2025-10-02,112.14,2025-10-06,112.75,2025-04-07-2025-06-30,80.1-124.69,Sell,2 days,-0.54%,Fall by 0.12%,68.8%
2025-10-08,111.89,2025-10-14,111.17,2025-06-30-2025-08-11,113.15-123.18,Sell,4 days,0.64%,Fall by -1.3%,69.44%
