Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-02-20,15.69,2011-06-19,12.08,84 days,2010-11-07/15.5686,-23.02%,-23.02%,Rise by -15.77%,-23.02%
Buy,2011-12-04,15.45,2013-10-20,25.19,489 days,2011-07-24/15.398,63.04%,63.04%,Rise by 3.58%,40.01%
Buy,2015-07-19,33.65,2018-01-07,55.11,644 days,2014-03-02/30.2778,63.80%,63.80%,Rise by -10.73%,103.81%
Buy,2018-07-15,59.44,2021-02-07,104.9,669 days,2018-01-28/58.792,76.48%,76.48%,Rise by -11.02%,180.29%
Buy,2021-04-04,106.89,2024-04-28,173.69,799 days,2021-03-07/105.427,62.50%,62.50%,Rise by 35.45%,242.78%
Buy,2024-06-16,178.37,2024-06-16,178.37,0 days,2024-05-19/177.29,0.00%,0.00%,Rise by 0%,242.78%
